Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,39.85,-0.55,-1.36%,"76,684"
2,00712 復華富時不動產,8.85,-0.02,-0.23%,"47,760"
3,2883 凱基金,30.70,+ 0.60,+1.99%,"39,054"
4,00919 群益台灣精選高息,29.94,+ 0.32,+1.08%,"36,123"
5,2887 台新新光金,35.85,+ 0.95,+2.72%,"34,589"
6,2892 第一金,34.10,+ 0.80,+2.40%,"33,429"
7,2884 玉山金,34.75,+ 0.25,+0.72%,"28,506"
8,2303 聯電,163.00,+ 10.50,+6.89%,"25,965"
9,2890 永豐金,41.90,+ 0.80,+1.95%,"22,447"
10,2353 宏碁,32.30,+ 0.30,+0.94%,"21,977"
11,5880 合庫金,25.10,+ 0.20,+0.80%,"21,231"
12,00997A主動群益美國增長,12.07,-0.46,-3.67%,"18,967"
13,2834 臺企銀,18.25,+ 0.15,+0.83%,"17,775"
14,2867 三商壽,8.86,+ 0.13,+1.49%,"15,083"
15,2344 華邦電,168.50,-5.50,-3.16%,"15,035"
16,2889 國票金,15.70,+ 0.40,+2.61%,"13,148"
17,2882 國泰金,98.00,+ 1.00,+1.03%,"11,080"
18,2327 國巨*,891.00,-14.00,-1.55%,"10,763"
19,2880 華南金,39.70,+ 0.75,+1.93%,"9,014"
20,1718 中纖,14.25,-0.70,-4.68%,"8,644"
21,2881 富邦金,126.00,+ 3.00,+2.44%,"8,345"
22,1216 統一,78.60,+ 0.60,+0.77%,"8,227"
23,6770 力積電,71.20,+ 1.10,+1.57%,"8,110"
24,2324 仁寶,35.50,+ 0.20,+0.57%,"7,763"
25,2377 微星,142.00,+ 5.00,+3.65%,"7,017"
26,1909 榮成,10.90,+ 0.15,+1.40%,"6,837"
27,2801 彰銀,23.90,+ 0.40,+1.70%,"6,743"
28,2812 台中銀,20.60,-0.05,-0.24%,"6,625"
29,2105 正新,32.20,-0.25,-0.77%,"6,465"
30,2610 華航,22.05,+ 0.05,+0.23%,"6,353"
31,6505 台塑化,59.40,+ 1.40,+2.41%,"6,067"
32,00753L中信中國50正2,9.09,+ 0.42,+4.84%,"4,996"
33,6116 彩晶,17.25,+ 0.10,+0.58%,"4,974"
34,2484 希華,92.30,+ 5.20,+5.97%,"4,809"
35,2637 慧洋-KY,80.00,+ 1.00,+1.27%,"4,562"
36,2357 華碩,687.00,+ 24.00,+3.62%,"4,560"
37,2886 兆豐金,46.80,0.00,0.00%,"4,400"
38,9105 泰金寶-DR,8.70,-0.10,-1.14%,"4,168"
39,2820 華票,17.25,0.00,0.00%,"3,958"
40,6176 瑞儀,90.90,-0.30,-0.33%,"3,652"
41,2367 燿華,52.40,+ 1.40,+2.75%,"3,515"
42,2478 大毅,181.00,-12.50,-6.46%,"3,420"
43,3605 宏致,90.80,+ 5.90,+6.95%,"3,391"
44,3042 晶技,206.00,-4.00,-1.90%,"3,364"
45,3035 智原,216.00,+ 17.00,+8.54%,"3,285"
46,00918 大華優利高填息30,31.88,+ 0.21,+0.66%,"3,242"
47,2458 義隆,186.00,-2.00,-1.06%,"3,190"
48,2385 群光,107.50,+ 0.50,+0.47%,"3,133"
49,00665L富邦恒生國企正2,8.62,+ 0.56,+6.95%,"3,069"
50,3149 正達,85.50,-0.70,-0.81%,"3,003"
