Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,103.80,-0.85,-0.81%,"-525,417"
2,1303 南亞,180.00,-12.00,-6.25%,"-297,393"
3,00403A主動統一升級50,9.87,-0.05,-0.50%,"-260,658"
4,2834 臺企銀,16.35,-0.20,-1.21%,"-157,290"
5,2409 友達,25.25,-0.35,-1.37%,"-150,558"
6,2887 台新新光金,36.50,-0.75,-2.01%,"-134,838"
7,2880 華南金,39.25,-0.35,-0.88%,"-129,702"
8,2330 台積電,"2,375.00",-35.00,-1.45%,"-104,823"
9,2801 彰銀,24.00,-0.10,-0.41%,"-103,166"
10,00878 國泰永續高股息,32.43,+ 0.05,+0.15%,"-92,482"
11,2449 京元電子,239.00,+ 7.00,+3.02%,"-88,773"
12,4958 臻鼎-KY,435.50,-5.50,-1.25%,"-76,771"
13,2303 聯電,123.50,+ 7.00,+6.01%,"-76,088"
14,2327 國巨*,551.00,-3.00,-0.54%,"-74,455"
15,2492 華新科,265.00,-1.00,-0.38%,"-65,060"
16,00891 中信關鍵半導體,33.51,-0.14,-0.42%,"-64,499"
17,1314 中石化,7.98,-0.25,-3.04%,"-61,274"
18,2332 友訊,20.35,+ 0.15,+0.74%,"-56,414"
19,8150 南茂,87.70,+ 1.00,+1.15%,"-50,481"
20,2337 旺宏,124.00,+ 1.50,+1.22%,"-42,845"
21,3481 群創,45.45,-0.60,-1.30%,"-42,576"
22,3702 大聯大,111.00,0.00,0.00%,"-42,404"
23,2481 強茂,134.00,+ 1.00,+0.75%,"-41,250"
24,2885 元大金,62.40,-1.60,-2.50%,"-40,552"
25,6005 群益證,30.25,-0.40,-1.31%,"-40,069"
26,00881 國泰台灣科技龍頭,48.46,-0.13,-0.27%,"-38,843"
27,009820元大納斯達克精選,9.73,-0.05,-0.51%,"-37,756"
28,1718 中纖,10.75,+ 0.05,+0.47%,"-37,338"
29,6239 力成,269.50,+ 2.00,+0.75%,"-36,474"
30,2406 國碩,28.30,-0.15,-0.53%,"-32,326"
31,2308 台達電,"1,735.00",-15.00,-0.86%,"-32,179"
32,1409 新纖,24.30,-0.20,-0.82%,"-30,552"
33,2382 廣達,325.00,+ 3.50,+1.09%,"-29,235"
34,00982A主動群益台灣強棒,21.42,+ 0.03,+0.14%,"-29,075"
35,3711 日月光投控,592.00,+ 5.00,+0.85%,"-27,921"
36,6282 康舒,44.35,+ 0.10,+0.23%,"-26,893"
37,1802 台玻,56.90,-0.70,-1.22%,"-26,084"
38,8926 台汽電,56.50,-0.80,-1.40%,"-23,206"
39,2352 佳世達,28.65,-0.15,-0.52%,"-20,732"
40,8046 南電,"1,135.00",0.00,0.00%,"-20,481"
41,00919 群益台灣精選高息,30.65,-0.15,-0.49%,"-19,869"
42,2515 中工,12.00,0.00,0.00%,"-19,197"
43,5388 中磊,77.60,0.00,0.00%,"-18,981"
44,2855 統一證,46.20,-0.90,-1.91%,"-17,808"
45,1710 東聯,15.30,-0.55,-3.47%,"-17,710"
46,00990A主動元大AI新經濟,15.12,-0.26,-1.69%,"-17,356"
47,00406A主動中信台灣收益,9.36,-0.07,-0.74%,"-17,195"
48,6770 力積電,70.80,+ 2.40,+3.51%,"-16,920"
49,2369 菱生,32.20,+ 1.45,+4.72%,"-16,861"
50,8033 雷虎,185.00,-0.50,-0.27%,"-16,558"
