Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,9.66,-0.06,-0.62%,"188,473","1,197,736","-1,009,263"
2,00631L元大台灣50正2,29.51,-0.42,-1.40%,"43,015","159,007","-115,992"
3,2892 第一金,27.75,-1.25,-4.31%,"43,665","147,693","-104,028"
4,0050 元大台灣50,92.50,-0.60,-0.64%,"49,732","151,973","-102,241"
5,3481 群創,36.95,-0.50,-1.34%,"83,828","175,527","-91,698"
6,009816凱基台灣TOP50,13.34,-0.07,-0.52%,"62,580","137,363","-74,783"
7,00981A主動統一台股增長,27.23,-0.26,-0.95%,"80,084","150,794","-70,709"
8,2337 旺宏,141.00,-3.00,-2.08%,"28,626","96,619","-67,992"
9,2344 華邦電,115.50,-2.00,-1.70%,"36,615","78,592","-41,977"
10,00999A主動野村臺灣高息,9.99,-0.04,-0.40%,"10,982","52,264","-41,282"
11,00891 中信關鍵半導體,31.22,-0.08,-0.26%,"16,855","54,146","-37,290"
12,2324 仁寶,27.60,-0.20,-0.72%,"27,209","61,190","-33,981"
13,6770 力積電,57.80,-0.70,-1.20%,"13,184","47,105","-33,920"
14,2408 南亞科,275.00,+ 0.50,+0.18%,"17,013","45,401","-28,388"
15,00991A主動復華未來50,16.93,-0.15,-0.88%,"33,776","61,332","-27,556"
16,00988A主動統一全球創新,18.22,-0.06,-0.33%,"43,713","70,981","-27,268"
17,00982A主動群益台灣強棒,21.06,-0.19,-0.89%,"23,052","50,115","-27,062"
18,00712 復華富時不動產,8.70,-0.07,-0.80%,"19,028","46,080","-27,052"
19,2330 台積電,"2,185.00",-20.00,-0.91%,"13,349","31,760","-18,410"
20,00990A主動元大AI新經濟,16.57,+ 0.41,+2.54%,"35,689","53,625","-17,935"
21,1303 南亞,80.80,-0.90,-1.10%,"21,898","39,414","-17,516"
22,2382 廣達,290.00,0.00,0.00%,"19,399","36,211","-16,812"
23,009805新光美國電力基建,16.10,-0.20,-1.23%,"22,160","37,409","-15,248"
24,00992A主動群益科技創新,16.68,-0.07,-0.42%,"18,134","32,311","-14,177"
25,2449 京元電子,277.50,-11.50,-3.98%,"6,506","20,290","-13,784"
26,3231 緯創,132.50,0.00,0.00%,"7,078","20,365","-13,287"
27,1802 台玻,63.90,-1.40,-2.14%,"7,094","18,821","-11,727"
28,2890 永豐金,29.80,-0.30,-1.00%,"43,292","54,601","-11,309"
29,2317 鴻海,240.00,-5.00,-2.04%,"24,363","35,515","-11,151"
30,2002 中鋼,18.10,-0.10,-0.55%,"14,731","25,449","-10,717"
31,00673R期元大S＆P原油反1,11.21,-0.07,-0.62%,"10,142","20,745","-10,602"
32,9904 寶成,25.65,-0.45,-1.72%,"11,480","21,563","-10,082"
33,0052 富邦科技,54.45,-0.35,-0.64%,"15,681","25,376","-9,695"
34,2409 友達,18.75,-0.40,-2.09%,"26,568","36,251","-9,682"
35,2367 燿華,64.00,+ 0.70,+1.11%,"4,672","14,158","-9,486"
36,1605 華新,33.10,-0.30,-0.90%,"9,971","19,315","-9,344"
37,2355 敬鵬,59.10,-4.30,-6.78%,"20,647","29,960","-9,313"
38,8112 至上,84.00,+ 0.40,+0.48%,"5,913","14,951","-9,037"
39,2376 技嘉,302.00,-3.00,-0.98%,"6,596","15,337","-8,740"
40,009819中信數據及電力,9.97,-0.01,-0.10%,"5,476","14,166","-8,689"
41,2371 大同,28.05,-0.35,-1.23%,"6,682","15,287","-8,605"
42,2303 聯電,108.00,-5.00,-4.42%,"99,459","107,900","-8,440"
43,1326 台化,44.55,-0.35,-0.78%,"6,216","14,359","-8,142"
44,00980A主動野村臺灣優選,21.40,-0.21,-0.97%,"9,286","17,143","-7,857"
45,00935 野村臺灣新科技50,51.15,-0.15,-0.29%,"3,464","11,032","-7,568"
46,2313 華通,255.00,-1.00,-0.39%,"13,586","21,132","-7,546"
47,3006 晶豪科,222.50,-13.50,-5.72%,"4,267","11,499","-7,231"
48,3711 日月光投控,476.00,+ 4.00,+0.85%,"16,980","24,173","-7,193"
49,6285 啟碁,279.00,-13.00,-4.45%,"9,421","16,418","-6,996"
50,2485 兆赫,70.60,-1.80,-2.49%,"4,456","11,334","-6,878"
