Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,29.95,+ 0.61,+2.08%,"475,268"
2,2002 中鋼,19.20,-0.55,-2.78%,"304,436"
3,3231 緯創,197.00,+ 3.50,+1.81%,"285,958"
4,2618 長榮航,41.00,-1.15,-2.73%,"274,769"
5,00991A主動復華未來50,18.19,+ 0.40,+2.25%,"271,862"
6,00632R元大台灣50反1,9.95,-0.11,-1.09%,"226,275"
7,009816凱基台灣TOP50,15.52,+ 0.26,+1.70%,"218,680"
8,00631L元大台灣50正2,36.29,+ 0.84,+2.37%,"189,252"
9,00992A主動群益科技創新,17.78,+ 0.49,+2.83%,"171,536"
10,2883 凱基金,31.50,+ 0.30,+0.96%,"155,844"
11,2324 仁寶,39.30,-0.60,-1.50%,"155,687"
12,1402 遠東新,26.95,-0.60,-2.18%,"137,300"
13,2884 玉山金,37.30,+ 0.55,+1.50%,"127,348"
14,2867 三商壽,9.62,+ 0.19,+2.01%,"121,528"
15,2317 鴻海,262.00,-8.00,-2.96%,"118,128"
16,2356 英業達,68.80,-0.20,-0.29%,"116,763"
17,1605 華新,39.30,-0.70,-1.75%,"115,846"
18,2027 大成鋼,50.40,+ 3.55,+7.58%,"107,634"
19,2891 中信金,66.50,-0.10,-0.15%,"97,345"
20,2408 南亞科,514.00,+ 31.50,+6.53%,"93,361"
21,2412 中華電,136.00,0.00,0.00%,"90,838"
22,1216 統一,76.30,0.00,0.00%,"88,733"
23,4938 和碩,94.80,+ 3.40,+3.72%,"84,983"
24,00405A主動富邦台灣龍耀,8.62,+ 0.20,+2.38%,"83,911"
25,00400A主動國泰動能高息,14.73,+ 0.37,+2.58%,"77,886"
26,5876 上海商銀,42.25,-0.60,-1.40%,"75,953"
27,00407A主動凱基台灣,9.83,+ 0.17,+1.76%,"74,738"
28,8112 至上,97.80,+ 0.90,+0.93%,"71,878"
29,2301 光寶科,269.50,+ 10.00,+3.85%,"64,148"
30,3045 台灣大,108.50,-1.00,-0.91%,"63,218"
31,4904 遠傳,99.50,-1.50,-1.49%,"61,734"
32,5880 合庫金,24.20,+ 0.10,+0.41%,"61,694"
33,2615 萬海,87.50,+ 0.40,+0.46%,"61,044"
34,2603 長榮,215.50,+ 1.00,+0.47%,"60,914"
35,2353 宏碁,31.55,-0.20,-0.63%,"59,979"
36,0052 富邦科技,62.40,+ 0.90,+1.46%,"51,299"
37,0056 元大高股息,53.00,+ 0.30,+0.57%,"51,140"
38,2609 陽明,51.40,-0.30,-0.58%,"50,478"
39,2882 國泰金,99.50,-0.20,-0.20%,"50,023"
40,00712 復華富時不動產,8.90,-0.01,-0.11%,"49,337"
41,1101 台泥,24.05,-0.40,-1.64%,"48,183"
42,2885 元大金,69.70,+ 1.10,+1.60%,"46,044"
43,009821野村稀土關鍵資源,14.98,-0.07,-0.47%,"45,420"
44,2377 微星,168.00,-1.00,-0.59%,"44,765"
45,00918 大華優利高填息30,33.97,+ 0.22,+0.65%,"43,935"
46,2890 永豐金,39.95,+ 0.10,+0.25%,"39,781"
47,009819中信數據及電力,10.50,+ 0.13,+1.25%,"37,875"
48,00988A主動統一全球創新,17.66,+ 0.90,+5.37%,"34,880"
49,00999A主動野村臺灣高息,11.30,+ 0.11,+0.98%,"34,004"
50,3706 神達,91.70,-0.70,-0.76%,"33,754"
