Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,30.09,+ 0.57,+1.93%,"911,999"
2,00403A主動統一升級50,10.36,+ 0.11,+1.07%,"628,429"
3,00991A主動復華未來50,18.30,+ 0.11,+0.60%,"461,544"
4,2618 長榮航,41.80,-0.95,-2.22%,"302,353"
5,2002 中鋼,19.05,-0.10,-0.52%,"285,017"
6,00992A主動群益科技創新,18.68,+ 0.23,+1.25%,"250,853"
7,3231 緯創,178.00,-1.50,-0.84%,"232,286"
8,00631L元大台灣50正2,36.30,+ 0.35,+0.97%,"218,679"
9,009816凱基台灣TOP50,15.59,+ 0.13,+0.84%,"213,930"
10,2609 陽明,56.20,-1.70,-2.94%,"203,915"
11,00632R元大台灣50反1,9.89,-0.06,-0.60%,"202,471"
12,2883 凱基金,32.75,+ 0.60,+1.87%,"182,840"
13,1402 遠東新,28.10,-0.30,-1.06%,"157,410"
14,2603 長榮,231.50,-1.00,-0.43%,"154,066"
15,1605 華新,39.00,+ 0.10,+0.26%,"153,879"
16,2324 仁寶,39.70,-0.05,-0.13%,"151,630"
17,1216 統一,75.70,-1.40,-1.82%,"150,271"
18,2615 萬海,111.50,-2.00,-1.76%,"147,956"
19,2408 南亞科,540.00,-1.00,-0.18%,"145,468"
20,00405A主動富邦台灣龍耀,8.78,+ 0.10,+1.15%,"140,450"
21,00400A主動國泰動能高息,15.00,+ 0.19,+1.28%,"129,969"
22,2027 大成鋼,48.40,-0.25,-0.51%,"129,616"
23,3045 台灣大,115.50,0.00,0.00%,"111,982"
24,2356 英業達,64.90,-0.70,-1.07%,"111,267"
25,00407A主動凱基台灣,9.87,+ 0.10,+1.02%,"108,815"
26,2344 華邦電,181.50,-4.50,-2.42%,"97,382"
27,2317 鴻海,253.00,+ 1.00,+0.40%,"85,040"
28,00988A主動統一全球創新,16.39,-0.14,-0.85%,"79,771"
29,0056 元大高股息,53.85,+ 0.25,+0.47%,"79,645"
30,2301 光寶科,317.50,+ 16.50,+5.48%,"78,324"
31,0052 富邦科技,62.35,+ 0.45,+0.73%,"77,405"
32,2886 兆豐金,48.20,+ 2.05,+4.44%,"77,077"
33,009821野村稀土關鍵資源,15.92,0.00,0.00%,"77,022"
34,4904 遠傳,100.50,-1.00,-0.99%,"74,217"
35,5876 上海商銀,43.15,+ 0.10,+0.23%,"70,603"
36,2353 宏碁,30.85,-0.35,-1.12%,"62,832"
37,00999A主動野村臺灣高息,11.44,+ 0.13,+1.15%,"61,878"
38,2881 富邦金,144.00,+ 2.50,+1.77%,"60,368"
39,2882 國泰金,105.50,+ 3.00,+2.93%,"59,800"
40,3037 欣興,"1,110.00",-70.00,-5.93%,"58,334"
41,2412 中華電,135.50,0.00,0.00%,"57,621"
42,4938 和碩,88.50,-0.90,-1.01%,"57,441"
43,5880 合庫金,25.25,+ 0.20,+0.80%,"56,749"
44,8112 至上,90.90,-1.30,-1.41%,"55,759"
45,1102 亞泥,34.55,-0.55,-1.57%,"54,418"
46,2606 裕民,72.20,-2.10,-2.83%,"52,171"
47,00982A主動群益台灣強棒,22.54,+ 0.19,+0.85%,"50,230"
48,2892 第一金,34.40,+ 1.05,+3.15%,"46,405"
49,2891 中信金,64.40,+ 0.60,+0.94%,"45,350"
50,009819中信數據及電力,9.89,-0.02,-0.20%,"44,277"
