Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,8.46,-0.54,-6.00%,"259,711","1,284,150","-1,024,438"
2,00685L群益臺灣加權正2,9.22,-0.71,-7.15%,"276,689","1,133,502","-856,812"
3,0050 元大台灣50,93.70,-3.45,-3.55%,"186,277","774,224","-587,946"
4,009816凱基台灣TOP50,13.35,-0.59,-4.23%,"167,456","620,517","-453,060"
5,00406A主動中信台灣收益,8.03,-0.50,-5.86%,"102,363","554,744","-452,381"
6,00631L元大台灣50正2,28.53,-2.07,-6.76%,"161,453","611,629","-450,176"
7,00405A主動富邦台灣龍耀,6.70,-0.57,-7.84%,"70,459","272,848","-202,389"
8,00981A主動統一台股增長,23.85,-1.60,-6.29%,"255,813","447,134","-191,321"
9,00991A主動復華未來50,14.07,-1.04,-6.88%,"134,937","282,172","-147,235"
10,00407A主動凱基台灣,7.79,-0.47,-5.69%,"60,355","181,205","-120,849"
11,0056 元大高股息,46.73,-1.46,-3.03%,"60,032","173,232","-113,199"
12,00400A主動國泰動能高息,11.88,-0.63,-5.04%,"44,930","156,588","-111,658"
13,6770 力積電,50.40,-5.40,-9.68%,"52,770","145,593","-92,823"
14,2344 華邦電,130.00,-14.00,-9.72%,"67,716","146,648","-78,932"
15,2408 南亞科,353.50,-39.00,-9.94%,"33,459","83,635","-50,176"
16,00878 國泰永續高股息,30.91,-0.59,-1.87%,"31,542","75,908","-44,365"
17,00929 復華台灣科技優息,26.41,-0.70,-2.58%,"34,525","76,113","-41,588"
18,00984D主動聯博全球非投,10.19,0.00,0.00%,"34,095","75,372","-41,277"
19,00982A主動群益台灣強棒,18.87,-1.22,-6.07%,"32,886","68,509","-35,622"
20,2337 旺宏,102.00,-11.00,-9.73%,"37,503","72,874","-35,370"
21,00988A主動統一全球創新,14.35,-1.04,-6.76%,"55,595","89,866","-34,271"
22,00673R期元大S＆P原油反1,13.07,-0.03,-0.23%,"62,319","94,445","-32,125"
23,1605 華新,29.35,-1.25,-4.08%,"17,665","48,978","-31,313"
24,0052 富邦科技,54.40,-2.25,-3.97%,"29,838","60,248","-30,409"
25,00891 中信關鍵半導體,30.16,-1.81,-5.66%,"19,443","48,327","-28,884"
26,2303 聯電,102.50,-11.00,-9.69%,"184,030","212,762","-28,731"
27,2330 台積電,"2,200.00",-80.00,-3.51%,"45,521","73,891","-28,369"
28,00919 群益台灣精選高息,28.50,-0.39,-1.35%,"56,790","82,961","-26,170"
29,1314 中石化,7.51,-0.29,-3.72%,"25,337","51,080","-25,742"
30,2449 京元電子,212.50,-23.50,-9.96%,"14,943","39,260","-24,317"
31,00935 野村臺灣新科技50,47.62,-3.08,-6.07%,"19,806","43,526","-23,720"
32,00992A主動群益科技創新,13.59,-0.99,-6.79%,"82,407","104,045","-21,638"
33,2834 臺企銀,17.95,-0.15,-0.83%,"89,537","107,978","-18,440"
34,1810 和成,23.80,-1.05,-4.23%,"13,884","31,158","-17,274"
35,2353 宏碁,28.65,-0.20,-0.69%,"29,911","46,496","-16,584"
36,00922 國泰台灣領袖50,35.59,-1.41,-3.81%,"27,063","43,402","-16,338"
37,8150 南茂,72.90,-8.10,-10.00%,"19,835","35,220","-15,385"
38,00990A主動元大AI新經濟,13.83,-0.93,-6.30%,"40,743","56,105","-15,361"
39,00927 群益半導體收益,31.59,-1.82,-5.45%,"30,200","44,536","-14,335"
40,1312 國喬,11.10,-0.45,-3.90%,"21,941","35,867","-13,926"
41,2332 友訊,24.00,+ 0.40,+1.69%,"37,233","50,991","-13,758"
42,2406 國碩,28.75,-2.10,-6.81%,"6,145","19,707","-13,561"
43,00881 國泰台灣科技龍頭,46.07,-2.07,-4.30%,"16,755","29,058","-12,303"
44,00663L國泰臺灣加權正2,80.80,-6.05,-6.97%,"9,648","21,093","-11,445"
45,00984A主動安聯台灣高息,13.40,-0.58,-4.15%,"9,831","21,182","-11,350"
46,1710 東聯,13.15,-0.65,-4.71%,"13,226","24,388","-11,161"
47,8112 至上,76.70,-1.50,-1.92%,"15,993","27,083","-11,089"
48,3481 群創,41.80,-3.20,-7.11%,"163,604","174,484","-10,880"
49,1326 台化,58.50,-2.40,-3.94%,"49,829","60,398","-10,568"
50,2481 強茂,112.50,-12.00,-9.64%,"19,645","30,160","-10,515"
