Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,10.47,-0.31,-2.88%,"-1,521,643"
2,00981A主動統一台股增長,30.72,-1.24,-3.88%,"-809,851"
3,2002 中鋼,18.85,-0.25,-1.31%,"-393,963"
4,0050 元大台灣50,100.50,-2.05,-2.00%,"-386,176"
5,2892 第一金,27.25,-0.35,-1.27%,"-277,716"
6,2409 友達,21.20,-0.60,-2.75%,"-235,233"
7,00991A主動復華未來50,19.10,-0.64,-3.24%,"-205,260"
8,2618 長榮航,35.30,+ 0.50,+1.44%,"-204,486"
9,1101 台泥,23.65,-0.20,-0.84%,"-200,213"
10,9904 寶成,25.20,-0.15,-0.59%,"-172,386"
11,2801 彰銀,20.05,-0.10,-0.50%,"-163,266"
12,2330 台積電,"2,295.00",-5.00,-0.22%,"-157,793"
13,2812 台中銀,18.50,-0.30,-1.60%,"-141,612"
14,5880 合庫金,22.70,-0.05,-0.22%,"-134,911"
15,009816凱基台灣TOP50,14.80,-0.35,-2.31%,"-130,634"
16,2880 華南金,29.60,-0.35,-1.17%,"-115,480"
17,2834 臺企銀,15.90,-0.25,-1.55%,"-99,104"
18,1402 遠東新,24.80,+ 1.35,+5.76%,"-84,387"
19,2382 廣達,308.50,-3.50,-1.12%,"-80,458"
20,2633 台灣高鐵,24.80,-0.45,-1.78%,"-77,717"
21,00988A主動統一全球創新,21.21,-0.86,-3.90%,"-69,932"
22,00990A主動元大AI新經濟,19.23,-0.65,-3.27%,"-69,478"
23,1102 亞泥,32.40,-0.60,-1.82%,"-67,966"
24,00631L元大台灣50正2,34.47,-1.26,-3.53%,"-63,272"
25,2371 大同,28.85,-0.55,-1.87%,"-63,060"
26,2515 中工,12.60,-0.25,-1.95%,"-59,747"
27,2105 正新,31.90,+ 0.35,+1.11%,"-59,400"
28,2845 遠東銀,11.90,0.00,0.00%,"-55,053"
29,1802 台玻,70.40,-2.40,-3.30%,"-54,194"
30,2610 華航,18.60,+ 0.15,+0.81%,"-53,867"
31,9907 統一實,15.80,-0.05,-0.32%,"-49,693"
32,8112 至上,86.00,0.00,0.00%,"-44,653"
33,3711 日月光投控,627.00,-15.00,-2.34%,"-43,328"
34,4958 臻鼎-KY,486.00,-46.00,-8.65%,"-40,933"
35,00400A主動國泰動能高息,14.40,-0.52,-3.49%,"-40,462"
36,2402 毅嘉,66.10,-2.60,-3.78%,"-40,413"
37,2412 中華電,136.50,-0.50,-0.36%,"-40,248"
38,2354 鴻準,58.30,-1.40,-2.35%,"-39,435"
39,1504 東元,70.90,+ 0.10,+0.14%,"-35,306"
40,2912 統一超,207.00,+ 0.50,+0.24%,"-32,843"
41,3714 富采,72.70,-1.60,-2.15%,"-32,203"
42,4915 致伸,70.70,-1.30,-1.81%,"-30,981"
43,5876 上海商銀,38.65,-0.80,-2.03%,"-30,576"
44,6213 聯茂,261.00,-15.50,-5.61%,"-30,338"
45,00753L中信中國50正2,9.33,-0.47,-4.80%,"-29,955"
46,9945 潤泰新,23.25,0.00,0.00%,"-28,612"
47,1513 中興電,165.50,-3.50,-2.07%,"-28,485"
48,1312 國喬,10.95,+ 0.97,+9.72%,"-28,231"
49,6176 瑞儀,102.00,+ 0.50,+0.49%,"-27,894"
50,4938 和碩,83.40,+ 1.30,+1.58%,"-27,394"
