Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,112.45,+ 0.60,+0.54%,"-179,107"
2,009816凱基台灣TOP50,16.60,+ 0.08,+0.48%,"-107,980"
3,2002 中鋼,18.65,0.00,0.00%,"-105,903"
4,2324 仁寶,36.80,-0.25,-0.67%,"-87,199"
5,3231 緯創,180.00,-0.50,-0.28%,"-82,052"
6,1303 南亞,227.50,-4.00,-1.73%,"-79,685"
7,00632R元大台灣50反1,9.49,-0.03,-0.32%,"-69,367"
8,2801 彰銀,27.85,-0.50,-1.76%,"-51,781"
9,3481 群創,49.60,-0.90,-1.78%,"-50,975"
10,00406A主動中信台灣收益,9.92,+ 0.08,+0.81%,"-50,063"
11,2887 台新新光金,42.95,+ 0.05,+0.12%,"-43,333"
12,2344 華邦電,172.50,+ 1.50,+0.88%,"-37,430"
13,00919 群益台灣精選高息,32.06,-0.10,-0.31%,"-36,874"
14,00685L群益臺灣加權正2,12.89,+ 0.12,+0.94%,"-35,944"
15,00878 國泰永續高股息,35.09,-0.12,-0.34%,"-35,520"
16,2890 永豐金,45.05,-0.35,-0.77%,"-33,597"
17,0056 元大高股息,56.60,-0.25,-0.44%,"-31,546"
18,2542 興富發,39.55,-1.90,-4.58%,"-28,542"
19,1409 新纖,24.10,0.00,0.00%,"-25,846"
20,6505 台塑化,87.30,+ 0.10,+0.11%,"-25,698"
21,2633 台灣高鐵,25.60,0.00,0.00%,"-25,137"
22,4958 臻鼎-KY,473.00,-16.00,-3.27%,"-24,631"
23,1301 台塑,63.10,-1.50,-2.32%,"-22,465"
24,5871 中租-KY,108.00,0.00,0.00%,"-22,175"
25,9105 泰金寶-DR,8.33,-0.02,-0.24%,"-21,497"
26,2330 台積電,"2,500.00",+ 40.00,+1.63%,"-18,041"
27,2884 玉山金,45.60,-0.45,-0.98%,"-17,756"
28,8112 至上,82.60,+ 0.40,+0.49%,"-17,527"
29,9904 寶成,24.90,+ 0.30,+1.22%,"-17,157"
30,2356 英業達,61.00,-0.20,-0.33%,"-17,054"
31,00961 FT臺灣永續高息,13.21,-0.05,-0.38%,"-16,803"
32,3006 晶豪科,274.00,-4.50,-1.62%,"-15,869"
33,1326 台化,65.40,-1.10,-1.65%,"-15,781"
34,2105 正新,30.10,+ 0.10,+0.33%,"-15,416"
35,8028 昇陽半導體,258.00,-5.50,-2.09%,"-15,025"
36,00922 國泰台灣領袖50,43.79,+ 0.08,+0.18%,"-14,993"
37,3376 新日興,176.50,-4.00,-2.22%,"-13,706"
38,2492 華新科,306.00,-5.00,-1.61%,"-12,801"
39,4919 新唐,134.00,+ 0.50,+0.37%,"-12,649"
40,4763 材料*-KY,46.40,-1.65,-3.43%,"-12,243"
41,00881 國泰台灣科技龍頭,52.60,+ 0.40,+0.77%,"-11,875"
42,6446 藥華藥,"1,175.00",+ 15.00,+1.29%,"-11,030"
43,00680L元大美債20正2,6.34,+ 0.04,+0.63%,"-10,823"
44,2313 華通,224.00,+ 2.00,+0.90%,"-10,772"
45,1717 長興,71.10,+ 0.10,+0.14%,"-10,693"
46,1709 和益,48.30,+ 2.35,+5.11%,"-10,063"
47,2426 鼎元,97.80,-1.00,-1.01%,"-9,973"
48,6116 彩晶,15.00,-0.45,-2.91%,"-9,764"
49,3450 聯鈞,520.00,-6.00,-1.14%,"-9,487"
50,1722 台肥,41.75,-0.10,-0.24%,"-9,456"
