Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.36,+ 0.11,+1.07%,"292,383"
2,00981A主動統一台股增長,30.09,+ 0.57,+1.93%,"204,323"
3,2609 陽明,56.20,-1.70,-2.94%,"156,451"
4,2886 兆豐金,48.20,+ 2.05,+4.44%,"155,697"
5,2892 第一金,34.40,+ 1.05,+3.15%,"130,231"
6,00991A主動復華未來50,18.30,+ 0.11,+0.60%,"109,678"
7,2603 長榮,231.50,-1.00,-0.43%,"94,860"
8,2303 聯電,130.00,+ 11.50,+9.70%,"87,091"
9,2615 萬海,111.50,-2.00,-1.76%,"74,414"
10,3045 台灣大,115.50,0.00,0.00%,"65,444"
11,1216 統一,75.70,-1.40,-1.82%,"64,930"
12,2618 長榮航,41.80,-0.95,-2.22%,"60,316"
13,2408 南亞科,540.00,-1.00,-0.18%,"53,472"
14,3037 欣興,"1,110.00",-70.00,-5.93%,"46,758"
15,00992A主動群益科技創新,18.68,+ 0.23,+1.25%,"46,622"
16,1102 亞泥,34.55,-0.55,-1.57%,"41,335"
17,2881 富邦金,144.00,+ 2.50,+1.77%,"39,804"
18,2883 凱基金,32.75,+ 0.60,+1.87%,"36,851"
19,1402 遠東新,28.10,-0.30,-1.06%,"34,795"
20,2880 華南金,40.25,+ 0.90,+2.29%,"34,197"
21,2027 大成鋼,48.40,-0.25,-0.51%,"32,511"
22,2344 華邦電,181.50,-4.50,-2.42%,"32,471"
23,2542 興富發,47.00,-0.75,-1.57%,"29,653"
24,009821野村稀土關鍵資源,15.92,0.00,0.00%,"29,625"
25,00400A主動國泰動能高息,15.00,+ 0.19,+1.28%,"26,762"
26,1605 華新,39.00,+ 0.10,+0.26%,"26,611"
27,2606 裕民,72.20,-2.10,-2.83%,"25,961"
28,1802 台玻,60.80,+ 1.60,+2.70%,"24,094"
29,1314 中石化,8.05,-0.11,-1.35%,"22,922"
30,2801 彰銀,24.85,+ 0.15,+0.61%,"22,748"
31,00406A主動中信台灣收益,9.81,+ 0.11,+1.13%,"22,403"
32,2002 中鋼,19.05,-0.10,-0.52%,"22,371"
33,2889 國票金,15.90,-0.30,-1.85%,"22,018"
34,00982A主動群益台灣強棒,22.54,+ 0.19,+0.85%,"19,184"
35,3711 日月光投控,621.00,+ 16.00,+2.64%,"18,914"
36,00997A主動群益美國增長,11.28,-0.09,-0.79%,"18,186"
37,2409 友達,25.85,+ 0.60,+2.38%,"16,771"
38,00405A主動富邦台灣龍耀,8.78,+ 0.10,+1.15%,"16,694"
39,2426 鼎元,96.10,-0.50,-0.52%,"16,388"
40,2637 慧洋-KY,92.10,-2.50,-2.64%,"16,137"
41,00988A主動統一全球創新,16.39,-0.14,-0.85%,"15,657"
42,2382 廣達,332.50,-1.00,-0.30%,"15,361"
43,2897 王道銀行,10.35,0.00,0.00%,"14,975"
44,0052 富邦科技,62.35,+ 0.45,+0.73%,"14,916"
45,00999A主動野村臺灣高息,11.44,+ 0.13,+1.15%,"14,609"
46,2449 京元電子,270.00,+ 22.50,+9.09%,"14,538"
47,2812 台中銀,18.85,0.00,0.00%,"14,181"
48,4904 遠傳,100.50,-1.00,-0.99%,"13,756"
49,1326 台化,62.10,-1.10,-1.74%,"12,677"
50,00881 國泰台灣科技龍頭,50.00,+ 0.39,+0.79%,"12,645"
