Rank,Stock,Price,Change,ChangePercent,NetSell
1,6116 彩晶,18.80,+ 0.55,+3.01%,"-79,726"
2,2886 兆豐金,45.50,+ 0.40,+0.89%,"-33,021"
3,3481 群創,64.40,+ 5.80,+9.90%,"-29,761"
4,2317 鴻海,268.50,-3.50,-1.29%,"-25,474"
5,3231 緯創,161.50,-1.00,-0.62%,"-25,043"
6,4904 遠傳,108.50,-1.00,-0.91%,"-24,677"
7,3576 聯合再生,18.00,-1.15,-6.01%,"-21,442"
8,2344 華邦電,218.50,+ 19.50,+9.80%,"-19,837"
9,4958 臻鼎-KY,642.00,+ 3.00,+0.47%,"-18,103"
10,2884 玉山金,35.40,-0.10,-0.28%,"-15,142"
11,2492 華新科,561.00,+ 19.00,+3.51%,"-14,993"
12,9904 寶成,26.15,-0.30,-1.13%,"-14,775"
13,1409 新纖,25.60,-2.35,-8.41%,"-14,692"
14,1605 華新,39.00,+ 0.30,+0.78%,"-12,550"
15,1216 統一,74.50,-1.50,-1.97%,"-11,887"
16,2834 臺企銀,17.50,-0.15,-0.85%,"-9,837"
17,2845 遠東銀,12.95,-0.35,-2.63%,"-9,411"
18,1101 台泥,24.50,-0.05,-0.20%,"-9,248"
19,2880 華南金,38.35,+ 0.25,+0.66%,"-9,126"
20,2892 第一金,32.60,+ 0.10,+0.31%,"-8,947"
21,2605 新興,31.00,-1.45,-4.47%,"-7,287"
22,2313 華通,259.50,-4.50,-1.70%,"-6,977"
23,2327 國巨*,"1,080.00",+ 96.00,+9.76%,"-6,505"
24,2399 映泰,48.05,-3.85,-7.42%,"-6,199"
25,8046 南電,874.00,-11.00,-1.24%,"-5,808"
26,3673 TPK-KY,86.20,-0.40,-0.46%,"-5,771"
27,3312 弘憶股,62.80,+ 1.20,+1.95%,"-5,497"
28,2408 南亞科,459.50,+ 22.50,+5.15%,"-5,297"
29,1714 和桐,20.35,+ 1.10,+5.71%,"-5,236"
30,2633 台灣高鐵,26.15,0.00,0.00%,"-5,096"
31,2406 國碩,34.85,-1.35,-3.73%,"-4,963"
32,5876 上海商銀,42.50,-0.30,-0.70%,"-4,813"
33,2609 陽明,51.30,-0.30,-0.58%,"-4,426"
34,3665 貿聯-KY,"2,100.00",+ 10.00,+0.48%,"-4,363"
35,3059 華晶科,48.85,-1.65,-3.27%,"-4,126"
36,2882 國泰金,115.50,+ 2.00,+1.76%,"-4,087"
37,2356 英業達,67.70,+ 0.20,+0.30%,"-4,050"
38,8422 可寧衛*,28.10,-0.35,-1.23%,"-3,785"
39,2912 統一超,223.50,-5.50,-2.40%,"-3,741"
40,2489 瑞軒,48.15,-0.45,-0.93%,"-3,620"
41,3036 文曄,222.50,-1.50,-0.67%,"-3,573"
42,00984D主動聯博全球非投,10.11,+ 0.02,+0.20%,"-3,388"
43,3037 欣興,968.00,-20.00,-2.02%,"-3,202"
44,2478 大毅,234.00,+ 6.50,+2.86%,"-3,114"
45,2495 普安,52.10,-1.70,-3.16%,"-3,075"
46,2324 仁寶,37.75,+ 0.45,+1.21%,"-2,982"
47,6239 力成,363.50,+ 18.50,+5.36%,"-2,901"
48,4915 致伸,75.90,-0.10,-0.13%,"-2,874"
49,00953B群益優選非投等債,9.61,0.00,0.00%,"-2,872"
50,2353 宏碁,34.40,-0.60,-1.71%,"-2,777"
