Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,0050 元大台灣50,102.50,+ 3.90,+3.96%,"95,733","373,785","-278,051"
2,00403A主動統一升級50,9.75,+ 0.47,+5.06%,"223,287","461,738","-238,451"
3,00631L元大台灣50正2,34.34,+ 2.28,+7.11%,"204,455","327,989","-123,534"
4,009816凱基台灣TOP50,14.76,+ 0.62,+4.38%,"127,044","242,831","-115,787"
5,0056 元大高股息,49.55,+ 0.95,+1.95%,"59,195","166,201","-107,006"
6,2409 友達,25.60,+ 0.20,+0.79%,"154,949","235,635","-80,685"
7,00685L群益臺灣加權正2,11.20,+ 0.79,+7.59%,"260,057","337,746","-77,689"
8,00981A主動統一台股增長,27.72,+ 1.82,+7.03%,"199,589","271,682","-72,093"
9,00991A主動復華未來50,16.71,+ 0.98,+6.23%,"101,972","169,981","-68,009"
10,00919 群益台灣精選高息,29.00,+ 0.45,+1.58%,"41,591","108,186","-66,595"
11,2887 台新新光金,34.70,+ 0.90,+2.66%,"82,021","146,408","-64,387"
12,00929 復華台灣科技優息,28.27,+ 0.71,+2.58%,"22,712","76,838","-54,126"
13,6770 力積電,65.10,+ 2.10,+3.33%,"126,328","179,761","-53,432"
14,3481 群創,50.70,+ 0.30,+0.60%,"317,038","366,167","-49,129"
15,6505 台塑化,85.40,+ 7.70,+9.91%,"49,356","96,798","-47,442"
16,00407A主動凱基台灣,8.91,+ 0.51,+6.07%,"34,453","76,992","-42,539"
17,00878 國泰永續高股息,32.05,+ 0.69,+2.20%,"21,070","62,783","-41,713"
18,8039 台虹,212.00,+ 19.00,+9.84%,"13,175","54,015","-40,840"
19,2303 聯電,134.50,+ 4.50,+3.46%,"259,729","297,590","-37,860"
20,00982A主動群益台灣強棒,22.07,+ 0.99,+4.70%,"18,750","49,788","-31,038"
21,00927 群益半導體收益,36.11,+ 1.61,+4.67%,"16,392","46,380","-29,988"
22,2883 凱基金,29.70,+ 0.15,+0.51%,"40,556","70,443","-29,887"
23,00406A主動中信台灣收益,9.17,+ 0.45,+5.16%,"50,582","79,687","-29,105"
24,2324 仁寶,36.00,+ 1.60,+4.65%,"31,500","58,622","-27,122"
25,6213 聯茂,354.50,+ 32.00,+9.92%,"10,434","36,322","-25,888"
26,2337 旺宏,123.00,+ 5.50,+4.68%,"45,753","71,476","-25,722"
27,1101 台泥,24.05,+ 0.25,+1.05%,"18,662","43,224","-24,562"
28,2330 台積電,"2,410.00",+ 90.00,+3.88%,"31,606","55,790","-24,185"
29,00405A主動富邦台灣龍耀,8.00,+ 0.44,+5.82%,"71,520","95,573","-24,054"
30,2880 華南金,40.80,+ 0.90,+2.26%,"22,148","45,552","-23,404"
31,00990A主動元大AI新經濟,16.43,+ 0.61,+3.86%,"26,053","49,191","-23,138"
32,2313 華通,210.00,+ 11.00,+5.53%,"20,756","42,275","-21,519"
33,00988A主動統一全球創新,17.20,+ 0.64,+3.86%,"51,167","71,024","-19,856"
34,2891 中信金,62.70,+ 1.20,+1.95%,"50,352","69,848","-19,496"
35,1802 台玻,54.10,+ 0.80,+1.50%,"15,207","33,570","-18,363"
36,3189 景碩,746.00,+ 67.00,+9.87%,"6,598","23,744","-17,145"
37,00753L中信中國50正2,9.55,+ 0.03,+0.32%,"9,419","26,321","-16,901"
38,2449 京元電子,279.00,+ 8.50,+3.14%,"13,598","30,195","-16,597"
39,00992A主動群益科技創新,15.72,+ 0.85,+5.72%,"32,718","49,228","-16,510"
40,2834 臺企銀,18.00,0.00,0.00%,"31,188","47,266","-16,078"
41,3231 緯創,149.50,+ 6.00,+4.18%,"36,193","51,717","-15,525"
42,6116 彩晶,14.50,+ 0.20,+1.40%,"21,955","37,143","-15,189"
43,3711 日月光投控,633.00,+ 36.00,+6.03%,"15,573","30,646","-15,073"
44,1314 中石化,8.45,+ 0.17,+2.05%,"35,190","49,820","-14,630"
45,2884 玉山金,36.95,+ 1.10,+3.07%,"66,290","80,235","-13,945"
46,2886 兆豐金,48.60,+ 0.40,+0.83%,"31,763","45,571","-13,808"
47,2382 廣達,324.00,+ 8.00,+2.53%,"22,568","36,017","-13,449"
48,00999A主動野村臺灣高息,10.32,+ 0.44,+4.45%,"8,641","21,260","-12,619"
49,00918 大華優利高填息30,31.82,+ 0.90,+2.91%,"13,566","25,877","-12,311"
50,3037 欣興,825.00,+ 75.00,+10.00%,"18,816","30,662","-11,846"
