Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00632R元大台灣50反1,10.01,+ 0.06,+0.60%,"484,418","847,799","-363,380"
2,00881 國泰台灣科技龍頭,54.80,-0.20,-0.36%,"74,009","283,536","-209,526"
3,2303 聯電,121.00,-3.50,-2.81%,"229,044","435,444","-206,400"
4,00878 國泰永續高股息,33.87,+ 0.09,+0.27%,"79,339","278,606","-199,266"
5,009826貝萊德世界股票,10.30,-0.01,-0.10%,"100,462","249,408","-148,945"
6,00961 FT臺灣永續高息,13.44,+ 0.13,+0.98%,"48,471","184,460","-135,988"
7,2834 臺企銀,16.30,-0.15,-0.91%,"122,756","255,252","-132,495"
8,2610 華航,19.90,-0.20,-1.00%,"129,903","225,697","-95,794"
9,2409 友達,25.80,+ 0.05,+0.19%,"273,301","367,224","-93,922"
10,00984D主動聯博全球非投,10.12,-0.03,-0.30%,"75,932","165,227","-89,295"
11,00891 中信關鍵半導體,36.38,-0.19,-0.52%,"41,732","118,836","-77,103"
12,00953B群益優選非投等債,9.72,-0.04,-0.41%,"93,886","162,143","-68,256"
13,3481 群創,50.10,+ 0.70,+1.42%,"313,214","375,495","-62,280"
14,2801 彰銀,23.55,0.00,0.00%,"132,251","187,907","-55,656"
15,00929 復華台灣科技優息,29.44,-0.23,-0.78%,"63,978","118,926","-54,947"
16,2812 台中銀,18.65,0.00,0.00%,"58,606","111,084","-52,478"
17,00923 群益台ESG低碳50,42.88,-0.11,-0.26%,"23,840","75,183","-51,342"
18,00664R國泰臺灣加權反1,1.62,+ 0.01,+0.62%,"72,665","119,868","-47,202"
19,5880 合庫金,24.20,0.00,0.00%,"86,290","129,054","-42,763"
20,2880 華南金,38.95,-0.15,-0.38%,"142,407","179,642","-37,235"
21,1718 中纖,10.95,-0.05,-0.45%,"75,251","107,873","-32,622"
22,8150 南茂,91.90,-1.00,-1.08%,"62,236","93,995","-31,758"
23,2327 國巨*,622.00,-40.00,-6.04%,"78,615","108,571","-29,956"
24,00712 復華富時不動產,8.90,0.00,0.00%,"50,894","80,395","-29,500"
25,2886 兆豐金,47.35,+ 1.50,+3.27%,"182,623","211,805","-29,181"
26,2892 第一金,33.35,+ 0.20,+0.60%,"252,064","281,059","-28,995"
27,1314 中石化,7.68,+ 0.02,+0.26%,"84,648","112,903","-28,255"
28,6005 群益證,30.90,+ 0.30,+0.98%,"26,752","53,232","-26,480"
29,2492 華新科,302.50,-14.00,-4.42%,"49,501","75,206","-25,704"
30,2449 京元電子,247.00,-6.50,-2.56%,"37,964","62,144","-24,180"
31,9904 寶成,25.25,+ 1.35,+5.65%,"78,696","101,865","-23,168"
32,1402 遠東新,27.10,+ 0.15,+0.56%,"83,544","105,067","-21,523"
33,3045 台灣大,108.00,-0.50,-0.46%,"30,851","52,281","-21,430"
34,2412 中華電,135.00,-1.00,-0.74%,"28,670","48,127","-19,456"
35,6116 彩晶,13.90,-0.05,-0.36%,"65,699","84,801","-19,101"
36,1714 和桐,16.40,-0.30,-1.80%,"47,038","65,842","-18,803"
37,3090 日電貿,174.50,-0.50,-0.29%,"14,143","32,915","-18,772"
38,4958 臻鼎-KY,489.50,+ 12.00,+2.51%,"53,259","70,771","-17,511"
39,00676R富邦臺灣加權反1,5.53,+ 0.03,+0.55%,"32,022","48,484","-16,462"
40,00673R期元大S＆P原油反1,12.90,+ 0.16,+1.26%,"67,134","82,647","-15,512"
41,6239 力成,278.00,-5.00,-1.77%,"35,463","49,908","-14,445"
42,5388 中磊,79.80,-1.30,-1.60%,"18,957","32,804","-13,847"
43,6505 台塑化,70.90,+ 1.10,+1.58%,"35,479","49,069","-13,589"
44,00686R群益臺灣加權反1,0.99,0.00,0.00%,"45,680","59,069","-13,389"
45,00982A主動群益台灣強棒,23.28,+ 0.10,+0.43%,"82,515","95,785","-13,269"
46,2646 星宇航空,20.40,0.00,0.00%,"15,577","28,755","-13,177"
47,1101 台泥,24.25,+ 0.20,+0.83%,"94,774","107,864","-13,089"
48,2105 正新,30.40,-0.30,-0.98%,"22,921","35,865","-12,944"
49,8926 台汽電,56.70,+ 0.90,+1.61%,"10,440","22,621","-12,180"
50,00985B群益ESG投等債0-5,10.31,-0.02,-0.19%,"26,861","38,876","-12,014"
