Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00940 元大台灣價值高息,9.52,-0.13,-1.35%,"1,238,318","292,161","946,157"
2,00919 群益台灣精選高息,23.08,-0.36,-1.54%,"1,178,702","372,897","805,805"
3,00929 復華台灣科技優息,19.20,-0.36,-1.84%,"1,015,765","286,997","728,768"
4,00878 國泰永續高股息,22.47,-0.34,-1.49%,"845,789","367,964","477,825"
5,00939 統一台灣高息動能,15.25,-0.27,-1.74%,"337,750","85,246","252,503"
6,1303 南亞,70.60,-5.30,-6.98%,"621,501","409,446","212,055"
7,00715L期街口布蘭特正2,23.19,-1.67,-6.72%,"443,032","234,965","208,066"
8,2303 聯電,60.70,-1.70,-2.72%,"1,278,246","1,100,853","177,393"
9,00680L元大美債20正2,7.20,+ 0.09,+1.27%,"396,456","225,156","171,299"
10,00712 復華富時不動產,9.38,-0.31,-3.20%,"343,913","179,488","164,425"
11,2883 凱基金,18.00,-0.05,-0.28%,"403,179","244,666","158,512"
12,2610 華航,21.95,-0.25,-1.13%,"339,505","192,332","147,172"
13,00990A主動元大AI新經濟,10.92,-0.41,-3.62%,"488,653","342,724","145,929"
14,00918 大華優利高填息30,22.66,-0.26,-1.13%,"264,419","119,709","144,709"
15,00900 富邦特選高股息30,14.19,-0.23,-1.60%,"213,737","96,887","116,850"
16,2887 台新新光金,22.35,-0.35,-1.54%,"672,625","572,453","100,171"
17,1101 台泥,25.90,-0.50,-1.89%,"421,156","323,883","97,273"
18,1802 台玻,44.95,-3.30,-6.84%,"408,086","312,992","95,093"
19,00713 元大台灣高息低波,50.85,-0.45,-0.88%,"160,800","65,988","94,811"
20,1301 台塑,44.30,-3.00,-6.34%,"320,287","233,967","86,319"
21,00936 台新永續高息中小,17.15,-0.17,-0.98%,"133,219","47,149","86,070"
22,1326 台化,38.95,-3.40,-8.03%,"230,653","159,296","71,357"
23,00688L國泰20年美債正2,7.18,+ 0.08,+1.13%,"192,026","123,192","68,833"
24,00915 凱基優選高股息30,23.28,-0.35,-1.48%,"103,387","34,943","68,443"
25,00982A主動群益台灣強棒,15.05,-0.34,-2.21%,"247,483","184,445","63,037"
26,2327 國巨*,258.00,-19.50,-7.03%,"215,535","153,701","61,833"
27,6005 群益證,28.95,-0.75,-2.53%,"126,862","69,276","57,585"
28,00946 群益科技高息成長,10.06,-0.15,-1.47%,"140,726","83,849","56,876"
29,2618 長榮航,37.50,+ 0.10,+0.27%,"309,215","252,714","56,500"
30,0056 元大高股息,37.15,-0.43,-1.14%,"489,344","432,906","56,437"
31,1605 華新,39.15,-4.35,-10.00%,"666,432","614,377","52,054"
32,6282 康舒,48.30,-1.50,-3.01%,"277,345","226,737","50,608"
33,00642U期元大S＆P石油,16.30,-0.59,-3.49%,"114,549","64,086","50,463"
34,2382 廣達,273.00,-7.00,-2.50%,"160,759","113,204","47,554"
35,00882 中信中國高股息,15.31,-0.33,-2.11%,"125,719","82,739","42,979"
36,2481 強茂,88.00,-2.40,-2.65%,"134,994","92,649","42,344"
37,2002 中鋼,21.10,+ 0.35,+1.69%,"461,299","421,886","39,413"
38,8046 南電,368.00,-20.50,-5.28%,"82,692","43,695","38,997"
39,00753L中信中國50正2,12.58,-0.72,-5.41%,"197,208","159,385","37,823"
40,2867 三商壽,7.76,-0.07,-0.89%,"135,119","100,345","34,773"
41,2027 大成鋼,38.50,-0.80,-2.04%,"173,017","138,834","34,182"
42,3037 欣興,365.00,-13.50,-3.57%,"206,773","173,875","32,897"
43,2885 元大金,42.20,-0.85,-1.97%,"236,943","204,759","32,183"
44,2605 新興,27.75,-1.50,-5.13%,"100,351","68,878","31,473"
45,2880 華南金,32.75,-0.35,-1.06%,"111,596","82,155","29,441"
46,6285 啟碁,183.00,-2.00,-1.08%,"114,732","86,107","28,625"
47,2489 瑞軒,20.50,+ 0.20,+0.99%,"135,759","107,429","28,330"
48,2367 燿華,49.20,-2.60,-5.02%,"299,290","272,222","27,068"
49,2891 中信金,50.90,0.00,0.00%,"252,234","226,355","25,878"
50,2486 一詮,125.00,-3.00,-2.34%,"80,288","54,737","25,551"
