Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2317 鴻海,289.00,+ 26.00,+9.89%,"697,902"
2,00919 群益台灣精選高息,29.01,+ 0.60,+2.11%,"520,625"
3,00878 國泰永續高股息,30.76,+ 0.76,+2.53%,"438,818"
4,2881 富邦金,110.00,0.00,0.00%,"382,830"
5,2344 華邦電,158.00,+ 14.00,+9.72%,"368,889"
6,6770 力積電,88.70,+ 8.00,+9.91%,"365,874"
7,0056 元大高股息,50.20,+ 1.37,+2.81%,"321,303"
8,2324 仁寶,36.70,+ 3.20,+9.55%,"281,787"
9,2303 聯電,144.50,+ 2.50,+1.76%,"277,070"
10,2887 台新新光金,23.35,+ 0.35,+1.52%,"257,107"
11,2891 中信金,60.50,+ 1.20,+2.02%,"257,092"
12,2882 國泰金,85.70,+ 0.90,+1.06%,"251,287"
13,009820元大納斯達克精選,10.39,+ 0.23,+2.26%,"232,488"
14,3481 群創,51.00,+ 4.60,+9.91%,"197,119"
15,2027 大成鋼,41.65,-0.10,-0.24%,"196,377"
16,2883 凱基金,22.50,+ 0.35,+1.58%,"172,778"
17,2356 英業達,70.20,+ 6.30,+9.86%,"171,477"
18,00918 大華優利高填息30,29.20,+ 0.84,+2.96%,"158,791"
19,2301 光寶科,234.50,+ 4.00,+1.74%,"153,406"
20,2408 南亞科,347.00,+ 23.00,+7.10%,"147,929"
21,00900 富邦特選高股息30,18.92,+ 0.62,+3.39%,"147,576"
22,3231 緯創,158.50,+ 14.00,+9.69%,"146,463"
23,1303 南亞,98.10,+ 7.60,+8.40%,"140,316"
24,00922 國泰台灣領袖50,39.64,+ 1.31,+3.42%,"109,254"
25,2337 旺宏,166.50,+ 6.50,+4.06%,"100,424"
26,00712 復華富時不動產,8.78,+ 0.02,+0.23%,"99,837"
27,2890 永豐金,30.00,+ 0.50,+1.69%,"90,036"
28,00929 復華台灣科技優息,30.25,+ 0.85,+2.89%,"86,262"
29,1605 華新,38.75,+ 2.75,+7.64%,"78,642"
30,6282 康舒,59.90,+ 2.20,+3.81%,"75,214"
31,00993A主動安聯台灣,13.78,+ 0.32,+2.38%,"70,930"
32,2312 金寶,38.95,+ 1.25,+3.32%,"59,700"
33,3033 威健,50.30,+ 0.20,+0.40%,"56,285"
34,00915 凱基優選高股息30,29.06,+ 0.39,+1.36%,"56,058"
35,00939 統一台灣高息動能,20.28,+ 0.43,+2.17%,"54,709"
36,2492 華新科,394.00,+ 4.00,+1.03%,"53,620"
37,2867 三商壽,7.52,+ 0.08,+1.08%,"51,225"
38,00982A主動群益台灣強棒,24.34,+ 0.53,+2.23%,"47,812"
39,1326 台化,49.90,+ 4.50,+9.91%,"45,776"
40,00909 國泰數位支付服務,52.00,+ 2.43,+4.90%,"43,087"
41,00830 國泰費城半導體,89.90,+ 2.40,+2.74%,"41,484"
42,00891 中信關鍵半導體,36.05,+ 0.69,+1.95%,"41,359"
43,00997A主動群益美國增長,13.24,+ 0.31,+2.40%,"41,231"
44,00885 富邦越南,18.84,+ 0.17,+0.91%,"39,312"
45,3702 大聯大,117.50,-4.00,-3.29%,"38,949"
46,00992A主動群益科技創新,18.35,+ 0.34,+1.89%,"38,482"
47,6285 啟碁,319.00,+ 15.00,+4.93%,"34,666"
48,2369 菱生,40.30,+ 0.55,+1.38%,"34,358"
49,2884 玉山金,30.95,+ 0.25,+0.81%,"34,277"
50,00936 台新永續高息中小,20.50,+ 0.52,+2.60%,"34,216"
