Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00403A主動統一升級50,11.15,+ 0.13,+1.18%,"1,401,817","745,797","656,020"
2,00981A主動統一台股增長,32.00,+ 0.72,+2.30%,"830,694","473,663","357,030"
3,2618 長榮航,43.90,-1.00,-2.23%,"371,168","173,380","197,787"
4,2610 華航,22.55,-1.15,-4.85%,"381,584","205,415","176,169"
5,2409 友達,30.65,-2.05,-6.27%,"955,049","826,139","128,910"
6,1301 台塑,54.30,-0.20,-0.37%,"307,610","216,560","91,049"
7,00992A主動群益科技創新,18.97,+ 0.43,+2.32%,"214,117","125,399","88,718"
8,00918 大華優利高填息30,31.84,-0.29,-0.90%,"270,337","183,673","86,663"
9,2892 第一金,33.20,+ 0.45,+1.37%,"388,519","305,610","82,909"
10,00673R期元大S＆P原油反1,15.87,+ 0.09,+0.57%,"160,619","84,591","76,028"
11,2449 京元電子,331.00,-6.50,-1.93%,"150,859","77,063","73,795"
12,2887 台新新光金,33.35,+ 0.10,+0.30%,"312,851","239,606","73,244"
13,00999A主動野村臺灣高息,11.01,+ 0.16,+1.47%,"138,754","67,147","71,606"
14,00940 元大台灣價值高息,12.62,-0.03,-0.24%,"127,983","58,288","69,694"
15,1802 台玻,71.10,-3.70,-4.95%,"216,469","148,822","67,646"
16,2890 永豐金,40.00,+ 0.10,+0.25%,"444,204","379,123","65,081"
17,1314 中石化,8.38,+ 0.02,+0.24%,"126,630","64,319","62,311"
18,00680L元大美債20正2,6.99,-0.23,-3.19%,"196,280","135,042","61,237"
19,00919 群益台灣精選高息,29.37,-0.13,-0.44%,"384,561","326,545","58,015"
20,5880 合庫金,24.85,0.00,0.00%,"120,501","65,403","55,098"
21,00402A主動安聯美國科技,10.05,+ 0.09,+0.90%,"114,229","69,129","45,099"
22,2801 彰銀,23.85,-0.15,-0.63%,"232,884","190,580","42,304"
23,1402 遠東新,28.30,-0.20,-0.70%,"152,954","113,533","39,421"
24,1303 南亞,183.00,+ 16.50,+9.91%,"278,097","238,741","39,355"
25,2886 兆豐金,46.15,+ 0.05,+0.11%,"363,903","325,967","37,936"
26,6213 聯茂,360.00,-10.50,-2.83%,"69,443","40,814","28,629"
27,8150 南茂,107.00,+ 7.50,+7.54%,"140,203","111,903","28,299"
28,009805新光美國電力基建,17.34,+ 0.29,+1.70%,"63,408","35,747","27,660"
29,2884 玉山金,32.90,-0.15,-0.45%,"365,494","338,208","27,285"
30,009820元大納斯達克精選,10.14,+ 0.15,+1.50%,"108,941","86,602","22,339"
31,00900 富邦特選高股息30,19.32,+ 0.11,+0.57%,"47,493","25,581","21,912"
32,00878 國泰永續高股息,33.32,-0.18,-0.54%,"124,342","102,881","21,461"
33,2377 微星,145.50,-0.50,-0.34%,"52,305","30,988","21,316"
34,3711 日月光投控,703.00,+ 23.00,+3.38%,"99,105","78,895","20,210"
35,00929 復華台灣科技優息,30.78,0.00,0.00%,"113,272","93,144","20,128"
36,00688L國泰20年美債正2,6.97,-0.20,-2.79%,"62,178","42,411","19,767"
37,2845 遠東銀,13.00,0.00,0.00%,"127,613","108,120","19,493"
38,8046 南電,"1,175.00",-10.00,-0.84%,"61,042","42,113","18,928"
39,00983A主動中信ARK創新,12.35,+ 0.01,+0.08%,"36,160","17,433","18,726"
40,6271 同欣電,287.50,+ 20.50,+7.68%,"41,851","24,147","17,703"
41,2363 矽統,73.50,+ 4.50,+6.52%,"75,565","58,451","17,114"
42,8033 雷虎,186.00,+ 16.50,+9.73%,"36,925","20,217","16,708"
43,6257 矽格,245.00,+ 8.00,+3.38%,"43,471","26,972","16,499"
44,2426 鼎元,72.10,-4.00,-5.26%,"58,898","42,401","16,497"
45,00982A主動群益台灣強棒,24.98,+ 0.37,+1.50%,"105,048","89,075","15,973"
46,2634 漢翔,56.20,-0.40,-0.71%,"44,484","28,544","15,939"
47,2352 佳世達,32.35,-1.75,-5.13%,"69,016","53,297","15,718"
48,1710 東聯,18.40,+ 1.65,+9.85%,"41,538","27,329","14,208"
49,00713 元大台灣高息低波,59.90,-0.30,-0.50%,"38,404","24,548","13,855"
50,00993A主動安聯台灣,14.30,+ 0.25,+1.78%,"45,785","31,935","13,850"
