Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2409 友達,29.40,+ 1.50,+5.38%,"52,473"
2,6770 力積電,69.90,+ 3.00,+4.48%,"42,641"
3,3481 群創,48.70,+ 1.90,+4.06%,"20,868"
4,2344 華邦電,169.00,+ 9.50,+5.96%,"18,474"
5,2609 陽明,60.20,+ 1.40,+2.38%,"13,283"
6,2834 臺企銀,18.20,+ 0.20,+1.11%,"11,141"
7,2889 國票金,17.30,+ 0.45,+2.67%,"9,670"
8,2481 強茂,168.50,+ 15.00,+9.77%,"9,277"
9,2887 台新新光金,44.40,+ 1.00,+2.30%,"7,599"
10,2303 聯電,142.00,+ 3.50,+2.53%,"6,969"
11,2884 玉山金,46.45,+ 0.80,+1.75%,"6,518"
12,2408 南亞科,492.50,+ 27.00,+5.80%,"6,508"
13,2489 瑞軒,41.25,+ 3.75,+10.00%,"6,109"
14,2353 宏碁,32.00,+ 1.10,+3.56%,"5,967"
15,2412 中華電,143.50,0.00,0.00%,"5,859"
16,6116 彩晶,14.15,+ 0.50,+3.66%,"5,426"
17,2305 全友,49.40,+ 4.45,+9.90%,"4,870"
18,1709 和益,39.05,+ 3.55,+10.00%,"4,542"
19,2337 旺宏,119.00,+ 4.50,+3.93%,"4,068"
20,1314 中石化,8.15,+ 0.04,+0.49%,"3,963"
21,3714 富采,64.30,+ 4.20,+6.99%,"3,813"
22,00631L元大台灣50正2,35.56,+ 0.47,+1.34%,"3,306"
23,1312 國喬,14.80,+ 0.45,+3.14%,"3,303"
24,2637 慧洋-KY,102.50,+ 5.60,+5.78%,"3,167"
25,2615 萬海,115.00,+ 3.00,+2.68%,"3,038"
26,00405A主動富邦台灣龍耀,8.46,+ 0.14,+1.68%,"2,925"
27,00403A主動統一升級50,10.02,+ 0.07,+0.70%,"2,844"
28,00685L群益臺灣加權正2,11.73,+ 0.18,+1.56%,"2,647"
29,3711 日月光投控,605.00,+ 13.00,+2.20%,"2,606"
30,8150 南茂,87.10,+ 2.70,+3.20%,"2,600"
31,6168 宏齊,32.15,+ 2.90,+9.91%,"2,519"
32,2426 鼎元,99.80,+ 9.00,+9.91%,"2,443"
33,2880 華南金,47.35,+ 0.45,+0.96%,"2,310"
34,3045 台灣大,124.50,+ 0.50,+0.40%,"2,248"
35,2891 中信金,70.80,+ 1.10,+1.58%,"2,220"
36,1727 中華化,95.60,+ 5.50,+6.10%,"2,140"
37,2812 台中銀,19.30,-0.05,-0.26%,"2,124"
38,2883 凱基金,39.15,+ 1.00,+2.62%,"2,108"
39,2103 台橡,26.85,+ 1.10,+4.27%,"1,968"
40,2845 遠東銀,13.60,0.00,0.00%,"1,962"
41,2634 漢翔,65.00,+ 3.00,+4.84%,"1,846"
42,4958 臻鼎-KY,493.50,+ 16.00,+3.35%,"1,779"
43,3006 晶豪科,281.00,+ 17.00,+6.44%,"1,767"
44,2302 麗正,44.20,+ 4.00,+9.95%,"1,742"
45,3042 晶技,185.50,+ 4.50,+2.49%,"1,725"
46,9933 中鼎,42.75,+ 0.85,+2.03%,"1,716"
47,2892 第一金,40.00,+ 0.45,+1.14%,"1,701"
48,2605 新興,36.05,+ 1.00,+2.85%,"1,675"
49,2342 茂矽,40.55,+ 2.15,+5.60%,"1,675"
50,2363 矽統,52.00,+ 1.70,+3.38%,"1,673"
