Rank,Stock,Price,Change,ChangePercent,NetBuy
1,6770 力積電,73.50,+ 1.10,+1.52%,"28,001"
2,2409 友達,31.20,+ 0.70,+2.30%,"18,535"
3,2883 凱基金,37.20,+ 0.45,+1.22%,"13,779"
4,2892 第一金,38.00,+ 0.20,+0.53%,"10,642"
5,1312 國喬,14.95,+ 0.30,+2.05%,"10,033"
6,2812 台中銀,19.10,-0.05,-0.26%,"8,708"
7,1303 南亞,244.00,+ 7.50,+3.17%,"7,356"
8,1101 台泥,24.80,+ 0.05,+0.20%,"6,800"
9,2886 兆豐金,49.90,-0.40,-0.80%,"6,735"
10,2834 臺企銀,17.90,-0.05,-0.28%,"6,721"
11,6257 矽格,217.00,+ 4.00,+1.88%,"5,844"
12,2481 強茂,154.50,+ 2.50,+1.64%,"5,094"
13,3711 日月光投控,650.00,+ 10.00,+1.56%,"4,770"
14,3016 嘉晶,110.00,+ 10.00,+10.00%,"4,507"
15,00409A主動復華全球50,9.81,-0.04,-0.41%,"4,139"
16,2412 中華電,139.50,0.00,0.00%,"3,915"
17,2880 華南金,44.80,+ 0.45,+1.01%,"3,886"
18,3702 大聯大,108.00,+ 3.00,+2.86%,"3,852"
19,2354 鴻準,65.00,+ 0.50,+0.78%,"3,383"
20,00632R元大台灣50反1,9.73,+ 0.03,+0.31%,"3,017"
21,5880 合庫金,26.85,0.00,0.00%,"2,814"
22,5876 上海商銀,47.90,+ 0.40,+0.84%,"2,638"
23,00919 群益台灣精選高息,32.55,-0.03,-0.09%,"2,562"
24,1102 亞泥,35.45,+ 0.05,+0.14%,"2,472"
25,2313 華通,225.50,-2.50,-1.10%,"2,464"
26,2881 富邦金,148.50,+ 1.50,+1.02%,"2,418"
27,1402 遠東新,28.65,-0.05,-0.17%,"2,183"
28,2002 中鋼,19.10,-0.15,-0.78%,"2,006"
29,3189 景碩,827.00,+ 15.00,+1.85%,"1,849"
30,2454 聯發科,"4,720.00",+ 95.00,+2.05%,"1,717"
31,2820 華票,17.05,+ 0.10,+0.59%,"1,648"
32,2305 全友,38.50,+ 3.50,+10.00%,"1,585"
33,2449 京元電子,271.50,+ 1.50,+0.56%,"1,575"
34,3045 台灣大,120.00,+ 0.50,+0.42%,"1,516"
35,1904 正隆,25.55,+ 1.00,+4.07%,"1,442"
36,00991A主動復華未來50,17.74,+ 0.04,+0.23%,"1,404"
37,2884 玉山金,44.95,+ 0.70,+1.58%,"1,375"
38,00922 國泰台灣領袖50,42.36,-0.17,-0.40%,"1,374"
39,2515 中工,12.00,-0.05,-0.41%,"1,360"
40,2885 元大金,69.70,0.00,0.00%,"1,267"
41,6226 光鼎,32.60,+ 2.95,+9.95%,"1,263"
42,2637 慧洋-KY,100.50,0.00,0.00%,"1,029"
43,2439 美律,77.20,+ 2.30,+3.07%,958
44,2882 國泰金,110.50,0.00,0.00%,956
45,3034 聯詠,545.00,+ 2.00,+0.37%,908
46,2363 矽統,52.60,0.00,0.00%,837
47,8422 可寧衛*,26.30,+ 0.05,+0.19%,817
48,6239 力成,283.50,+ 2.50,+0.89%,810
49,2472 立隆電,217.00,+ 2.00,+0.93%,808
50,1216 統一,75.60,-0.40,-0.53%,787
