Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,9.97,-0.02,-0.20%,"-363,122"
2,0050 元大台灣50,103.90,+ 0.05,+0.05%,"-314,143"
3,6770 力積電,66.00,-1.90,-2.80%,"-180,187"
4,2887 台新新光金,34.50,-0.10,-0.29%,"-116,720"
5,1303 南亞,197.00,-11.00,-5.29%,"-100,512"
6,2303 聯電,138.50,-0.50,-0.36%,"-67,242"
7,2880 華南金,41.25,0.00,0.00%,"-49,508"
8,2330 台積電,"2,405.00",+ 5.00,+0.21%,"-49,033"
9,8150 南茂,98.20,-1.80,-1.80%,"-47,400"
10,2890 永豐金,38.20,-0.30,-0.78%,"-44,356"
11,2801 彰銀,24.25,-0.40,-1.62%,"-36,609"
12,2892 第一金,34.15,-0.25,-0.73%,"-34,437"
13,2542 興富發,44.95,+ 0.15,+0.33%,"-30,224"
14,1216 統一,77.00,+ 0.20,+0.26%,"-28,956"
15,2449 京元電子,286.00,-9.00,-3.05%,"-24,790"
16,2344 華邦電,161.00,-10.00,-5.85%,"-23,988"
17,2834 臺企銀,17.90,-0.20,-1.10%,"-21,788"
18,2409 友達,26.25,+ 0.45,+1.74%,"-20,722"
19,1314 中石化,8.41,-0.01,-0.12%,"-20,462"
20,00991A主動復華未來50,17.20,-0.14,-0.81%,"-19,724"
21,00982A主動群益台灣強棒,22.81,-0.03,-0.13%,"-18,093"
22,4958 臻鼎-KY,506.00,-53.00,-9.48%,"-17,777"
23,3711 日月光投控,649.00,-7.00,-1.07%,"-16,173"
24,2886 兆豐金,48.15,-0.05,-0.10%,"-16,128"
25,00878 國泰永續高股息,32.73,+ 0.01,+0.03%,"-14,624"
26,2313 華通,214.00,+ 6.00,+2.88%,"-12,482"
27,2481 強茂,144.50,-13.00,-8.25%,"-12,188"
28,00891 中信關鍵半導體,35.11,+ 0.01,+0.03%,"-11,522"
29,009820元大納斯達克精選,9.99,0.00,0.00%,"-11,370"
30,2406 國碩,33.35,-1.95,-5.52%,"-11,321"
31,2369 菱生,34.70,-1.75,-4.80%,"-11,262"
32,0056 元大高股息,50.65,-0.30,-0.59%,"-11,210"
33,2408 南亞科,426.00,-19.50,-4.38%,"-10,195"
34,00919 群益台灣精選高息,29.50,+ 0.04,+0.14%,"-9,707"
35,8039 台虹,256.00,+ 23.00,+9.87%,"-9,661"
36,6213 聯茂,343.50,-23.50,-6.40%,"-9,160"
37,2610 華航,20.60,-0.75,-3.51%,"-9,125"
38,1717 長興,62.10,-0.50,-0.80%,"-8,990"
39,00406A主動中信台灣收益,9.52,+ 0.06,+0.63%,"-8,799"
40,2327 國巨*,696.00,-7.00,-1.00%,"-8,193"
41,2363 矽統,57.10,-1.90,-3.22%,"-8,180"
42,1802 台玻,54.30,-1.30,-2.34%,"-8,035"
43,2308 台達電,"1,880.00",0.00,0.00%,"-7,973"
44,2393 億光,66.90,-0.20,-0.30%,"-7,653"
45,00673R期元大S＆P原油反1,12.34,-0.43,-3.37%,"-7,039"
46,3033 威健,50.50,+ 0.30,+0.60%,"-6,988"
47,2474 可成,192.00,-1.00,-0.52%,"-6,924"
48,2323 中環,10.60,0.00,0.00%,"-6,544"
49,00922 國泰台灣領袖50,39.87,+ 0.07,+0.18%,"-6,320"
50,2332 友訊,22.40,-1.50,-6.28%,"-6,297"
