Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,27.11,+ 0.98,+3.75%,"329,676"
2,00991A主動復華未來50,15.98,+ 0.57,+3.70%,"314,244"
3,2618 長榮航,43.70,+ 0.40,+0.92%,"131,514"
4,2610 華航,22.45,+ 0.05,+0.22%,"115,780"
5,00992A主動群益科技創新,15.59,+ 0.77,+5.20%,"105,681"
6,009816凱基台灣TOP50,14.61,-0.04,-0.27%,"101,459"
7,00632R元大台灣50反1,10.60,+ 0.16,+1.53%,"95,031"
8,5880 合庫金,26.90,-0.70,-2.54%,"81,828"
9,2867 三商壽,9.82,-0.08,-0.81%,"49,565"
10,00405A主動富邦台灣龍耀,7.66,+ 0.36,+4.93%,"49,482"
11,2884 玉山金,38.45,-0.20,-0.52%,"45,741"
12,1216 統一,73.00,-0.80,-1.08%,"44,629"
13,00400A主動國泰動能高息,13.25,+ 0.31,+2.40%,"43,125"
14,2412 中華電,139.00,-0.50,-0.36%,"38,737"
15,3231 緯創,186.00,+ 10.00,+5.68%,"38,116"
16,5876 上海商銀,44.65,-0.80,-1.76%,"35,838"
17,2891 中信金,64.80,-0.10,-0.15%,"33,246"
18,2002 中鋼,18.85,-0.10,-0.53%,"32,044"
19,2887 台新新光金,35.30,-0.65,-1.81%,"31,027"
20,4904 遠傳,103.50,-1.50,-1.43%,"27,900"
21,00980A主動野村臺灣優選,22.13,+ 0.67,+3.12%,"27,238"
22,2890 永豐金,40.05,-0.55,-1.35%,"27,131"
23,00712 復華富時不動產,8.84,-0.06,-0.67%,"26,803"
24,2883 凱基金,30.40,-0.45,-1.46%,"25,463"
25,2324 仁寶,36.35,+ 0.35,+0.97%,"24,995"
26,1402 遠東新,26.90,-0.25,-0.92%,"23,916"
27,00982A主動群益台灣強棒,21.04,+ 0.65,+3.19%,"23,800"
28,0052 富邦科技,59.15,-0.55,-0.92%,"23,037"
29,2344 華邦電,143.00,+ 13.00,+10.00%,"22,342"
30,2845 遠東銀,13.35,-0.15,-1.11%,"22,005"
31,2409 友達,23.90,-0.30,-1.24%,"21,482"
32,2356 英業達,63.90,+ 2.10,+3.40%,"21,212"
33,3045 台灣大,112.00,-0.50,-0.44%,"20,109"
34,00995A主動中信台灣卓越,15.79,+ 0.67,+4.43%,"19,546"
35,2313 華通,185.50,+ 16.50,+9.76%,"19,543"
36,00929 復華台灣科技優息,27.57,+ 0.10,+0.36%,"17,635"
37,2609 陽明,50.80,0.00,0.00%,"16,904"
38,5871 中租-KY,113.00,+ 1.50,+1.35%,"16,167"
39,9945 潤泰新,26.95,-0.10,-0.37%,"15,156"
40,00993A主動安聯台灣,12.23,+ 0.46,+3.91%,"14,981"
41,00631L元大台灣50正2,32.62,-1.08,-3.20%,"14,618"
42,9904 寶成,24.30,+ 0.35,+1.46%,"14,059"
43,009805台新美國電力基建,15.85,+ 0.12,+0.76%,"12,413"
44,00882 中信中國高股息,15.27,-0.11,-0.72%,"12,202"
45,2603 長榮,207.50,+ 3.50,+1.72%,"12,005"
46,2615 萬海,86.10,+ 1.40,+1.65%,"11,685"
47,2646 星宇航空,21.35,-0.30,-1.39%,"11,512"
48,2312 金寶,31.75,+ 1.75,+5.83%,"11,073"
49,2633 台灣高鐵,25.90,-0.15,-0.58%,"10,558"
50,3042 晶技,154.50,+ 5.00,+3.34%,"9,815"
