Rank,Stock,Price,Change,ChangePercent,NetSell
1,2409 友達,29.25,-2.20,-7.00%,"-106,993"
2,00991A主動復華未來50,19.05,-0.46,-2.36%,"-42,495"
3,00981A主動統一台股增長,29.35,-0.60,-2.00%,"-32,895"
4,2834 臺企銀,17.75,-0.20,-1.11%,"-31,523"
5,2408 南亞科,423.00,-12.50,-2.87%,"-29,029"
6,2356 英業達,64.70,-5.10,-7.31%,"-26,602"
7,00919 群益台灣精選高息,29.71,-0.26,-0.87%,"-20,460"
8,0050 元大台灣50,106.00,+ 0.20,+0.19%,"-19,097"
9,1402 遠東新,26.85,-0.60,-2.19%,"-18,749"
10,2887 台新新光金,35.75,-1.10,-2.99%,"-18,594"
11,2002 中鋼,18.40,-0.15,-0.81%,"-16,915"
12,1102 亞泥,34.90,-0.80,-2.24%,"-16,144"
13,2609 陽明,50.10,-1.50,-2.91%,"-14,537"
14,0056 元大高股息,52.40,-0.25,-0.47%,"-14,069"
15,2344 華邦電,167.00,-9.50,-5.38%,"-13,660"
16,3481 群創,61.00,-4.30,-6.58%,"-13,494"
17,6770 力積電,69.00,-2.10,-2.95%,"-11,989"
18,1101 台泥,22.85,+ 0.15,+0.66%,"-11,780"
19,2353 宏碁,31.95,-0.55,-1.69%,"-9,317"
20,1409 新纖,25.80,-0.75,-2.82%,"-8,484"
21,009816凱基台灣TOP50,15.25,+ 0.02,+0.13%,"-8,216"
22,8150 南茂,115.00,-2.00,-1.71%,"-8,156"
23,2495 普安,47.40,-5.10,-9.71%,"-7,720"
24,00929 復華台灣科技優息,30.02,-0.17,-0.56%,"-7,572"
25,1303 南亞,199.50,+ 18.00,+9.92%,"-6,700"
26,00992A主動群益科技創新,17.67,-0.16,-0.90%,"-6,546"
27,00878 國泰永續高股息,33.13,-0.06,-0.18%,"-6,219"
28,1802 台玻,64.20,-0.80,-1.23%,"-5,741"
29,2399 映泰,44.00,-4.85,-9.93%,"-5,633"
30,8422 可寧衛*,26.55,-0.45,-1.67%,"-5,505"
31,2027 大成鋼,39.50,-0.50,-1.25%,"-5,461"
32,2337 旺宏,138.00,-5.50,-3.83%,"-4,538"
33,2406 國碩,37.15,-1.35,-3.51%,"-4,502"
34,00988A主動統一全球創新,18.65,-0.52,-2.71%,"-4,250"
35,00405A主動富邦台灣龍耀,8.61,-0.16,-1.82%,"-4,189"
36,2352 佳世達,31.00,-2.00,-6.06%,"-4,166"
37,8926 台汽電,69.30,-6.70,-8.82%,"-4,033"
38,6278 台表科,180.50,-19.00,-9.52%,"-3,853"
39,8046 南電,"1,270.00",+ 55.00,+4.53%,"-3,482"
40,1504 東元,66.50,-1.00,-1.48%,"-3,426"
41,2501 國建,23.50,-0.40,-1.67%,"-3,383"
42,1605 華新,33.90,-0.50,-1.45%,"-3,291"
43,2515 中工,13.50,-0.40,-2.88%,"-3,232"
44,00927 群益半導體收益,41.03,-0.58,-1.39%,"-3,164"
45,00997A主動群益美國增長,12.07,-0.08,-0.66%,"-3,143"
46,3711 日月光投控,670.00,-7.00,-1.03%,"-3,122"
47,2379 瑞昱,756.00,-84.00,-10.00%,"-3,101"
48,00403A主動統一升級50,10.38,-0.10,-0.95%,"-3,060"
49,2801 彰銀,23.85,-0.20,-0.83%,"-2,949"
50,00891 中信關鍵半導體,36.10,-0.37,-1.01%,"-2,906"
