Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.49,+ 0.16,+1.55%,"251,304"
2,2409 友達,33.35,+ 3.00,+9.88%,"183,731"
3,00981A主動統一台股增長,29.57,+ 0.50,+1.72%,"108,839"
4,6770 力積電,72.70,-1.30,-1.76%,"53,669"
5,00631L元大台灣50正2,38.45,+ 0.80,+2.12%,"41,745"
6,2408 南亞科,516.00,-9.00,-1.71%,"28,110"
7,8150 南茂,103.00,+ 9.00,+9.57%,"27,804"
8,00405A主動富邦台灣龍耀,8.97,+ 0.10,+1.13%,"27,454"
9,00400A主動國泰動能高息,15.22,+ 0.22,+1.47%,"24,401"
10,2449 京元電子,301.50,+ 10.00,+3.43%,"23,814"
11,00991A主動復華未來50,17.53,+ 0.08,+0.46%,"23,751"
12,2303 聯電,157.00,+ 1.00,+0.64%,"22,640"
13,2344 華邦電,174.00,-5.50,-3.06%,"19,562"
14,1314 中石化,9.18,+ 0.22,+2.46%,"19,016"
15,00407A主動凱基台灣,9.84,+ 0.14,+1.44%,"19,000"
16,00409A主動復華全球50,9.89,+ 0.11,+1.12%,"16,764"
17,2883 凱基金,40.45,+ 1.15,+2.93%,"16,347"
18,6257 矽格,250.50,+ 6.00,+2.45%,"16,293"
19,00712 復華富時不動產,7.87,-0.10,-1.25%,"14,410"
20,009828中信台日韓PCB,9.40,+ 0.06,+0.64%,"13,093"
21,00992A主動群益科技創新,18.37,+ 0.16,+0.88%,"12,995"
22,3711 日月光投控,663.00,+ 25.00,+3.92%,"12,338"
23,6116 彩晶,14.80,+ 0.80,+5.71%,"12,051"
24,00891 中信關鍵半導體,36.90,+ 0.53,+1.46%,"11,938"
25,2892 第一金,39.75,-0.05,-0.13%,"11,559"
26,2885 元大金,70.40,+ 0.40,+0.57%,"11,522"
27,009824群益美國科技巨頭,10.35,+ 0.16,+1.57%,"11,299"
28,00929 復華台灣科技優息,29.06,+ 0.03,+0.10%,"11,287"
29,3481 群創,50.40,+ 2.15,+4.46%,"10,362"
30,00988A主動統一全球創新,16.41,+ 0.11,+0.67%,"9,508"
31,00881 國泰台灣科技龍頭,51.80,+ 0.80,+1.57%,"9,282"
32,2891 中信金,70.40,+ 0.90,+1.29%,"8,733"
33,2330 台積電,"2,480.00",+ 20.00,+0.81%,"8,729"
34,2412 中華電,144.50,-1.00,-0.69%,"8,504"
35,2855 統一證,57.30,+ 4.00,+7.50%,"8,368"
36,6213 聯茂,542.00,+ 37.00,+7.33%,"7,997"
37,6168 宏齊,42.70,+ 3.85,+9.91%,"7,280"
38,2337 旺宏,120.00,-1.00,-0.83%,"6,784"
39,6239 力成,292.50,+ 8.50,+2.99%,"6,695"
40,00918 大華優利高填息30,34.19,+ 0.04,+0.12%,"6,274"
41,2882 國泰金,113.00,+ 2.50,+2.26%,"6,225"
42,00404A主動聯博動能50,9.80,+ 0.09,+0.93%,"6,212"
43,2454 聯發科,"5,010.00",+ 300.00,+6.37%,"6,043"
44,3717 聯嘉投控,24.90,-0.20,-0.80%,"5,884"
45,00927 群益半導體收益,39.35,+ 0.62,+1.60%,"5,819"
46,00685L群益臺灣加權正2,12.71,+ 0.29,+2.33%,"5,645"
47,00935 野村臺灣新科技50,59.90,+ 1.35,+2.31%,"5,607"
48,2881 富邦金,154.50,+ 4.00,+2.66%,"5,550"
49,2886 兆豐金,51.10,0.00,0.00%,"5,373"
50,4763 材料*-KY,49.65,-0.85,-1.68%,"5,208"
