Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,11.38,+ 0.35,+3.17%,"884,542"
2,2303 聯電,160.00,+ 14.50,+9.97%,"626,206"
3,2890 永豐金,39.80,0.00,0.00%,"297,580"
4,2002 中鋼,19.50,+ 0.40,+2.09%,"276,014"
5,00878 國泰永續高股息,34.12,+ 0.45,+1.34%,"236,353"
6,00992A主動群益科技創新,19.42,+ 0.44,+2.32%,"224,058"
7,2609 陽明,52.30,+ 1.00,+1.95%,"218,129"
8,2882 國泰金,113.00,-2.50,-2.16%,"203,025"
9,1303 南亞,152.50,+ 13.50,+9.71%,"201,002"
10,1301 台塑,52.40,+ 0.70,+1.35%,"174,451"
11,2408 南亞科,505.00,+ 45.50,+9.90%,"157,812"
12,2337 旺宏,185.50,+ 16.50,+9.76%,"156,447"
13,2834 臺企銀,17.45,-0.05,-0.29%,"156,258"
14,2884 玉山金,35.80,+ 0.40,+1.13%,"151,159"
15,00981A主動統一台股增長,32.23,+ 0.73,+2.32%,"144,249"
16,2881 富邦金,138.50,+ 0.50,+0.36%,"134,314"
17,2317 鴻海,268.50,0.00,0.00%,"122,129"
18,00982A主動群益台灣強棒,25.45,+ 0.62,+2.50%,"121,720"
19,00891 中信關鍵半導體,39.11,+ 1.77,+4.74%,"110,260"
20,2892 第一金,32.30,-0.30,-0.92%,"106,035"
21,2867 三商壽,8.69,-0.05,-0.57%,"105,640"
22,2027 大成鋼,41.10,+ 0.10,+0.24%,"104,245"
23,2801 彰銀,22.85,0.00,0.00%,"103,141"
24,2885 元大金,68.80,+ 0.80,+1.18%,"102,709"
25,0056 元大高股息,54.05,+ 1.25,+2.37%,"95,844"
26,5880 合庫金,24.45,-0.30,-1.21%,"94,824"
27,00999A主動野村臺灣高息,11.43,+ 0.12,+1.06%,"86,765"
28,2449 京元電子,339.00,+ 30.50,+9.89%,"86,578"
29,1326 台化,56.20,+ 2.00,+3.69%,"84,421"
30,1802 台玻,76.60,+ 5.30,+7.43%,"84,289"
31,2610 華航,21.80,-0.20,-0.91%,"83,086"
32,1605 華新,40.75,+ 1.75,+4.49%,"81,836"
33,3702 大聯大,112.50,+ 0.50,+0.45%,"77,447"
34,00400A主動國泰動能高息,15.57,+ 0.45,+2.98%,"66,301"
35,00919 群益台灣精選高息,30.80,-0.01,-0.03%,"60,976"
36,00940 元大台灣價值高息,12.83,+ 0.13,+1.02%,"52,868"
37,6005 群益證,39.80,+ 0.15,+0.38%,"50,967"
38,1314 中石化,8.04,+ 0.26,+3.34%,"49,836"
39,3036 文曄,225.00,+ 2.50,+1.12%,"47,938"
40,00900 富邦特選高股息30,19.85,+ 0.27,+1.38%,"42,070"
41,2897 王道銀行,10.55,+ 0.05,+0.48%,"38,828"
42,2891 中信金,70.50,-1.40,-1.95%,"38,237"
43,2845 遠東銀,12.85,-0.10,-0.77%,"37,429"
44,2637 慧洋-KY,77.10,-0.30,-0.39%,"36,843"
45,00993A主動安聯台灣,14.64,+ 0.35,+2.45%,"36,718"
46,8070 長華*,56.90,+ 1.90,+3.45%,"33,907"
47,00983A主動中信ARK創新,12.05,+ 0.13,+1.09%,"31,451"
48,6176 瑞儀,90.20,+ 2.30,+2.62%,"31,223"
49,00939 統一台灣高息動能,21.96,+ 0.01,+0.05%,"31,006"
50,6919 康霈*,119.50,+ 10.50,+9.63%,"29,790"
