Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.39,-0.05,-0.53%,"320,975","1,081,990","-761,014"
2,00918 大華優利高填息30,35.51,+ 0.17,+0.48%,"124,793","692,972","-568,178"
3,00919 群益台灣精選高息,32.89,+ 0.41,+1.26%,"137,619","641,743","-504,124"
4,00712 復華富時不動產,8.32,-0.06,-0.72%,"115,704","511,164","-395,460"
5,009828中信台日韓PCB,9.35,-0.10,-1.06%,"106,351","484,673","-378,321"
6,00673R期元大S＆P原油反1,10.04,-0.02,-0.20%,"138,050","460,294","-322,244"
7,00929 復華台灣科技優息,28.60,-0.02,-0.07%,"71,401","229,966","-158,565"
8,00961 FT臺灣永續高息,13.40,+ 0.04,+0.30%,"60,045","215,051","-155,005"
9,00404A主動聯博動能50,9.80,-0.02,-0.20%,"47,458","137,580","-90,121"
10,2344 華邦電,160.00,-11.50,-6.71%,"233,257","321,924","-88,667"
11,00896 中信綠能及電動車,27.83,-0.09,-0.32%,"32,186","111,817","-79,631"
12,00953B群益優選非投等債,9.53,+ 0.02,+0.21%,"128,175","207,437","-79,262"
13,009826貝萊德世界股票,9.98,+ 0.01,+0.10%,"40,760","112,240","-71,479"
14,009803玉山市值動能50,21.64,-0.12,-0.55%,"29,379","99,638","-70,259"
15,2408 南亞科,473.00,-20.00,-4.06%,"95,924","160,202","-64,278"
16,2324 仁寶,37.90,+ 0.10,+0.26%,"143,307","207,446","-64,139"
17,00984D主動聯博全球非投,9.82,+ 0.03,+0.31%,"51,678","108,726","-57,048"
18,1303 南亞,234.00,-0.50,-0.21%,"77,426","122,260","-44,834"
19,00409A主動復華全球50,9.53,-0.10,-1.04%,"127,239","171,197","-43,958"
20,009827玉山未來全球算力,10.00,-0.03,-0.30%,"32,948","75,836","-42,887"
21,00962 台新AI優息動能,15.00,-0.01,-0.07%,"18,817","54,533","-35,715"
22,1312 國喬,14.45,+ 0.10,+0.70%,"65,154","98,671","-33,516"
23,1101 台泥,23.90,-0.60,-2.45%,"102,504","134,504","-32,000"
24,1409 新纖,24.35,-0.10,-0.41%,"47,129","75,882","-28,753"
25,6919 康霈*,79.30,-0.20,-0.25%,"11,786","40,442","-28,655"
26,00999A主動野村臺灣高息,11.33,-0.03,-0.26%,"38,556","63,819","-25,263"
27,2313 華通,221.00,-0.50,-0.23%,"39,696","64,630","-24,934"
28,009829大華韓國KOSPI50,10.51,-0.34,-3.13%,"81,467","105,724","-24,256"
29,1714 和桐,14.95,-0.40,-2.61%,"39,892","63,537","-23,645"
30,8112 至上,83.60,-1.00,-1.18%,"11,905","34,231","-22,325"
31,9904 寶成,24.05,-0.15,-0.62%,"28,541","49,508","-20,966"
32,6949 沛爾生醫*-創,55.80,+ 2.80,+5.28%,"39,816","60,028","-20,211"
33,2301 光寶科,277.50,+ 0.50,+0.18%,"42,616","62,540","-19,924"
34,3706 神達,78.70,-1.40,-1.75%,"30,803","50,678","-19,875"
35,2426 鼎元,93.30,-3.80,-3.91%,"55,541","74,567","-19,026"
36,00664R國泰臺灣加權反1,1.62,+ 0.02,+1.25%,"91,810","110,434","-18,623"
37,2337 旺宏,116.00,-3.00,-2.52%,"49,384","67,612","-18,228"
38,00985B群益ESG投等債0-5,10.09,+ 0.01,+0.10%,"33,594","51,433","-17,838"
39,2308 台達電,"1,620.00",0.00,0.00%,"21,175","38,480","-17,305"
40,1717 長興,69.20,-1.70,-2.40%,"25,459","42,432","-16,972"
41,3036 文曄,192.00,+ 1.00,+0.52%,"23,390","40,140","-16,750"
42,2634 漢翔,63.80,0.00,0.00%,"15,504","31,857","-16,352"
43,8039 台虹,274.00,+ 2.00,+0.74%,"29,177","44,608","-15,430"
44,00410A主動永豐科技趨勢,11.68,-0.16,-1.35%,"33,427","48,566","-15,139"
45,00632R元大台灣50反1,9.97,+ 0.06,+0.61%,"537,294","551,755","-14,461"
46,009802富邦旗艦50,19.81,-0.11,-0.55%,"135,381","149,812","-14,431"
47,2489 瑞軒,39.30,+ 2.40,+6.50%,"25,025","39,226","-14,200"
48,00400A主動國泰動能高息,14.72,-0.08,-0.54%,"121,037","134,951","-13,913"
49,3231 緯創,181.00,-4.50,-2.43%,"171,107","183,459","-12,352"
50,3376 新日興,181.00,-2.00,-1.09%,"10,722","23,016","-12,294"
