Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2303 聯電,164.00,-14.50,-8.12%,"566,625"
2,00403A主動統一升級50,10.56,-0.55,-4.95%,"298,749"
3,2882 國泰金,106.00,-5.50,-4.93%,"292,799"
4,2890 永豐金,39.15,-0.80,-2.00%,"243,417"
5,00992A主動群益科技創新,17.86,-0.96,-5.10%,"235,722"
6,2609 陽明,50.10,-1.30,-2.53%,"235,609"
7,00878 國泰永續高股息,32.71,-1.04,-3.08%,"230,579"
8,2610 華航,23.20,-1.00,-4.13%,"229,876"
9,2002 中鋼,19.00,-0.05,-0.26%,"203,097"
10,2881 富邦金,134.00,-2.00,-1.47%,"202,006"
11,1301 台塑,52.20,-5.80,-10.00%,"190,292"
12,2027 大成鋼,39.90,-0.30,-0.75%,"183,157"
13,2891 中信金,70.30,-0.30,-0.42%,"180,595"
14,2834 臺企銀,17.75,-0.25,-1.39%,"177,842"
15,2317 鴻海,248.50,-9.00,-3.50%,"142,563"
16,2885 元大金,66.30,-0.40,-0.60%,"139,029"
17,1303 南亞,148.00,-7.00,-4.52%,"133,421"
18,2449 京元電子,308.00,-26.50,-7.92%,"124,945"
19,00982A主動群益台灣強棒,23.59,-1.15,-4.65%,"123,771"
20,2867 三商壽,8.40,-0.19,-2.21%,"113,189"
21,00891 中信關鍵半導體,35.81,-1.98,-5.24%,"105,243"
22,00999A主動野村臺灣高息,10.62,-0.41,-3.72%,"104,452"
23,5880 合庫金,24.70,-0.40,-1.59%,"102,816"
24,2337 旺宏,162.50,+ 1.00,+0.62%,"102,660"
25,2801 彰銀,23.40,-0.10,-0.43%,"91,323"
26,00940 元大台灣價值高息,12.34,-0.43,-3.37%,"81,788"
27,0056 元大高股息,51.45,-1.75,-3.29%,"76,253"
28,6770 力積電,78.30,-4.90,-5.89%,"76,017"
29,3702 大聯大,106.50,-0.50,-0.47%,"72,236"
30,6005 群益證,37.80,-1.00,-2.58%,"65,755"
31,1605 華新,35.40,-2.30,-6.10%,"63,386"
32,1326 台化,54.20,-5.30,-8.91%,"62,411"
33,2408 南亞科,449.00,-28.00,-5.87%,"58,703"
34,1314 中石化,7.97,-0.07,-0.87%,"56,663"
35,00900 富邦特選高股息30,18.87,-0.93,-4.70%,"56,066"
36,1802 台玻,66.00,-3.60,-5.17%,"43,440"
37,6176 瑞儀,87.70,-3.00,-3.31%,"41,564"
38,6213 聯茂,346.50,+ 7.00,+2.06%,"41,447"
39,3036 文曄,215.50,-2.00,-0.92%,"40,956"
40,00993A主動安聯台灣,13.47,-0.81,-5.67%,"39,860"
41,2006 東和鋼鐵,69.80,-0.20,-0.29%,"39,029"
42,2897 王道銀行,10.50,-0.10,-0.94%,"37,565"
43,009805新光美國電力基建,17.05,-0.09,-0.53%,"37,357"
44,00983A主動中信ARK創新,11.72,-0.19,-1.60%,"35,574"
45,00953B群益優選非投等債,9.68,+ 0.02,+0.21%,"34,371"
46,2637 慧洋-KY,71.70,-4.40,-5.78%,"33,963"
47,00980A主動野村臺灣優選,23.60,-1.18,-4.76%,"33,349"
48,2369 菱生,40.95,-2.45,-5.65%,"32,908"
49,00939 統一台灣高息動能,21.24,-0.45,-2.07%,"31,883"
50,9933 中鼎,41.95,-1.70,-3.89%,"30,744"
