Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.64,+ 0.06,+0.57%,"274,671"
2,6770 力積電,70.80,+ 3.20,+4.73%,"226,741"
3,2344 華邦電,141.00,+ 12.50,+9.73%,"170,407"
4,00878 國泰永續高股息,29.62,+ 0.14,+0.47%,"128,594"
5,2303 聯電,130.50,+ 5.50,+4.40%,"90,044"
6,00981A主動統一台股增長,31.49,-0.12,-0.38%,"88,434"
7,1802 台玻,72.20,-1.70,-2.30%,"82,353"
8,2881 富邦金,103.50,+ 5.80,+5.94%,"82,295"
9,2317 鴻海,259.00,-2.00,-0.77%,"82,147"
10,2882 國泰金,83.10,+ 1.60,+1.96%,"72,599"
11,00982A主動群益台灣強棒,24.06,+ 0.34,+1.43%,"69,050"
12,2324 仁寶,33.60,-1.05,-3.03%,"63,767"
13,00992A主動群益科技創新,18.92,+ 0.07,+0.37%,"61,377"
14,2312 金寶,40.00,+ 3.60,+9.89%,"60,993"
15,00999A主動野村臺灣高息,10.66,+ 0.01,+0.09%,"57,729"
16,2337 旺宏,160.50,+ 8.00,+5.25%,"50,574"
17,00891 中信關鍵半導體,35.11,+ 0.02,+0.06%,"48,247"
18,00919 群益台灣精選高息,27.93,+ 0.46,+1.67%,"46,598"
19,6282 康舒,62.40,-0.70,-1.11%,"45,464"
20,3231 緯創,146.00,-3.00,-2.01%,"43,252"
21,0056 元大高股息,48.32,-0.03,-0.06%,"40,220"
22,2449 京元電子,338.50,+ 21.50,+6.78%,"36,506"
23,2885 元大金,57.30,+ 1.20,+2.14%,"36,129"
24,00929 復華台灣科技優息,29.21,+ 0.41,+1.42%,"30,097"
25,2369 菱生,37.70,+ 3.40,+9.91%,"28,461"
26,009820元大納斯達克精選,10.28,-0.07,-0.68%,"27,720"
27,1717 長興,83.00,+ 0.80,+0.97%,"26,943"
28,1605 華新,37.15,-0.80,-2.11%,"25,515"
29,2313 華通,284.50,-14.00,-4.69%,"25,463"
30,4927 泰鼎-KY,61.20,-0.70,-1.13%,"23,221"
31,00400A主動國泰動能高息,14.65,+ 0.08,+0.55%,"22,596"
32,1303 南亞,90.80,+ 3.70,+4.25%,"22,277"
33,2891 中信金,57.60,+ 0.30,+0.52%,"20,612"
34,00900 富邦特選高股息30,18.10,-0.01,-0.06%,"18,061"
35,00980A主動野村臺灣優選,24.24,+ 0.27,+1.13%,"17,776"
36,009816凱基台灣TOP50,14.76,0.00,0.00%,"17,419"
37,9105 泰金寶-DR,8.16,+ 0.74,+9.97%,"16,154"
38,1409 新纖,17.65,+ 0.05,+0.28%,"16,041"
39,00927 群益半導體收益,39.46,+ 0.46,+1.18%,"15,621"
40,3037 欣興,"1,085.00",+ 95.00,+9.60%,"15,115"
41,3715 定穎投控,186.00,+ 7.00,+3.91%,"14,271"
42,2609 陽明,52.00,+ 0.20,+0.39%,"13,482"
43,00631L元大台灣50正2,34.40,-0.16,-0.46%,"13,207"
44,3706 神達,87.40,-1.10,-1.24%,"12,840"
45,0050 元大台灣50,100.10,-0.70,-0.69%,"12,663"
46,00680L元大美債20正2,6.78,0.00,0.00%,"12,364"
47,8110 華東,55.10,+ 5.00,+9.98%,"11,983"
48,00935 野村臺灣新科技50,60.00,+ 0.20,+0.33%,"11,735"
49,3576 聯合再生,18.90,-0.45,-2.33%,"11,500"
50,00991A主動復華未來50,19.33,+ 0.06,+0.31%,"11,404"
