Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,42.15,+ 1.35,+3.31%,"161,437"
2,2891 中信金,63.50,-1.50,-2.31%,"49,834"
3,3045 台灣大,109.00,0.00,0.00%,"44,589"
4,1301 台塑,65.70,+ 2.10,+3.30%,"35,470"
5,2610 華航,21.20,+ 0.80,+3.92%,"35,333"
6,6505 台塑化,72.80,+ 6.60,+9.97%,"33,258"
7,5880 合庫金,25.35,+ 0.15,+0.60%,"30,690"
8,2409 友達,28.30,+ 0.75,+2.72%,"30,644"
9,3576 聯合再生,17.70,+ 0.20,+1.14%,"25,275"
10,2883 凱基金,30.15,+ 0.65,+2.20%,"24,540"
11,2892 第一金,33.10,-0.45,-1.34%,"22,604"
12,2884 玉山金,34.45,-0.05,-0.14%,"20,791"
13,00405A主動富邦台灣龍耀,8.62,+ 0.33,+3.98%,"19,852"
14,5876 上海商銀,44.60,-0.10,-0.22%,"18,881"
15,2353 宏碁,31.05,+ 0.30,+0.98%,"18,044"
16,2603 長榮,199.50,+ 5.00,+2.57%,"17,956"
17,2845 遠東銀,13.45,+ 0.15,+1.13%,"17,581"
18,00712 復華富時不動產,8.95,+ 0.15,+1.70%,"16,223"
19,2867 三商壽,8.85,+ 0.02,+0.23%,"15,851"
20,6770 力積電,76.10,+ 6.90,+9.97%,"15,773"
21,8039 台虹,181.50,-4.00,-2.16%,"15,038"
22,00990A主動元大AI新經濟,18.16,+ 0.79,+4.55%,"14,877"
23,009824群益美國科技巨頭,10.34,+ 0.23,+2.27%,"14,554"
24,2347 聯強,87.20,+ 4.10,+4.93%,"13,399"
25,4958 臻鼎-KY,618.00,-11.00,-1.75%,"13,254"
26,3006 晶豪科,239.00,+ 21.50,+9.89%,"13,068"
27,3033 威健,55.60,+ 5.00,+9.88%,"12,499"
28,2313 華通,248.00,+ 22.50,+9.98%,"12,169"
29,1718 中纖,14.90,+ 1.00,+7.19%,"11,893"
30,00953B群益優選非投等債,9.74,+ 0.03,+0.31%,"11,890"
31,2105 正新,32.85,+ 0.20,+0.61%,"11,714"
32,1402 遠東新,27.55,+ 1.20,+4.55%,"11,463"
33,2615 萬海,81.70,+ 2.30,+2.90%,"10,433"
34,2634 漢翔,68.30,+ 1.20,+1.79%,"10,364"
35,2027 大成鋼,41.30,+ 2.20,+5.63%,"10,044"
36,2324 仁寶,36.15,+ 0.60,+1.69%,"9,879"
37,2377 微星,148.50,+ 1.50,+1.02%,"9,820"
38,5388 中磊,89.40,+ 3.70,+4.32%,"9,062"
39,4904 遠傳,96.30,+ 1.20,+1.26%,"8,842"
40,1434 福懋,19.55,+ 1.25,+6.83%,"8,127"
41,3034 聯詠,472.00,+ 4.00,+0.85%,"7,994"
42,009819中信數據及電力,10.17,+ 0.08,+0.79%,"7,832"
43,2357 華碩,712.00,+ 9.00,+1.28%,"7,597"
44,00753L中信中國50正2,9.34,+ 0.33,+3.66%,"6,938"
45,9945 潤泰新,26.40,+ 0.55,+2.13%,"6,627"
46,6202 盛群,70.90,+ 3.20,+4.73%,"6,451"
47,2371 大同,27.25,+ 0.05,+0.18%,"6,380"
48,1709 和益,27.35,-0.70,-2.50%,"6,091"
49,009805台新美國電力基建,16.59,+ 0.25,+1.53%,"5,738"
50,2890 永豐金,39.95,+ 0.30,+0.76%,"5,517"
