Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,0050 元大台灣50,74.25,-1.65,-2.17%,"233,385","72,639","160,746"
2,009816凱基台灣TOP50,10.51,-0.27,-2.50%,"302,477","146,806","155,671"
3,00919 群益台灣精選高息,22.44,-0.53,-2.31%,"282,433","128,069","154,364"
4,00981A主動統一台股增長,20.34,-0.68,-3.24%,"343,144","235,344","107,800"
5,00712 復華富時不動產,8.40,-0.31,-3.56%,"125,614","44,702","80,912"
6,0056 元大高股息,37.97,-0.80,-2.06%,"110,665","37,632","73,033"
7,2323 中環,11.95,-1.15,-8.78%,"97,838","35,236","62,601"
8,2369 菱生,34.05,-1.70,-4.76%,"159,579","104,184","55,395"
9,00632R元大台灣50反1,14.52,+ 0.40,+2.83%,"125,417","73,921","51,496"
10,1314 中石化,8.40,-0.09,-1.06%,"105,307","59,162","46,146"
11,00878 國泰永續高股息,22.08,-0.39,-1.74%,"84,010","40,976","43,033"
12,00918 大華優利高填息30,22.02,-0.56,-2.48%,"67,968","25,439","42,529"
13,0052 富邦科技,44.10,-1.16,-2.56%,"67,001","29,900","37,102"
14,2014 中鴻,18.15,-1.45,-7.40%,"51,756","24,831","26,925"
15,2891 中信金,51.50,-0.60,-1.15%,"61,126","37,046","24,080"
16,00982A主動群益台灣強棒,16.29,-0.59,-3.50%,"56,816","32,788","24,028"
17,00637L元大滬深300正2,18.42,-1.07,-5.49%,"60,006","37,626","22,380"
18,00992A主動群益科技創新,13.10,-0.57,-4.17%,"121,520","99,476","22,044"
19,00988A主動統一全球創新,12.76,-0.65,-4.85%,"49,440","27,712","21,728"
20,2388 威盛,56.10,+ 0.80,+1.45%,"29,667","9,330","20,337"
21,00753L中信中國50正2,9.87,-0.72,-6.80%,"38,298","20,133","18,165"
22,1310 台苯,11.60,-0.65,-5.31%,"45,869","28,109","17,760"
23,00922 國泰台灣領袖50,27.49,-0.69,-2.45%,"32,870","15,647","17,223"
24,00680L元大美債20正2,6.96,-0.27,-3.73%,"36,184","19,705","16,479"
25,00663L國泰臺灣加權正2,57.85,-3.55,-5.78%,"27,562","11,149","16,412"
26,00738U期元大道瓊白銀,53.65,-6.60,-10.95%,"30,861","14,902","15,959"
27,00990A主動元大AI新經濟,11.98,-0.62,-4.92%,"49,037","33,546","15,491"
28,6505 台塑化,54.70,-1.50,-2.67%,"37,258","22,125","15,133"
29,00664R國泰臺灣加權反1,2.35,+ 0.07,+3.07%,"28,105","12,989","15,115"
30,4526 東台,34.00,+ 1.90,+5.92%,"16,147","1,317","14,830"
31,00708L期元大S＆P黃金正2,86.00,-15.45,-15.23%,"28,502","14,657","13,844"
32,1905 華紙,12.50,+ 0.80,+6.84%,"16,609","2,894","13,715"
33,00642U期元大S＆P石油,26.81,+ 1.32,+5.18%,"39,289","26,040","13,248"
34,009805新光美國電力基建,14.71,-0.40,-2.65%,"19,998","7,518","12,481"
35,00882 中信中國高股息,15.40,-0.47,-2.96%,"17,487","5,709","11,778"
36,00671R富邦NASDAQ反1,3.04,+ 0.07,+2.36%,"20,266","8,925","11,341"
37,2349 錸德,14.25,-1.55,-9.81%,"31,379","20,070","11,309"
38,2618 長榮航,34.85,+ 0.05,+0.14%,"46,398","35,403","10,994"
39,2801 彰銀,20.30,-0.20,-0.98%,"30,470","19,563","10,907"
40,00665L富邦恒生國企正2,9.14,-0.64,-6.54%,"34,304","23,766","10,538"
41,00662 富邦NASDAQ,97.80,-2.10,-2.10%,"12,799","2,720","10,079"
42,00985A主動野村台灣50,16.11,-0.46,-2.78%,"17,489","7,418","10,071"
43,00953B群益優選非投等債,9.63,-0.02,-0.21%,"40,884","31,089","9,796"
44,00980A主動野村臺灣優選,17.25,-0.53,-2.98%,"19,284","10,122","9,162"
45,3135 凌航,146.50,-10.50,-6.69%,"12,073","3,466","8,607"
46,00635U期元大S＆P黃金,46.18,-3.87,-7.73%,"28,275","20,105","8,170"
47,00631L元大台灣50正2,442.80,-26.55,-5.66%,"14,059","6,112","7,947"
48,2867 三商壽,7.47,-0.07,-0.93%,"16,233","8,400","7,833"
49,00891 中信關鍵半導體,23.93,-0.64,-2.60%,"15,526","7,756","7,770"
50,6672 騰輝電子-KY,118.00,-5.00,-4.07%,"18,017","10,291","7,726"
