Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,9.52,-0.76,-7.39%,"147,249","1,048,621","-901,371"
2,00685L群益臺灣加權正2,10.54,-1.63,-13.39%,"174,212","782,138","-607,925"
3,00631L元大台灣50正2,32.17,-5.02,-13.50%,"115,947","521,172","-405,224"
4,009816凱基台灣TOP50,14.28,-1.01,-6.61%,"75,142","398,509","-323,366"
5,0050 元大台灣50,100.15,-6.25,-5.87%,"75,211","395,671","-320,459"
6,00981A主動統一台股增長,26.43,-2.52,-8.70%,"44,886","262,774","-217,887"
7,00991A主動復華未來50,16.82,-1.71,-9.23%,"42,100","202,721","-160,621"
8,00405A主動富邦台灣龍耀,7.75,-0.69,-8.18%,"28,217","180,104","-151,887"
9,0056 元大高股息,50.75,-1.90,-3.61%,"24,597","158,634","-134,036"
10,00406A主動中信台灣收益,8.82,-0.82,-8.51%,"25,285","148,946","-123,661"
11,00407A主動凱基台灣,8.58,-0.64,-6.94%,"35,159","147,395","-112,236"
12,6770 力積電,68.90,-7.60,-9.93%,"15,967","123,439","-107,472"
13,00929 復華台灣科技優息,28.52,-1.38,-4.62%,"12,445","77,424","-64,978"
14,2303 聯電,144.00,-16.00,-10.00%,"28,962","84,775","-55,813"
15,00988A主動統一全球創新,16.24,-1.97,-10.82%,"22,235","68,967","-46,731"
16,00919 群益台灣精選高息,28.93,-0.62,-2.10%,"13,811","59,212","-45,401"
17,2330 台積電,"2,290.00",-180.00,-7.29%,"9,576","49,484","-39,907"
18,00400A主動國泰動能高息,12.99,-1.00,-7.15%,"11,318","49,173","-37,854"
19,00982A主動群益台灣強棒,21.43,-2.14,-9.08%,"10,684","46,398","-35,713"
20,0052 富邦科技,57.90,-4.30,-6.91%,"7,209","40,184","-32,974"
21,2344 華邦電,155.00,-17.00,-9.88%,"12,650","45,076","-32,425"
22,00878 國泰永續高股息,31.81,-1.14,-3.46%,"7,334","37,875","-30,541"
23,00992A主動群益科技創新,15.22,-1.53,-9.13%,"13,305","43,511","-30,205"
24,00990A主動元大AI新經濟,15.49,-1.70,-9.89%,"16,286","43,243","-26,956"
25,00891 中信關鍵半導體,33.35,-2.66,-7.39%,"5,777","27,414","-21,636"
26,2449 京元電子,286.50,-31.50,-9.91%,"3,393","23,328","-19,934"
27,00637L元大滬深300正2,19.29,-1.61,-7.70%,"8,898","27,436","-18,538"
28,00927 群益半導體收益,35.68,-3.02,-7.80%,"4,487","22,562","-18,074"
29,2313 華通,212.00,-23.50,-9.98%,"4,640","21,532","-16,891"
30,00935 野村臺灣新科技50,53.40,-4.55,-7.85%,"3,527","18,418","-14,890"
31,2409 友達,25.80,-1.85,-6.69%,"16,609","30,812","-14,202"
32,00922 國泰台灣領袖50,37.91,-2.49,-6.16%,"3,573","17,437","-13,863"
33,8150 南茂,110.50,-12.00,-9.80%,"4,887","18,259","-13,371"
34,1314 中石化,8.64,-0.42,-4.64%,"7,607","20,626","-13,018"
35,1303 南亞,199.00,-22.00,-9.95%,"46,447","58,474","-12,027"
36,2408 南亞科,395.50,-43.50,-9.91%,"5,758","17,076","-11,318"
37,00663L國泰臺灣加權正2,92.25,-14.50,-13.58%,"4,341","15,537","-11,195"
38,3711 日月光投控,614.00,-68.00,-9.97%,"2,664","13,268","-10,604"
39,00999A主動野村臺灣高息,9.96,-0.58,-5.50%,"4,810","15,161","-10,351"
40,00881 國泰台灣科技龍頭,49.53,-3.52,-6.64%,"2,622","12,693","-10,071"
41,00984A主動安聯台灣高息,14.80,-0.82,-5.25%,"2,852","12,850","-9,998"
42,2301 光寶科,196.50,-21.50,-9.86%,"2,558","12,128","-9,570"
43,3033 威健,48.80,-5.40,-9.96%,"2,640","11,856","-9,215"
44,1605 華新,32.60,-2.15,-6.19%,"3,668","12,161","-8,493"
45,009819中信數據及電力,9.74,-0.33,-3.28%,"4,079","12,536","-8,456"
46,00830 國泰費城半導體,83.10,-5.95,-6.68%,"3,014","11,311","-8,297"
47,2327 國巨*,699.00,-77.00,-9.92%,"5,071","13,313","-8,242"
48,00408A主動第一金優股息,9.65,-0.43,-4.27%,"2,371","10,170","-7,798"
49,00997A主動群益美國增長,11.00,-0.89,-7.49%,"6,166","13,628","-7,462"
50,1802 台玻,56.60,-5.10,-8.27%,"2,217","9,559","-7,341"
