Rank,Stock,Price,Change,ChangePercent,NetSell
1,00632R元大台灣50反1,9.73,+ 0.03,+0.31%,"-97,088"
2,3231 緯創,185.00,-4.00,-2.12%,"-61,898"
3,00919 群益台灣精選高息,32.55,-0.03,-0.09%,"-59,317"
4,2324 仁寶,38.65,-0.25,-0.64%,"-42,658"
5,2634 漢翔,63.80,-1.50,-2.30%,"-41,471"
6,00685L群益臺灣加權正2,12.26,-0.13,-1.05%,"-39,166"
7,9904 寶成,24.10,-0.45,-1.83%,"-36,375"
8,6919 康霈*,85.60,+ 3.20,+3.88%,"-35,040"
9,00712 復華富時不動產,8.53,-0.07,-0.81%,"-31,611"
10,8112 至上,85.90,-0.60,-0.69%,"-31,112"
11,2801 彰銀,26.85,0.00,0.00%,"-27,342"
12,009828中信台日韓PCB,9.59,-0.12,-1.24%,"-27,236"
13,00918 大華優利高填息30,35.38,-0.08,-0.23%,"-24,766"
14,1409 新纖,25.15,-1.70,-6.33%,"-24,651"
15,2408 南亞科,515.00,-8.00,-1.53%,"-23,944"
16,3036 文曄,192.50,+ 1.00,+0.52%,"-21,900"
17,2426 鼎元,96.10,-3.40,-3.42%,"-21,892"
18,00929 復華台灣科技優息,29.00,-0.12,-0.41%,"-19,217"
19,2449 京元電子,271.50,+ 1.50,+0.56%,"-19,143"
20,6116 彩晶,14.70,+ 0.05,+0.34%,"-17,253"
21,8039 台虹,275.00,-14.50,-5.01%,"-17,114"
22,2027 大成鋼,48.20,-0.40,-0.82%,"-17,060"
23,2481 強茂,154.50,+ 2.50,+1.64%,"-16,946"
24,1714 和桐,16.50,-0.30,-1.79%,"-14,934"
25,2301 光寶科,291.00,-1.50,-0.51%,"-14,578"
26,4938 和碩,91.00,-0.10,-0.11%,"-13,634"
27,2542 興富發,46.50,-1.70,-3.53%,"-13,598"
28,3033 威健,42.05,+ 0.20,+0.48%,"-11,361"
29,3645 達邁,70.60,-3.30,-4.47%,"-11,262"
30,2201 裕隆,30.20,-0.30,-0.98%,"-11,037"
31,2308 台達電,"1,675.00",-120.00,-6.69%,"-10,940"
32,009820元大納斯達克精選,9.91,+ 0.05,+0.51%,"-10,439"
33,4906 正文,36.35,-0.25,-0.68%,"-9,963"
34,3605 宏致,128.00,-1.50,-1.16%,"-9,837"
35,2356 英業達,62.60,-1.70,-2.64%,"-9,775"
36,5388 中磊,71.10,-1.90,-2.60%,"-9,460"
37,4958 臻鼎-KY,494.50,-7.50,-1.49%,"-9,374"
38,2887 台新新光金,42.15,-0.25,-0.59%,"-9,162"
39,2323 中環,10.55,-0.20,-1.86%,"-9,147"
40,00961 FT臺灣永續高息,13.43,-0.06,-0.44%,"-8,976"
41,2615 萬海,110.50,-5.50,-4.74%,"-8,899"
42,6269 台郡,66.60,-2.70,-3.90%,"-8,642"
43,2327 國巨*,572.00,+ 7.00,+1.24%,"-8,548"
44,3715 定穎投控,127.00,-8.00,-5.93%,"-8,520"
45,2353 宏碁,31.50,-0.30,-0.94%,"-8,516"
46,2368 金像電,"1,045.00",-55.00,-5.00%,"-8,458"
47,2313 華通,225.50,-2.50,-1.10%,"-8,361"
48,2646 星宇航空,20.30,-0.25,-1.22%,"-8,332"
49,2105 正新,30.60,-0.20,-0.65%,"-8,144"
50,3376 新日興,189.50,-16.50,-8.01%,"-7,972"
