Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2337 旺宏,162.50,-6.50,-3.85%,"129,725","318,986","-189,261"
2,3481 群創,36.10,+ 0.70,+1.98%,"892,799","998,721","-105,922"
3,6116 彩晶,10.25,-0.15,-1.44%,"104,759","191,343","-86,584"
4,2344 華邦電,129.50,-4.50,-3.36%,"348,302","419,382","-71,080"
5,2377 微星,112.00,-5.00,-4.27%,"44,029","98,929","-54,901"
6,2356 英業達,52.20,-1.00,-1.88%,"51,211","80,236","-29,024"
7,3673 TPK-KY,64.70,+ 0.40,+0.62%,"20,845","47,857","-27,011"
8,2481 強茂,117.50,+ 2.00,+1.73%,"46,935","73,641","-26,705"
9,2485 兆赫,68.30,-2.40,-3.39%,"42,823","67,753","-24,929"
10,2408 南亞科,311.50,-29.50,-8.65%,"160,442","181,771","-21,329"
11,4938 和碩,76.50,-0.50,-0.65%,"15,549","36,439","-20,890"
12,2313 華通,235.50,-10.00,-4.07%,"47,186","66,767","-19,582"
13,1605 華新,34.90,-0.70,-1.97%,"49,836","68,255","-18,419"
14,4958 臻鼎-KY,401.00,-35.50,-8.13%,"52,405","69,592","-17,187"
15,2492 華新科,206.00,-14.00,-6.36%,"12,675","29,663","-16,989"
16,6285 啟碁,260.00,-2.00,-0.76%,"20,713","35,883","-15,170"
17,00637L元大滬深300正2,21.75,-0.58,-2.60%,"32,274","47,282","-15,008"
18,6443 元晶,38.20,-1.60,-4.02%,"17,013","31,749","-14,735"
19,3714 富采,67.20,-1.00,-1.47%,"17,788","31,730","-13,942"
20,2399 映泰,45.45,-1.75,-3.71%,"13,202","27,071","-13,869"
21,2618 長榮航,34.65,-0.35,-1.00%,"23,271","37,044","-13,773"
22,3090 日電貿,142.00,+ 12.50,+9.65%,"14,967","28,643","-13,676"
23,4960 誠美材,34.25,+ 0.60,+1.78%,"11,321","23,986","-12,665"
24,3005 神基,99.50,-4.00,-3.86%,"7,398","19,738","-12,340"
25,2312 金寶,27.85,-0.40,-1.42%,"20,808","32,865","-12,058"
26,3189 景碩,486.00,-36.00,-6.90%,"33,389","45,244","-11,855"
27,2367 燿華,61.80,-3.20,-4.92%,"46,279","58,077","-11,799"
28,00665L富邦恒生國企正2,9.98,-0.41,-3.95%,"20,378","32,170","-11,792"
29,8105 凌巨,15.70,-0.30,-1.88%,"13,267","25,025","-11,758"
30,2027 大成鋼,39.85,+ 0.05,+0.13%,"47,747","57,508","-9,761"
31,3048 益登,56.10,+ 5.10,+10.00%,"24,416","34,120","-9,704"
32,8261 富鼎,134.50,-1.50,-1.10%,"8,270","17,731","-9,461"
33,3645 達邁,106.00,-6.00,-5.36%,"23,146","32,510","-9,364"
34,2610 華航,18.50,-0.05,-0.27%,"23,304","32,297","-8,993"
35,2412 中華電,138.00,+ 0.50,+0.36%,"8,852","17,475","-8,623"
36,2316 楠梓電,129.50,-4.50,-3.36%,"7,841","16,089","-8,248"
37,2302 麗正,24.80,-0.45,-1.78%,"8,913","17,155","-8,243"
38,1326 台化,44.45,-0.50,-1.11%,"11,531","19,736","-8,205"
39,8110 華東,50.00,-1.50,-2.91%,"14,764","22,712","-7,948"
40,8150 南茂,80.90,-3.00,-3.58%,"23,694","31,450","-7,756"
41,3045 台灣大,114.50,-0.50,-0.43%,"12,738","20,363","-7,625"
42,2355 敬鵬,52.50,-1.40,-2.60%,"27,464","35,066","-7,602"
43,8112 至上,81.60,-2.90,-3.43%,"20,084","27,607","-7,523"
44,2363 矽統,60.50,-2.50,-3.97%,"29,878","37,136","-7,258"
45,6282 康舒,49.60,-0.80,-1.59%,"20,295","27,198","-6,903"
46,2329 華泰,56.50,-1.70,-2.92%,"12,200","18,998","-6,799"
47,6166 凌華,112.00,+ 0.50,+0.45%,"6,078","12,618","-6,541"
48,3576 聯合再生,17.00,-0.70,-3.95%,"18,313","24,836","-6,523"
49,2371 大同,29.15,+ 0.15,+0.52%,"17,852","24,081","-6,229"
50,2409 友達,19.05,-0.50,-2.56%,"317,635","323,756","-6,121"
