Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,9.99,-0.05,-0.50%,"3,600,658","11,625,708","-8,025,050"
2,009816凱基台灣TOP50,14.53,-0.13,-0.89%,"1,030,105","2,595,997","-1,565,891"
3,00631L元大台灣50正2,33.23,-0.20,-0.60%,"884,493","2,151,137","-1,266,643"
4,00981A主動統一台股增長,29.71,-0.18,-0.60%,"1,852,516","2,790,769","-938,253"
5,0050 元大台灣50,99.85,-0.40,-0.40%,"686,633","1,565,569","-878,935"
6,00405A主動富邦台灣龍耀,8.91,-0.31,-3.36%,"157,204","989,875","-832,670"
7,00999A主動野村臺灣高息,10.89,-0.04,-0.37%,"611,095","1,420,882","-809,787"
8,00988A主動統一全球創新,19.85,+ 0.03,+0.15%,"545,475","1,337,997","-792,522"
9,00991A主動復華未來50,18.59,-0.04,-0.21%,"557,437","1,140,933","-583,496"
10,2002 中鋼,18.55,-0.15,-0.80%,"415,206","729,375","-314,168"
11,00990A主動元大AI新經濟,18.32,-0.22,-1.19%,"344,464","633,428","-288,964"
12,00712 復華富時不動產,8.77,+ 0.03,+0.34%,"268,750","550,019","-281,268"
13,00982A主動群益台灣強棒,22.53,+ 0.03,+0.13%,"490,879","740,206","-249,326"
14,00891 中信關鍵半導體,33.71,+ 0.20,+0.60%,"388,797","637,833","-249,036"
15,00402A主動安聯美國科技,9.42,-0.05,-0.53%,"46,108","222,855","-176,746"
16,2324 仁寶,36.15,-0.95,-2.56%,"1,002,999","1,141,894","-138,895"
17,00935 野村臺灣新科技50,56.90,-0.20,-0.35%,"129,374","262,734","-133,359"
18,009819中信數據及電力,10.03,-0.17,-1.67%,"239,594","351,303","-111,709"
19,00984D主動聯博全球非投,10.04,0.00,0.00%,"141,529","253,178","-111,649"
20,2337 旺宏,140.00,+ 5.00,+3.70%,"590,269","693,229","-102,960"
21,2330 台積電,"2,250.00",0.00,0.00%,"266,450","365,443","-98,993"
22,00918 大華優利高填息30,30.30,+ 0.20,+0.66%,"590,314","686,008","-95,693"
23,9904 寶成,26.30,-0.20,-0.75%,"160,601","254,698","-94,097"
24,1504 東元,68.40,-1.10,-1.58%,"210,274","304,184","-93,909"
25,00632R元大台灣50反1,10.83,+ 0.01,+0.09%,"965,316","1,047,949","-82,633"
26,00896 中信綠能及電動車,27.45,-0.13,-0.47%,"51,138","133,364","-82,226"
27,2812 台中銀,19.20,-0.20,-1.03%,"150,568","232,514","-81,945"
28,2409 友達,23.15,+ 0.20,+0.87%,"1,615,253","1,694,607","-79,354"
29,2449 京元電子,272.00,0.00,0.00%,"274,306","352,625","-78,319"
30,1301 台塑,43.80,-0.60,-1.35%,"187,692","263,553","-75,861"
31,00400A主動國泰動能高息,13.86,-0.11,-0.79%,"390,447","461,213","-70,765"
32,2371 大同,27.90,-0.35,-1.24%,"124,130","189,916","-65,785"
33,1802 台玻,59.30,-0.80,-1.33%,"360,603","424,164","-63,560"
34,00406A主動中信台灣收益,9.64,-0.05,-0.52%,"14,912","77,810","-62,897"
35,009805新光美國電力基建,15.73,-0.20,-1.26%,"177,010","235,990","-58,979"
36,00980A主動野村臺灣優選,23.28,-0.14,-0.60%,"166,790","224,907","-58,117"
37,00994A主動第一金台股優,17.13,-0.11,-0.64%,"117,361","175,444","-58,083"
38,2303 聯電,125.00,+ 6.50,+5.49%,"2,100,211","2,158,137","-57,925"
39,00673R期元大S＆P原油反1,12.62,-0.33,-2.55%,"342,736","398,213","-55,477"
40,00404A主動聯博動能50,9.55,-0.04,-0.42%,"15,123","69,269","-54,145"
41,00927 群益半導體收益,37.09,+ 0.35,+0.95%,"136,868","188,365","-51,496"
42,3714 富采,63.50,+ 0.80,+1.28%,"131,672","180,782","-49,109"
43,00961 FT臺灣永續高息,12.84,-0.11,-0.85%,"73,241","121,868","-48,626"
44,00662 富邦NASDAQ,117.05,-0.50,-0.43%,"61,777","109,950","-48,173"
45,3711 日月光投控,544.00,+ 5.00,+0.93%,"214,049","261,441","-47,392"
46,1102 亞泥,34.50,+ 0.10,+0.29%,"244,434","290,610","-46,176"
47,1402 遠東新,27.40,-0.25,-0.90%,"729,577","775,264","-45,687"
48,00947 台新臺灣IC設計,35.36,+ 0.29,+0.83%,"81,980","125,831","-43,850"
49,2489 瑞軒,41.00,+ 0.20,+0.49%,"192,193","235,975","-43,781"
50,00753L中信中國50正2,9.11,-0.13,-1.41%,"183,749","227,256","-43,506"
