Rank,Stock,Price,Change,ChangePercent,NetSell
1,2883 凱基金,26.75,-0.85,-3.08%,"-356,960"
2,0050 元大台灣50,100.95,-3.20,-3.07%,"-212,969"
3,2324 仁寶,38.60,-2.80,-6.76%,"-138,823"
4,00981A主動統一台股增長,29.89,-0.92,-2.99%,"-109,286"
5,2382 廣達,376.50,-14.00,-3.59%,"-94,590"
6,2105 正新,33.50,-0.60,-1.76%,"-74,088"
7,2409 友達,24.40,-2.70,-9.96%,"-71,509"
8,2618 長榮航,36.40,-1.30,-3.45%,"-70,918"
9,1402 遠東新,26.75,-0.80,-2.90%,"-68,735"
10,2353 宏碁,35.30,-3.10,-8.07%,"-67,596"
11,00919 群益台灣精選高息,29.48,-1.19,-3.88%,"-67,437"
12,2344 華邦電,154.00,-8.00,-4.94%,"-62,385"
13,2880 華南金,33.50,-1.30,-3.74%,"-61,596"
14,4938 和碩,92.10,-4.80,-4.95%,"-58,249"
15,3231 緯創,163.50,-7.50,-4.39%,"-52,399"
16,2855 統一證,53.20,-5.90,-9.98%,"-50,130"
17,2330 台積電,"2,295.00",-70.00,-2.96%,"-49,664"
18,00403A主動統一升級50,10.13,-0.28,-2.69%,"-49,626"
19,1101 台泥,23.85,-0.55,-2.25%,"-48,602"
20,00918 大華優利高填息30,29.61,-1.33,-4.30%,"-47,450"
21,1504 東元,71.60,-6.80,-8.67%,"-43,491"
22,00631L元大台灣50正2,33.80,-2.87,-7.83%,"-41,715"
23,2542 興富發,41.90,-1.10,-2.56%,"-41,334"
24,1802 台玻,62.00,-5.60,-8.28%,"-39,679"
25,009820元大納斯達克精選,10.09,-0.36,-3.44%,"-36,330"
26,2408 南亞科,339.50,-20.50,-5.69%,"-35,771"
27,2347 聯強,85.30,-3.00,-3.40%,"-34,240"
28,2891 中信金,65.40,-1.20,-1.80%,"-32,227"
29,2313 華通,252.00,-7.00,-2.70%,"-31,982"
30,00988A主動統一全球創新,20.25,-1.21,-5.64%,"-31,819"
31,9904 寶成,25.90,-0.55,-2.08%,"-27,491"
32,00999A主動野村臺灣高息,10.90,-0.29,-2.59%,"-26,721"
33,0056 元大高股息,49.45,-2.35,-4.54%,"-26,005"
34,6282 康舒,58.80,-5.00,-7.84%,"-25,982"
35,5871 中租-KY,115.50,-2.50,-2.12%,"-25,809"
36,2610 華航,19.05,-0.90,-4.51%,"-25,195"
37,00990A主動元大AI新經濟,18.90,-1.35,-6.67%,"-23,941"
38,009816凱基台灣TOP50,14.68,-0.51,-3.36%,"-23,599"
39,2603 長榮,224.00,-8.00,-3.45%,"-22,761"
40,2886 兆豐金,41.20,-0.75,-1.79%,"-22,294"
41,1102 亞泥,33.75,-0.65,-1.89%,"-20,949"
42,2327 國巨*,751.00,-18.00,-2.34%,"-20,635"
43,2371 大同,28.85,-1.45,-4.79%,"-19,679"
44,1717 長興,71.30,-6.10,-7.88%,"-18,635"
45,9910 豐泰,78.50,+ 1.60,+2.08%,"-18,459"
46,1210 大成,54.00,-0.40,-0.74%,"-18,020"
47,2412 中華電,138.50,-2.50,-1.77%,"-17,516"
48,2337 旺宏,143.50,-6.50,-4.33%,"-16,075"
49,8112 至上,84.70,-7.90,-8.53%,"-14,274"
50,00929 復華台灣科技優息,28.08,-1.86,-6.21%,"-14,250"
