Rank,Stock,Price,Change,ChangePercent,NetSell
1,2884 玉山金,39.90,+ 0.15,+0.38%,"-135,806"
2,2610 華航,20.35,+ 0.10,+0.49%,"-135,607"
3,2834 臺企銀,17.10,+ 0.15,+0.88%,"-125,239"
4,3481 群創,49.30,-0.55,-1.10%,"-114,129"
5,2327 國巨*,568.00,+ 23.00,+4.22%,"-72,455"
6,2492 華新科,302.50,+ 7.50,+2.54%,"-60,824"
7,00712 復華富時不動產,8.68,-0.04,-0.46%,"-45,540"
8,2409 友達,26.40,-0.25,-0.94%,"-43,540"
9,2885 元大金,66.70,+ 1.30,+1.99%,"-43,158"
10,1303 南亞,234.50,-8.00,-3.30%,"-42,971"
11,5880 合庫金,25.60,+ 0.05,+0.20%,"-42,540"
12,6005 群益證,32.05,+ 1.05,+3.39%,"-37,748"
13,00632R元大台灣50反1,9.73,-0.22,-2.21%,"-37,255"
14,5388 中磊,77.10,-0.10,-0.13%,"-36,860"
15,2332 友訊,19.85,-0.05,-0.25%,"-36,668"
16,3702 大聯大,100.50,+ 0.90,+0.90%,"-32,719"
17,9904 寶成,24.90,+ 0.05,+0.20%,"-25,060"
18,4958 臻鼎-KY,535.00,+ 35.00,+7.00%,"-24,619"
19,1409 新纖,25.65,+ 1.05,+4.27%,"-24,485"
20,6239 力成,284.00,+ 7.00,+2.53%,"-24,262"
21,2449 京元電子,279.00,+ 22.00,+8.56%,"-23,380"
22,6919 康霈*,91.20,-3.60,-3.80%,"-21,969"
23,2633 台灣高鐵,26.25,+ 0.25,+0.96%,"-21,619"
24,2481 強茂,157.00,+ 6.00,+3.97%,"-20,994"
25,00891 中信關鍵半導體,35.39,+ 1.05,+3.06%,"-20,506"
26,2412 中華電,136.00,0.00,0.00%,"-20,184"
27,3090 日電貿,173.00,-2.00,-1.14%,"-18,971"
28,3036 文曄,196.00,0.00,0.00%,"-18,744"
29,2645 長榮航太,176.00,+ 3.00,+1.73%,"-18,421"
30,1718 中纖,11.15,+ 0.25,+2.29%,"-17,884"
31,2368 金像電,"1,225.00",+ 60.00,+5.15%,"-17,584"
32,6116 彩晶,14.30,-0.20,-1.38%,"-17,144"
33,00918 大華優利高填息30,35.29,+ 0.68,+1.96%,"-16,722"
34,8033 雷虎,185.50,-1.50,-0.80%,"-16,705"
35,2352 佳世達,28.40,+ 0.05,+0.18%,"-16,067"
36,2812 台中銀,19.10,+ 0.05,+0.26%,"-15,302"
37,2478 大毅,123.50,0.00,0.00%,"-14,686"
38,2458 義隆,138.00,+ 2.50,+1.85%,"-14,665"
39,3596 智易,159.50,+ 1.50,+0.95%,"-14,553"
40,8996 高力,"1,175.00",0.00,0.00%,"-14,473"
41,3026 禾伸堂,731.00,-11.00,-1.48%,"-14,146"
42,8046 南電,"1,225.00",-5.00,-0.41%,"-13,030"
43,8926 台汽電,56.70,+ 0.80,+1.43%,"-12,922"
44,3049 精金,13.30,-0.25,-1.85%,"-12,746"
45,6282 康舒,44.90,0.00,0.00%,"-12,310"
46,3704 合勤控,41.70,+ 0.05,+0.12%,"-12,204"
47,3703 欣陸,19.55,0.00,0.00%,"-12,185"
48,3209 全科,46.40,+ 0.55,+1.20%,"-11,932"
49,00753L中信中國50正2,9.36,-0.12,-1.27%,"-10,722"
50,4906 正文,38.20,+ 2.00,+5.52%,"-10,588"
