Rank,Stock,Price,Change,ChangePercent,NetSell
1,2834 臺企銀,17.10,+ 0.15,+0.88%,"-149,128"
2,2801 彰銀,25.20,+ 0.05,+0.20%,"-90,811"
3,1303 南亞,234.50,-8.00,-3.30%,"-85,644"
4,3481 群創,49.30,-0.55,-1.10%,"-78,591"
5,2884 玉山金,39.90,+ 0.15,+0.38%,"-77,491"
6,2327 國巨*,568.00,+ 23.00,+4.22%,"-69,304"
7,2492 華新科,302.50,+ 7.50,+2.54%,"-66,156"
8,2880 華南金,41.95,+ 0.60,+1.45%,"-63,662"
9,2449 京元電子,279.00,+ 22.00,+8.56%,"-58,550"
10,0050 元大台灣50,108.45,+ 2.20,+2.07%,"-52,936"
11,1718 中纖,11.15,+ 0.25,+2.29%,"-51,207"
12,4958 臻鼎-KY,535.00,+ 35.00,+7.00%,"-41,540"
13,2332 友訊,19.85,-0.05,-0.25%,"-40,127"
14,6005 群益證,32.05,+ 1.05,+3.39%,"-39,559"
15,6239 力成,284.00,+ 7.00,+2.53%,"-38,765"
16,2481 強茂,157.00,+ 6.00,+3.97%,"-36,202"
17,3702 大聯大,100.50,+ 0.90,+0.90%,"-35,510"
18,00891 中信關鍵半導體,35.39,+ 1.05,+3.06%,"-33,182"
19,9904 寶成,24.90,+ 0.05,+0.20%,"-31,266"
20,009820元大納斯達克精選,9.77,+ 0.01,+0.10%,"-31,164"
21,2330 台積電,"2,440.00",+ 35.00,+1.46%,"-31,123"
22,5388 中磊,77.10,-0.10,-0.13%,"-29,599"
23,3036 文曄,196.00,0.00,0.00%,"-27,937"
24,1409 新纖,25.65,+ 1.05,+4.27%,"-27,888"
25,8150 南茂,93.20,+ 4.10,+4.60%,"-25,265"
26,2382 廣達,342.00,+ 3.50,+1.03%,"-25,046"
27,2634 漢翔,67.00,+ 0.10,+0.15%,"-23,876"
28,2610 華航,20.35,+ 0.10,+0.49%,"-23,266"
29,2406 國碩,28.40,+ 0.35,+1.25%,"-22,201"
30,1314 中石化,8.26,+ 0.08,+0.98%,"-21,993"
31,2308 台達電,"1,865.00",+ 25.00,+1.36%,"-21,785"
32,3090 日電貿,173.00,-2.00,-1.14%,"-21,304"
33,8926 台汽電,56.70,+ 0.80,+1.43%,"-20,952"
34,2303 聯電,132.50,+ 3.50,+2.71%,"-20,237"
35,00712 復華富時不動產,8.68,-0.04,-0.46%,"-19,654"
36,2812 台中銀,19.10,+ 0.05,+0.26%,"-19,346"
37,2478 大毅,123.50,0.00,0.00%,"-16,381"
38,00685L群益臺灣加權正2,12.31,+ 0.49,+4.15%,"-16,356"
39,8033 雷虎,185.50,-1.50,-0.80%,"-15,867"
40,2645 長榮航太,176.00,+ 3.00,+1.73%,"-14,932"
41,00830 國泰費城半導體,81.05,+ 0.05,+0.06%,"-14,797"
42,2633 台灣高鐵,26.25,+ 0.25,+0.96%,"-14,639"
43,2208 台船,19.15,-0.15,-0.78%,"-14,525"
44,2368 金像電,"1,225.00",+ 60.00,+5.15%,"-14,247"
45,2352 佳世達,28.40,+ 0.05,+0.18%,"-14,201"
46,8996 高力,"1,175.00",0.00,0.00%,"-13,831"
47,2548 華固,93.20,+ 0.30,+0.32%,"-13,554"
48,2337 旺宏,122.50,-3.50,-2.78%,"-13,258"
49,6257 矽格,221.50,+ 13.00,+6.24%,"-13,251"
50,3596 智易,159.50,+ 1.50,+0.95%,"-13,213"
