Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2887 台新新光金,23.80,+ 0.70,+3.03%,"218,958"
2,2409 友達,19.05,-0.50,-2.56%,"184,571"
3,009820元大納斯達克精選,10.15,+ 0.11,+1.10%,"147,398"
4,2317 鴻海,248.50,+ 4.00,+1.64%,"100,296"
5,3481 群創,36.10,+ 0.70,+1.98%,"98,132"
6,2344 華邦電,129.50,-4.50,-3.36%,"89,203"
7,2356 英業達,52.20,-1.00,-1.88%,"82,964"
8,2881 富邦金,96.10,+ 1.50,+1.59%,"69,982"
9,2027 大成鋼,39.85,+ 0.05,+0.13%,"63,721"
10,00919 群益台灣精選高息,25.76,-0.13,-0.50%,"57,667"
11,2892 第一金,29.30,-0.20,-0.68%,"52,660"
12,2303 聯電,110.00,+ 2.00,+1.85%,"47,034"
13,2337 旺宏,162.50,-6.50,-3.85%,"36,365"
14,6770 力積電,62.80,+ 0.60,+0.96%,"36,117"
15,1216 統一,75.70,+ 0.90,+1.20%,"33,726"
16,5876 上海商銀,40.10,-0.20,-0.50%,"33,038"
17,2481 強茂,117.50,+ 2.00,+1.73%,"28,156"
18,2301 光寶科,204.50,-2.50,-1.21%,"27,200"
19,00918 大華優利高填息30,25.35,-0.52,-2.01%,"25,944"
20,2606 裕民,62.80,-1.80,-2.79%,"22,300"
21,2542 興富發,43.75,+ 0.60,+1.39%,"21,693"
22,3045 台灣大,114.50,-0.50,-0.43%,"21,069"
23,2492 華新科,206.00,-14.00,-6.36%,"20,048"
24,2882 國泰金,77.90,+ 1.20,+1.56%,"19,358"
25,3048 益登,56.10,+ 5.10,+10.00%,"19,352"
26,00953B群益優選非投等債,9.55,-0.02,-0.21%,"18,524"
27,2890 永豐金,30.20,-0.30,-0.98%,"16,654"
28,3006 晶豪科,251.00,+ 13.00,+5.46%,"16,495"
29,00900 富邦特選高股息30,16.68,-0.39,-2.28%,"16,417"
30,1714 和桐,9.84,-0.16,-1.60%,"15,795"
31,1605 華新,34.90,-0.70,-1.97%,"15,750"
32,2610 華航,18.50,-0.05,-0.27%,"15,596"
33,2312 金寶,27.85,-0.40,-1.42%,"14,179"
34,6005 群益證,31.25,-0.35,-1.11%,"13,990"
35,6285 啟碁,260.00,-2.00,-0.76%,"13,852"
36,2408 南亞科,311.50,-29.50,-8.65%,"13,608"
37,2867 三商壽,7.72,+ 0.02,+0.26%,"12,918"
38,3042 晶技,144.00,-5.50,-3.68%,"12,689"
39,6239 力成,248.00,+ 19.00,+8.30%,"12,226"
40,3034 聯詠,466.50,-26.50,-5.38%,"10,374"
41,3033 威健,47.90,+ 1.50,+3.23%,"10,137"
42,2374 佳能,82.20,+ 1.90,+2.37%,"9,896"
43,8926 台汽電,61.10,+ 3.50,+6.08%,"9,558"
44,00830 國泰費城半導體,82.90,-1.40,-1.66%,"8,545"
45,2886 兆豐金,39.40,+ 0.10,+0.25%,"8,232"
46,00983A主動中信ARK創新,11.59,-0.12,-1.02%,"8,229"
47,1904 正隆,20.35,+ 0.40,+2.01%,"8,158"
48,00401A主動摩根台灣鑫收,12.38,-0.40,-3.13%,"7,784"
49,00738U期元大道瓊白銀,64.70,-5.65,-8.03%,"7,766"
50,2352 佳世達,25.20,-0.40,-1.56%,"7,066"
