Rank,Stock,Price,Change,ChangePercent,NetSell
1,2303 聯電,118.50,+ 0.50,+0.42%,"-148,008"
2,1303 南亞,170.50,+ 5.50,+3.33%,"-70,503"
3,2801 彰銀,25.20,-0.20,-0.79%,"-45,839"
4,1718 中纖,9.99,+ 0.39,+4.06%,"-38,284"
5,3481 群創,47.80,+ 2.00,+4.37%,"-38,068"
6,1101 台泥,23.55,-0.25,-1.05%,"-31,963"
7,2382 廣達,300.50,+ 4.00,+1.35%,"-31,934"
8,6770 力積電,60.10,+ 5.40,+9.87%,"-28,578"
9,2812 台中銀,18.90,-0.10,-0.53%,"-26,052"
10,1301 台塑,55.30,+ 1.50,+2.79%,"-25,322"
11,2409 友達,24.45,+ 0.55,+2.30%,"-24,692"
12,1326 台化,58.20,+ 1.90,+3.37%,"-23,612"
13,009820元大納斯達克精選,9.62,+ 0.18,+1.91%,"-19,489"
14,2880 華南金,43.25,+ 0.20,+0.46%,"-17,439"
15,2481 強茂,130.00,+ 1.00,+0.78%,"-15,521"
16,2834 臺企銀,16.90,+ 0.20,+1.20%,"-15,455"
17,1714 和桐,14.55,+ 0.20,+1.39%,"-15,284"
18,4958 臻鼎-KY,444.00,+ 22.50,+5.34%,"-15,090"
19,3711 日月光投控,585.00,-25.00,-4.10%,"-14,423"
20,2892 第一金,35.30,-0.65,-1.81%,"-14,274"
21,00830 國泰費城半導體,82.55,-0.05,-0.06%,"-14,137"
22,2449 京元電子,245.50,+ 12.00,+5.14%,"-13,147"
23,6505 台塑化,68.20,+ 0.50,+0.74%,"-12,762"
24,1314 中石化,7.65,-0.01,-0.13%,"-12,674"
25,2330 台積電,"2,320.00",-50.00,-2.11%,"-12,324"
26,6239 力成,256.50,+ 18.00,+7.55%,"-12,033"
27,00881 國泰台灣科技龍頭,50.90,+ 0.05,+0.10%,"-10,275"
28,2337 旺宏,120.00,+ 9.50,+8.60%,"-10,258"
29,00940 元大台灣價值高息,12.23,+ 0.11,+0.91%,"-9,626"
30,3036 文曄,212.50,+ 8.00,+3.91%,"-9,594"
31,00685L群益臺灣加權正2,10.49,-0.07,-0.66%,"-9,350"
32,2308 台達電,"1,620.00",+ 40.00,+2.53%,"-7,057"
33,2634 漢翔,60.50,-0.20,-0.33%,"-6,293"
34,1710 東聯,13.50,+ 0.10,+0.75%,"-5,879"
35,2492 華新科,259.50,+ 20.00,+8.35%,"-5,843"
36,1409 新纖,22.60,+ 0.80,+3.67%,"-5,787"
37,6165 浪凡,50.40,+ 2.70,+5.66%,"-5,529"
38,00953B群益優選非投等債,9.77,+ 0.01,+0.10%,"-5,472"
39,1310 台苯,7.43,+ 0.09,+1.23%,"-5,212"
40,8926 台汽電,62.60,+ 0.80,+1.29%,"-4,846"
41,6271 同欣電,179.50,+ 11.50,+6.85%,"-4,827"
42,3576 聯合再生,16.60,-0.05,-0.30%,"-4,340"
43,3090 日電貿,144.00,+ 6.50,+4.73%,"-4,286"
44,9904 寶成,23.75,-0.55,-2.26%,"-3,999"
45,00680L元大美債20正2,6.45,-0.03,-0.46%,"-3,929"
46,1810 和成,24.90,+ 1.05,+4.40%,"-3,837"
47,2886 兆豐金,50.70,-0.90,-1.74%,"-3,817"
48,6116 彩晶,12.95,+ 0.45,+3.60%,"-3,795"
49,1210 大成,55.50,-0.50,-0.89%,"-3,703"
50,2104 國際中橡,9.59,+ 0.05,+0.52%,"-3,690"
