Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3481 群創,69.40,+ 3.40,+5.15%,"1,097,641","764,327","333,314"
2,00631L元大台灣50正2,38.08,-2.12,-5.27%,"647,856","343,870","303,985"
3,6116 彩晶,19.40,+ 0.40,+2.11%,"393,808","212,700","181,108"
4,009816凱基台灣TOP50,15.56,-0.41,-2.57%,"338,031","196,020","142,011"
5,2312 金寶,38.00,+ 3.45,+9.99%,"152,065","34,889","117,176"
6,0050 元大台灣50,107.15,-2.95,-2.68%,"235,940","130,787","105,153"
7,9105 泰金寶-DR,10.00,+ 0.87,+9.53%,"159,572","65,046","94,526"
8,00632R元大台灣50反1,10.04,+ 0.22,+2.24%,"256,734","174,342","82,392"
9,2610 華航,23.25,+ 0.95,+4.26%,"146,260","75,214","71,046"
10,1301 台塑,54.50,+ 4.95,+9.99%,"79,266","36,737","42,529"
11,2330 台積電,"2,390.00",-100.00,-4.02%,"67,304","39,538","27,767"
12,6168 宏齊,35.50,+ 1.30,+3.80%,"48,206","20,858","27,348"
13,2324 仁寶,37.90,+ 1.35,+3.69%,"88,993","62,366","26,628"
14,00981A主動統一台股增長,31.48,-0.12,-0.38%,"267,480","243,244","24,236"
15,8105 凌巨,23.50,+ 2.10,+9.81%,"36,348","13,626","22,721"
16,00664R國泰臺灣加權反1,1.62,+ 0.01,+0.62%,"55,939","35,918","20,021"
17,00891 中信關鍵半導體,37.76,-0.94,-2.43%,"37,496","20,088","17,408"
18,0052 富邦科技,63.05,-1.55,-2.40%,"48,848","32,097","16,751"
19,2303 聯電,178.00,+ 8.00,+4.71%,"566,146","550,643","15,503"
20,00997A主動群益美國增長,14.16,-0.34,-2.34%,"52,457","37,139","15,318"
21,1326 台化,57.70,+ 5.20,+9.90%,"67,367","52,379","14,988"
22,00990A主動元大AI新經濟,20.51,-0.57,-2.70%,"72,249","57,264","14,985"
23,2484 希華,69.30,+ 6.30,+10.00%,"27,495","14,164","13,331"
24,00953B群益優選非投等債,9.64,+ 0.01,+0.10%,"32,895","20,660","12,235"
25,8261 富鼎,246.50,-13.50,-5.19%,"33,336","21,884","11,452"
26,3051 力特,29.45,+ 2.25,+8.27%,"12,590","1,396","11,194"
27,3550 聯穎,36.00,+ 1.00,+2.86%,"17,340","6,298","11,042"
28,3016 嘉晶,137.50,-15.00,-9.84%,"18,860","8,288","10,573"
29,2884 玉山金,35.00,-0.80,-2.23%,"66,780","56,292","10,488"
30,2399 映泰,54.30,+ 3.40,+6.68%,"20,792","10,504","10,289"
31,2885 元大金,66.10,-2.20,-3.22%,"50,652","40,537","10,115"
32,2308 台達電,"2,000.00",-80.00,-3.85%,"23,907","14,787","9,120"
33,3591 艾笛森,27.30,-0.25,-0.91%,"20,250","11,598","8,652"
34,6909 創控,60.40,-1.00,-1.63%,"10,190","2,019","8,171"
35,6505 台塑化,55.20,+ 3.10,+5.95%,"15,007","7,033","7,974"
36,00676R富邦臺灣加權反1,5.52,+ 0.11,+2.03%,"14,959","7,052","7,907"
37,2886 兆豐金,44.55,-0.65,-1.44%,"55,119","47,310","7,810"
38,00663L國泰臺灣加權正2,110.55,-5.60,-4.82%,"22,619","14,972","7,648"
39,4938 和碩,84.00,+ 3.60,+4.48%,"24,050","17,180","6,871"
40,2481 強茂,195.00,+ 1.50,+0.78%,"71,738","64,988","6,749"
41,2880 華南金,37.00,-0.55,-1.46%,"55,048","48,365","6,683"
42,2401 凌陽,34.80,+ 2.00,+6.10%,"21,959","15,448","6,511"
43,6005 群益證,38.55,-1.20,-3.02%,"21,763","15,260","6,502"
44,2867 三商壽,8.51,-0.21,-2.41%,"19,439","13,143","6,296"
45,3149 正達,102.00,+ 7.90,+8.40%,"35,987","29,908","6,079"
46,009820元大納斯達克精選,9.77,-0.23,-2.30%,"23,529","17,466","6,063"
47,6719 力智,297.50,+ 20.00,+7.21%,"14,515","8,770","5,745"
48,2881 富邦金,134.50,-3.00,-2.18%,"29,966","24,303","5,663"
49,00752 中信中國50,21.17,+ 0.15,+0.71%,"11,226","5,620","5,606"
50,00881 國泰台灣科技龍頭,55.35,-1.35,-2.38%,"20,239","14,701","5,538"
