Rank,Stock,Price,Change,ChangePercent,NetBuy
1,6770 力積電,88.70,+ 8.00,+9.91%,"319,766"
2,00403A主動統一升級50,10.70,+ 0.23,+2.20%,"264,581"
3,2881 富邦金,110.00,0.00,0.00%,"185,140"
4,2317 鴻海,289.00,+ 26.00,+9.89%,"174,153"
5,2324 仁寶,36.70,+ 3.20,+9.55%,"159,249"
6,00878 國泰永續高股息,30.76,+ 0.76,+2.53%,"153,033"
7,2344 華邦電,158.00,+ 14.00,+9.72%,"135,588"
8,1303 南亞,98.10,+ 7.60,+8.40%,"115,454"
9,2303 聯電,144.50,+ 2.50,+1.76%,"113,761"
10,2882 國泰金,85.70,+ 0.90,+1.06%,"103,241"
11,00992A主動群益科技創新,18.35,+ 0.34,+1.89%,"98,115"
12,2408 南亞科,347.00,+ 23.00,+7.10%,"93,427"
13,2337 旺宏,166.50,+ 6.50,+4.06%,"85,616"
14,00999A主動野村臺灣高息,10.90,+ 0.34,+3.22%,"84,161"
15,00982A主動群益台灣強棒,24.34,+ 0.53,+2.23%,"74,033"
16,00891 中信關鍵半導體,36.05,+ 0.69,+1.95%,"68,860"
17,0056 元大高股息,50.20,+ 1.37,+2.81%,"67,121"
18,00919 群益台灣精選高息,29.01,+ 0.60,+2.11%,"63,427"
19,2449 京元電子,328.50,+ 8.50,+2.66%,"57,510"
20,2885 元大金,59.60,+ 0.50,+0.85%,"50,453"
21,1605 華新,38.75,+ 2.75,+7.64%,"43,062"
22,3231 緯創,158.50,+ 14.00,+9.69%,"32,518"
23,009820元大納斯達克精選,10.39,+ 0.23,+2.26%,"30,394"
24,1802 台玻,71.90,+ 1.50,+2.13%,"28,431"
25,2610 華航,19.10,+ 0.50,+2.69%,"24,868"
26,00900 富邦特選高股息30,18.92,+ 0.62,+3.39%,"23,510"
27,6005 群益證,38.50,+ 2.50,+6.94%,"23,507"
28,1326 台化,49.90,+ 4.50,+9.91%,"22,664"
29,2609 陽明,52.70,+ 0.40,+0.76%,"21,862"
30,2369 菱生,40.30,+ 0.55,+1.38%,"20,575"
31,00980A主動野村臺灣優選,24.48,+ 0.81,+3.42%,"19,018"
32,2027 大成鋼,41.65,-0.10,-0.24%,"18,247"
33,00400A主動國泰動能高息,14.83,+ 0.43,+2.99%,"14,706"
34,00993A主動安聯台灣,13.78,+ 0.32,+2.38%,"13,981"
35,00918 大華優利高填息30,29.20,+ 0.84,+2.96%,"13,432"
36,3706 神達,88.80,+ 5.70,+6.86%,"12,993"
37,2329 華泰,61.10,+ 1.20,+2.00%,"12,527"
38,2014 中鴻,18.35,+ 0.50,+2.80%,"11,866"
39,00637L元大滬深300正2,22.40,+ 0.86,+3.99%,"11,552"
40,2330 台積電,"2,355.00",+ 60.00,+2.61%,"11,314"
41,8039 台虹,162.00,+ 8.50,+5.54%,"10,624"
42,00939 統一台灣高息動能,20.28,+ 0.43,+2.17%,"10,248"
43,00922 國泰台灣領袖50,39.64,+ 1.31,+3.42%,"9,993"
44,3037 欣興,"1,055.00",+ 30.00,+2.93%,"9,847"
45,2349 錸德,14.00,+ 0.35,+2.56%,"9,844"
46,6239 力成,379.00,+ 21.50,+6.01%,"9,757"
47,8131 福懋科,73.50,+ 4.30,+6.21%,"9,622"
48,3576 聯合再生,18.35,+ 0.10,+0.55%,"9,427"
49,8150 南茂,113.00,+ 10.00,+9.71%,"9,176"
50,8070 長華*,52.50,+ 1.60,+3.14%,"9,153"
