Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2409 友達,22.20,+ 2.00,+9.90%,"355,175","76,493","278,681"
2,3481 群創,44.65,+ 4.05,+9.98%,"354,243","137,691","216,552"
3,00981A主動統一台股增長,29.95,+ 1.09,+3.78%,"318,723","161,310","157,413"
4,00919 群益台灣精選高息,26.73,+ 0.20,+0.75%,"136,304","36,205","100,098"
5,00878 國泰永續高股息,28.27,+ 0.56,+2.02%,"136,716","37,453","99,263"
6,6770 力積電,63.80,+ 4.70,+7.95%,"114,636","31,336","83,299"
7,2312 金寶,33.10,+ 3.00,+9.97%,"109,778","27,338","82,440"
8,00940 元大台灣價值高息,11.49,+ 0.17,+1.50%,"120,115","39,258","80,856"
9,9105 泰金寶-DR,6.75,+ 0.61,+9.93%,"115,906","38,028","77,878"
10,6116 彩晶,11.85,+ 1.05,+9.72%,"104,869","28,279","76,589"
11,0056 元大高股息,46.35,+ 0.91,+2.00%,"89,819","31,661","58,158"
12,00929 復華台灣科技優息,27.08,+ 0.59,+2.23%,"79,976","21,937","58,038"
13,2324 仁寶,31.50,+ 1.15,+3.79%,"157,029","100,729","56,300"
14,2489 瑞軒,51.40,+ 4.60,+9.83%,"70,947","17,548","53,399"
15,3231 緯創,144.50,+ 4.50,+3.21%,"72,086","21,233","50,853"
16,00992A主動群益科技創新,18.28,+ 0.61,+3.45%,"81,274","34,564","46,710"
17,2356 英業達,59.50,+ 5.40,+9.98%,"81,228","35,972","45,256"
18,2344 華邦電,125.00,+ 11.00,+9.65%,"135,353","94,672","40,680"
19,1717 長興,83.00,+ 3.30,+4.14%,"57,675","17,606","40,068"
20,009820元大納斯達克精選,10.22,+ 0.05,+0.49%,"69,207","29,827","39,379"
21,2891 中信金,57.60,+ 0.10,+0.17%,"117,456","78,121","39,335"
22,00918 大華優利高填息30,26.99,+ 0.40,+1.50%,"53,752","14,497","39,254"
23,00982A主動群益台灣強棒,22.64,+ 0.54,+2.44%,"70,483","32,451","38,032"
24,1605 華新,36.50,+ 1.00,+2.82%,"59,065","22,051","37,014"
25,3714 富采,81.40,+ 7.40,+10.00%,"45,981","9,645","36,336"
26,6282 康舒,57.40,+ 3.80,+7.09%,"43,474","9,888","33,586"
27,2603 長榮,219.00,+ 7.00,+3.30%,"53,900","20,677","33,222"
28,2353 宏碁,29.55,+ 1.15,+4.05%,"52,874","21,077","31,797"
29,2027 大成鋼,41.95,-0.40,-0.94%,"50,464","18,860","31,604"
30,1802 台玻,70.50,+ 5.40,+8.29%,"51,747","24,675","27,071"
31,009816凱基台灣TOP50,14.19,+ 0.30,+2.16%,"134,104","108,388","25,716"
32,2887 台新新光金,23.80,-0.05,-0.21%,"163,372","138,586","24,786"
33,2609 陽明,53.00,+ 1.90,+3.72%,"38,077","13,297","24,779"
34,2313 華通,278.00,+ 20.00,+7.75%,"43,840","20,129","23,711"
35,00631L元大台灣50正2,32.56,+ 0.98,+3.10%,"111,478","88,476","23,001"
36,00900 富邦特選高股息30,17.43,+ 0.31,+1.81%,"32,044","9,386","22,657"
37,2377 微星,124.00,+ 11.00,+9.73%,"38,773","16,686","22,087"
38,0052 富邦科技,57.65,+ 1.25,+2.22%,"40,166","19,008","21,158"
39,4958 臻鼎-KY,516.00,+ 46.50,+9.90%,"34,956","14,339","20,616"
40,4919 新唐,199.50,+ 18.00,+9.92%,"28,335","8,000","20,334"
41,00997A主動群益美國增長,12.66,+ 0.35,+2.84%,"36,091","17,291","18,800"
42,00400A主動國泰動能高息,13.90,+ 0.44,+3.27%,"41,310","22,680","18,630"
43,1303 南亞,86.70,-0.60,-0.69%,"58,523","39,924","18,598"
44,2367 燿華,66.80,+ 2.70,+4.21%,"29,153","10,660","18,492"
45,3706 神達,87.80,+ 4.30,+5.15%,"27,435","9,569","17,866"
46,2317 鴻海,250.00,+ 2.50,+1.01%,"52,209","36,393","15,815"
47,00891 中信關鍵半導體,33.61,+ 0.99,+3.03%,"35,624","20,310","15,313"
48,2615 萬海,84.30,+ 3.10,+3.82%,"21,339","6,718","14,620"
49,3189 景碩,609.00,+ 55.00,+9.93%,"25,851","11,494","14,356"
50,2327 國巨*,629.00,+ 57.00,+9.97%,"42,737","28,404","14,332"
