Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,8.46,-0.54,-6.00%,"-144,579"
2,0050 元大台灣50,93.70,-3.45,-3.55%,"-104,923"
3,00981A主動統一台股增長,23.85,-1.60,-6.29%,"-88,742"
4,00991A主動復華未來50,14.07,-1.04,-6.88%,"-58,924"
5,009816凱基台灣TOP50,13.35,-0.59,-4.23%,"-58,249"
6,00405A主動富邦台灣龍耀,6.70,-0.57,-7.84%,"-40,565"
7,00992A主動群益科技創新,13.59,-0.99,-6.79%,"-31,462"
8,0056 元大高股息,46.73,-1.46,-3.03%,"-15,884"
9,2344 華邦電,130.00,-14.00,-9.72%,"-15,330"
10,00400A主動國泰動能高息,11.88,-0.63,-5.04%,"-14,101"
11,2834 臺企銀,17.95,-0.15,-0.83%,"-12,790"
12,2337 旺宏,102.00,-11.00,-9.73%,"-11,619"
13,2330 台積電,"2,200.00",-80.00,-3.51%,"-11,211"
14,2801 彰銀,24.45,-0.10,-0.41%,"-11,112"
15,00927 群益半導體收益,31.59,-1.82,-5.45%,"-10,716"
16,00631L元大台灣50正2,28.53,-2.07,-6.76%,"-10,433"
17,00891 中信關鍵半導體,30.16,-1.81,-5.66%,"-9,569"
18,1605 華新,29.35,-1.25,-4.08%,"-8,010"
19,3481 群創,41.80,-3.20,-7.11%,"-7,748"
20,00982A主動群益台灣強棒,18.87,-1.22,-6.07%,"-7,554"
21,00935 野村臺灣新科技50,47.62,-3.08,-6.07%,"-7,359"
22,00996A主動兆豐台灣豐收,11.16,-0.84,-7.00%,"-7,222"
23,00999A主動野村臺灣高息,9.42,-0.43,-4.37%,"-6,111"
24,2323 中環,9.51,-0.41,-4.13%,"-5,934"
25,2892 第一金,34.80,0.00,0.00%,"-5,852"
26,00993A主動安聯台灣,10.69,-0.72,-6.31%,"-5,631"
27,2332 友訊,24.00,+ 0.40,+1.69%,"-5,623"
28,2885 元大金,62.20,-1.30,-2.05%,"-5,174"
29,2883 凱基金,29.15,-0.45,-1.52%,"-4,961"
30,2887 台新新光金,32.60,-1.35,-3.98%,"-4,817"
31,3711 日月光投控,499.00,-55.00,-9.93%,"-4,635"
32,2449 京元電子,212.50,-23.50,-9.96%,"-4,580"
33,2408 南亞科,353.50,-39.00,-9.94%,"-4,427"
34,00984A主動安聯台灣高息,13.40,-0.58,-4.15%,"-4,265"
35,1710 東聯,13.15,-0.65,-4.71%,"-4,105"
36,2812 台中銀,20.65,-0.10,-0.48%,"-4,060"
37,3037 欣興,688.00,-76.00,-9.95%,"-3,951"
38,00994A主動第一金台股優,13.51,-0.92,-6.38%,"-3,650"
39,00980A主動野村臺灣優選,19.58,-1.20,-5.77%,"-3,616"
40,1314 中石化,7.51,-0.29,-3.72%,"-3,606"
41,00987A主動台新優勢成長,12.39,-0.96,-7.19%,"-3,579"
42,2882 國泰金,94.10,-1.30,-1.36%,"-3,447"
43,2886 兆豐金,49.90,+ 0.45,+0.91%,"-3,374"
44,0052 富邦科技,54.40,-2.25,-3.97%,"-3,323"
45,00947 台新臺灣IC設計,28.33,-2.22,-7.27%,"-3,041"
46,00715L期街口布蘭特正2,44.41,-0.29,-0.65%,"-3,040"
47,00995A主動中信台灣卓越,13.74,-0.99,-6.72%,"-2,994"
48,2369 菱生,27.60,-2.40,-8.00%,"-2,629"
49,5388 中磊,81.90,-4.50,-5.21%,"-2,472"
50,6005 群益證,32.85,-0.85,-2.52%,"-2,443"
