Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,102.85,+ 9.35,+10.00%,"-81,283"
2,2382 廣達,291.50,+ 12.50,+4.48%,"-30,875"
3,2337 旺宏,100.50,+ 8.70,+9.48%,"-25,321"
4,3481 群創,45.50,+ 4.10,+9.90%,"-23,144"
5,1301 台塑,55.00,+ 1.00,+1.85%,"-22,204"
6,2332 友訊,21.25,-0.35,-1.62%,"-17,908"
7,2303 聯電,121.00,+ 11.00,+10.00%,"-17,516"
8,6505 台塑化,70.80,-0.80,-1.12%,"-16,273"
9,1326 台化,57.40,+ 1.00,+1.77%,"-14,824"
10,1718 中纖,8.73,+ 0.09,+1.04%,"-14,175"
11,00685L群益臺灣加權正2,10.83,+ 1.67,+18.23%,"-12,340"
12,1314 中石化,7.57,+ 0.20,+2.71%,"-11,595"
13,3711 日月光投控,555.00,+ 50.00,+9.90%,"-11,349"
14,009820元大納斯達克精選,9.47,+ 0.51,+5.69%,"-10,015"
15,1710 東聯,12.90,+ 0.20,+1.57%,"-9,611"
16,2481 強茂,117.50,+ 10.50,+9.81%,"-9,385"
17,2308 台達電,"1,640.00",+ 110.00,+7.19%,"-7,651"
18,2449 京元電子,223.50,+ 20.00,+9.83%,"-7,600"
19,2408 南亞科,360.50,+ 32.50,+9.91%,"-7,577"
20,00830 國泰費城半導體,84.00,+ 8.15,+10.74%,"-7,308"
21,2369 菱生,29.40,+ 2.50,+9.29%,"-7,123"
22,6116 彩晶,12.45,+ 0.65,+5.51%,"-6,545"
23,3037 欣興,787.00,+ 71.00,+9.92%,"-6,314"
24,6166 凌華,113.00,-12.50,-9.96%,"-6,036"
25,6165 浪凡,48.55,+ 1.25,+2.64%,"-5,668"
26,1313 聯成,10.35,+ 0.10,+0.98%,"-5,454"
27,6153 嘉聯益,14.05,+ 0.55,+4.07%,"-5,424"
28,6239 力成,235.50,+ 21.00,+9.79%,"-5,371"
29,2104 國際中橡,9.65,0.00,0.00%,"-5,070"
30,2323 中環,9.94,+ 0.56,+5.97%,"-4,797"
31,2360 致茂,"2,100.00",+ 190.00,+9.95%,"-4,613"
32,2441 超豐,100.50,+ 6.90,+7.37%,"-4,373"
33,3035 智原,149.50,-1.00,-0.66%,"-4,358"
34,2406 國碩,31.15,+ 2.80,+9.88%,"-4,128"
35,6271 同欣電,160.00,+ 11.00,+7.38%,"-4,118"
36,2454 聯發科,"3,555.00",+ 320.00,+9.89%,"-4,095"
37,2880 華南金,43.70,+ 1.05,+2.46%,"-3,935"
38,1409 新纖,20.75,+ 0.55,+2.72%,"-3,792"
39,8926 台汽電,59.00,+ 0.20,+0.34%,"-3,666"
40,6269 台郡,49.20,+ 3.20,+6.96%,"-3,452"
41,2027 大成鋼,43.20,-0.50,-1.14%,"-3,445"
42,3576 聯合再生,16.30,+ 0.65,+4.15%,"-3,427"
43,5521 工信,9.64,+ 0.04,+0.42%,"-3,370"
44,6770 力積電,54.50,+ 4.95,+9.99%,"-3,317"
45,00715L期街口布蘭特正2,44.96,-3.30,-6.84%,"-3,260"
46,3189 景碩,635.00,+ 57.00,+9.86%,"-3,253"
47,5388 中磊,82.30,+ 3.20,+4.05%,"-3,200"
48,3036 文曄,196.50,+ 13.00,+7.08%,"-3,152"
49,2393 億光,62.50,+ 1.10,+1.79%,"-3,142"
50,9933 中鼎,35.25,-0.50,-1.40%,"-3,108"
