Rank,Stock,Price,Change,ChangePercent,NetSell
1,00632R元大台灣50反1,9.91,+ 0.18,+1.85%,"-97,317"
2,2344 華邦電,179.00,+ 3.00,+1.70%,"-58,941"
3,00685L群益臺灣加權正2,11.89,-0.42,-3.41%,"-46,955"
4,2634 漢翔,66.40,-0.60,-0.90%,"-33,407"
5,2408 南亞科,518.00,0.00,0.00%,"-31,038"
6,2002 中鋼,19.05,0.00,0.00%,"-29,198"
7,6919 康霈*,88.10,-3.10,-3.40%,"-25,654"
8,00919 群益台灣精選高息,32.35,+ 0.04,+0.12%,"-24,995"
9,2327 國巨*,540.00,-28.00,-4.93%,"-22,378"
10,00631L元大台灣50正2,35.93,-1.33,-3.57%,"-22,158"
11,2609 陽明,57.50,-0.10,-0.17%,"-19,950"
12,2610 華航,20.45,+ 0.10,+0.49%,"-19,244"
13,2324 仁寶,39.70,-0.20,-0.50%,"-18,869"
14,00712 復華富時不動產,8.61,-0.07,-0.81%,"-17,339"
15,1409 新纖,25.35,-0.30,-1.17%,"-15,920"
16,6116 彩晶,14.15,-0.15,-1.05%,"-15,394"
17,009828中信台日韓PCB,9.86,-0.14,-1.40%,"-13,640"
18,00409A主動復華全球50,9.70,-0.19,-1.92%,"-13,532"
19,9904 寶成,24.75,-0.15,-0.60%,"-12,806"
20,3036 文曄,187.00,-9.00,-4.59%,"-11,097"
21,2426 鼎元,104.50,-3.00,-2.79%,"-10,285"
22,8112 至上,91.20,-0.10,-0.11%,"-10,168"
23,2449 京元電子,270.50,-8.50,-3.05%,"-9,949"
24,1714 和桐,17.35,-1.20,-6.47%,"-9,773"
25,4906 正文,36.95,-1.25,-3.27%,"-8,228"
26,2371 大同,28.20,-0.45,-1.57%,"-7,972"
27,1718 中纖,10.80,-0.35,-3.14%,"-7,960"
28,2330 台積電,"2,385.00",-55.00,-2.25%,"-7,779"
29,00830 國泰費城半導體,79.65,-1.40,-1.73%,"-7,657"
30,8039 台虹,313.50,-5.50,-1.72%,"-7,547"
31,2481 強茂,148.00,-9.00,-5.73%,"-6,532"
32,3645 達邁,72.50,-1.00,-1.36%,"-6,447"
33,2368 金像電,"1,175.00",-50.00,-4.08%,"-6,145"
34,9945 潤泰新,28.30,+ 0.25,+0.89%,"-6,093"
35,2308 台達電,"1,730.00",-135.00,-7.24%,"-6,093"
36,3605 宏致,127.00,+ 1.50,+1.20%,"-5,713"
37,3715 定穎投控,124.50,-8.00,-6.04%,"-5,425"
38,2618 長榮航,42.15,-0.25,-0.59%,"-5,289"
39,2027 大成鋼,49.55,-0.25,-0.50%,"-5,237"
40,2332 友訊,19.30,-0.55,-2.77%,"-5,229"
41,6257 矽格,216.00,-5.50,-2.48%,"-5,057"
42,5871 中租-KY,113.00,-1.00,-0.88%,"-4,767"
43,8105 凌巨,15.95,+ 0.10,+0.63%,"-4,608"
44,3711 日月光投控,589.00,-21.00,-3.44%,"-4,556"
45,3231 緯創,185.50,+ 3.50,+1.92%,"-4,542"
46,009821野村稀土關鍵資源,14.79,-0.37,-2.44%,"-4,342"
47,8033 雷虎,181.00,-4.50,-2.43%,"-4,081"
48,2646 星宇航空,20.65,0.00,0.00%,"-3,941"
49,1504 東元,72.60,-0.90,-1.22%,"-3,785"
50,6669 緯穎,"2,610.00",-5.00,-0.19%,"-3,782"
