Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2308 台達電,"1,370.00",-30.00,-2.14%,"10,802,637","20,844,092","-10,041,455"
2,3653 健策,"3,440.00",-45.00,-1.29%,"7,338,510","11,180,356","-3,841,846"
3,2317 鴻海,214.50,-4.50,-2.05%,"9,742,723","11,869,345","-2,126,621"
4,2449 京元電子,300.00,-6.00,-1.96%,"5,134,439","7,144,190","-2,009,750"
5,8210 勤誠,881.00,-13.00,-1.45%,"2,762,145","4,767,964","-2,005,819"
6,3535 晶彩科,124.00,-5.00,-3.88%,"1,466,808","3,437,908","-1,971,100"
7,7769 鴻勁,"4,325.00",0.00,0.00%,"3,829,367","5,752,852","-1,923,484"
8,3231 緯創,132.50,-0.50,-0.38%,"2,914,225","4,823,997","-1,909,772"
9,3661 世芯-KY,"3,315.00",-50.00,-1.49%,"5,294,127","7,181,980","-1,887,853"
10,3036 文曄,231.50,0.00,0.00%,"2,504,183","4,370,849","-1,866,666"
11,0050 元大台灣50,76.60,-1.60,-2.05%,"10,107,953","11,785,499","-1,677,545"
12,4919 新唐,83.70,-5.00,-5.64%,"1,643,161","3,294,286","-1,651,124"
13,2344 華邦電,109.00,-5.00,-4.39%,"18,974,827","20,489,627","-1,514,800"
14,3167 大量,355.00,+ 32.00,+9.91%,"425,250","1,917,645","-1,492,395"
15,2603 長榮,211.50,+ 1.50,+0.71%,"2,463,728","3,852,313","-1,388,585"
16,00632R元大台灣50反1,14.15,+ 0.26,+1.87%,"1,249,839","2,569,432","-1,319,593"
17,00631L元大台灣50正2,470.00,-15.60,-3.21%,"3,772,561","4,981,816","-1,209,255"
18,1303 南亞,77.50,-4.90,-5.95%,"7,520,920","8,692,831","-1,171,911"
19,3044 健鼎,359.00,+ 1.50,+0.42%,"833,102","1,925,534","-1,092,432"
20,3645 達邁,80.20,-2.70,-3.26%,"1,935,709","2,972,258","-1,036,549"
21,3665 貿聯-KY,"1,635.00",-20.00,-1.21%,"5,119,397","6,056,448","-937,051"
22,2618 長榮航,33.70,-0.20,-0.59%,"902,678","1,804,279","-901,600"
23,2382 廣達,288.50,-0.50,-0.17%,"4,302,181","5,200,788","-898,607"
24,6213 聯茂,132.50,-1.00,-0.75%,"1,443,453","2,309,391","-865,938"
25,2059 川湖,"3,290.00",-65.00,-1.94%,"1,415,993","2,267,750","-851,756"
26,3706 神達,83.00,+ 0.10,+0.12%,"1,338,796","2,127,582","-788,786"
27,2451 創見,225.50,-3.50,-1.53%,"1,581,035","2,281,375","-700,339"
28,0056 元大高股息,38.53,-0.11,-0.28%,"1,063,954","1,734,485","-670,530"
29,4958 臻鼎-KY,171.50,-3.00,-1.72%,"1,289,874","1,944,846","-654,971"
30,1590 亞德客-KY,"1,030.00",-5.00,-0.48%,"1,369,201","1,976,590","-607,389"
31,2356 英業達,42.95,-0.05,-0.12%,"583,803","1,155,050","-571,247"
32,2353 宏碁,27.90,+ 0.30,+1.09%,"1,003,814","1,533,204","-529,389"
33,00929 復華台灣科技優息,19.56,-0.18,-0.91%,"508,355","1,004,259","-495,904"
34,3702 大聯大,73.50,+ 0.70,+0.96%,"540,083","1,030,072","-489,988"
35,2379 瑞昱,473.00,-1.00,-0.21%,"1,481,358","1,965,667","-484,309"
36,2404 漢唐,"1,065.00",-20.00,-1.84%,"2,081,676","2,564,973","-483,296"
37,2385 群光,124.00,-1.00,-0.80%,"693,131","1,158,857","-465,726"
38,00830 國泰費城半導體,55.25,-0.70,-1.25%,"249,780","715,022","-465,241"
39,2543 皇昌,74.60,+ 0.60,+0.81%,"394,000","845,568","-451,568"
40,3380 明泰,35.90,+ 0.35,+0.98%,"413,272","837,500","-424,227"
41,006208富邦台50,177.85,-3.35,-1.85%,"568,824","965,194","-396,369"
42,6257 矽格,129.50,-2.00,-1.52%,"545,013","938,588","-393,574"
43,00881 國泰台灣科技龍頭,36.79,-0.40,-1.08%,"414,142","776,756","-362,614"
44,3715 定穎投控,151.50,-0.50,-0.33%,"2,626,731","2,987,362","-360,630"
45,2376 技嘉,228.00,-4.00,-1.72%,"1,290,113","1,639,499","-349,386"
46,1519 華城,922.00,-10.00,-1.07%,"2,588,222","2,932,262","-344,039"
47,00991A主動復華未來50,12.30,-0.11,-0.89%,"643,419","984,881","-341,462"
48,3708 上緯投控,128.50,-1.50,-1.15%,"292,913","604,743","-311,830"
49,3413 京鼎,305.00,-5.00,-1.61%,"265,643","576,656","-311,013"
50,00993A主動安聯台灣,10.43,-0.02,-0.19%,"374,223","676,974","-302,751"
