Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.79,+ 0.09,+0.84%,"280,845"
2,2317 鴻海,309.00,+ 7.50,+2.49%,"140,152"
3,2303 聯電,130.50,-11.00,-7.77%,"129,946"
4,3231 緯創,194.00,+ 3.00,+1.57%,"124,978"
5,2337 旺宏,162.00,-13.50,-7.69%,"124,837"
6,2408 南亞科,401.50,-18.00,-4.29%,"112,586"
7,2890 永豐金,33.00,+ 2.00,+6.45%,"111,208"
8,2324 仁寶,47.05,+ 2.70,+6.09%,"102,019"
9,1402 遠東新,27.30,+ 1.05,+4.00%,"97,484"
10,2882 國泰金,91.80,+ 2.60,+2.91%,"93,105"
11,2881 富邦金,113.00,-0.50,-0.44%,"85,209"
12,2609 陽明,53.70,+ 0.10,+0.19%,"78,131"
13,2353 宏碁,43.40,+ 0.85,+2.00%,"71,699"
14,1326 台化,56.50,+ 2.10,+3.86%,"68,583"
15,1303 南亞,113.00,+ 0.50,+0.44%,"63,351"
16,00878 國泰永續高股息,33.30,+ 0.81,+2.49%,"62,472"
17,2834 臺企銀,16.85,+ 0.55,+3.37%,"57,180"
18,00992A主動群益科技創新,18.52,+ 0.38,+2.09%,"55,308"
19,2449 京元電子,322.50,+ 16.00,+5.22%,"54,956"
20,0056 元大高股息,53.80,+ 1.00,+1.89%,"54,119"
21,2610 華航,19.95,+ 0.45,+2.31%,"52,447"
22,3706 神達,100.00,+ 4.80,+5.04%,"49,338"
23,2884 玉山金,33.00,+ 0.80,+2.48%,"45,717"
24,00891 中信關鍵半導體,36.75,+ 0.34,+0.93%,"32,784"
25,2885 元大金,63.70,+ 4.10,+6.88%,"32,245"
26,00400A主動國泰動能高息,15.02,+ 0.26,+1.76%,"32,182"
27,2867 三商壽,8.00,+ 0.21,+2.70%,"32,124"
28,1301 台塑,52.00,+ 1.10,+2.16%,"31,281"
29,2027 大成鋼,43.85,+ 0.20,+0.46%,"28,426"
30,00999A主動野村臺灣高息,11.42,+ 0.22,+1.96%,"25,676"
31,1605 華新,42.70,+ 2.25,+5.56%,"25,022"
32,00982A主動群益台灣強棒,24.16,+ 0.33,+1.38%,"24,164"
33,3702 大聯大,118.00,-1.00,-0.84%,"19,293"
34,2406 國碩,38.00,+ 2.20,+6.15%,"19,203"
35,6116 彩晶,22.70,+ 2.05,+9.93%,"17,199"
36,2354 鴻準,65.10,+ 1.10,+1.72%,"16,779"
37,6505 台塑化,55.90,+ 1.40,+2.57%,"16,348"
38,8422 可寧衛*,28.10,+ 0.75,+2.74%,"15,672"
39,3036 文曄,292.50,+ 2.00,+0.69%,"15,143"
40,2349 錸德,16.15,+ 1.45,+9.86%,"14,336"
41,00900 富邦特選高股息30,20.24,+ 0.32,+1.61%,"14,010"
42,6176 瑞儀,102.50,-1.00,-0.97%,"13,371"
43,2014 中鴻,18.80,+ 0.60,+3.30%,"13,283"
44,2897 王道銀行,10.20,+ 0.20,+2.00%,"12,675"
45,5880 合庫金,23.40,+ 0.35,+1.52%,"12,134"
46,2357 華碩,931.00,+ 11.00,+1.20%,"11,584"
47,6239 力成,343.00,-4.00,-1.15%,"11,462"
48,8112 至上,94.40,-0.10,-0.11%,"11,455"
49,1101 台泥,24.85,+ 0.20,+0.81%,"11,221"
50,1714 和桐,11.00,+ 1.00,+10.00%,"11,193"
