Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,104.40,-1.60,-1.51%,"-209,904"
2,00403A主動統一升級50,10.11,-0.27,-2.60%,"-185,763"
3,00988A主動統一全球創新,18.49,-0.16,-0.86%,"-128,094"
4,2886 兆豐金,47.00,0.00,0.00%,"-121,386"
5,2801 彰銀,23.60,-0.25,-1.05%,"-120,049"
6,00981A主動統一台股增長,28.40,-0.95,-3.24%,"-118,791"
7,6770 力積電,69.20,+ 0.20,+0.29%,"-118,627"
8,1101 台泥,22.70,-0.15,-0.66%,"-115,207"
9,2337 旺宏,139.50,+ 1.50,+1.09%,"-109,845"
10,2002 中鋼,18.50,+ 0.10,+0.54%,"-102,507"
11,2892 第一金,33.55,-0.10,-0.30%,"-97,528"
12,00991A主動復華未來50,18.44,-0.61,-3.20%,"-94,494"
13,00992A主動群益科技創新,17.01,-0.66,-3.74%,"-80,272"
14,2409 友達,27.55,-1.70,-5.81%,"-77,938"
15,2317 鴻海,235.50,-1.00,-0.42%,"-77,385"
16,2610 華航,20.40,-0.65,-3.09%,"-68,162"
17,2412 中華電,133.00,-0.50,-0.37%,"-64,654"
18,1714 和桐,17.05,+ 0.40,+2.40%,"-61,481"
19,2356 英業達,63.70,-1.00,-1.55%,"-60,006"
20,2890 永豐金,39.65,-0.55,-1.37%,"-57,602"
21,3231 緯創,142.50,-1.00,-0.70%,"-56,080"
22,3702 大聯大,119.50,+ 2.50,+2.14%,"-55,433"
23,2330 台積電,"2,420.00",-20.00,-0.82%,"-50,339"
24,00929 復華台灣科技優息,29.50,-0.52,-1.73%,"-50,312"
25,2344 華邦電,164.50,-2.50,-1.50%,"-48,572"
26,3037 欣興,874.00,-29.00,-3.21%,"-44,971"
27,2352 佳世達,30.60,-0.40,-1.29%,"-44,297"
28,1303 南亞,210.00,+ 10.50,+5.26%,"-42,538"
29,8112 至上,85.40,-2.10,-2.40%,"-41,995"
30,4904 遠傳,95.10,-1.00,-1.04%,"-41,161"
31,1402 遠東新,26.35,+ 0.75,+2.93%,"-38,919"
32,1326 台化,67.00,+ 2.00,+3.08%,"-37,837"
33,00400A主動國泰動能高息,13.71,-0.39,-2.77%,"-37,228"
34,2408 南亞科,448.00,+ 25.00,+5.91%,"-36,554"
35,2027 大成鋼,39.10,+ 1.10,+2.89%,"-35,443"
36,1605 華新,33.25,-0.65,-1.92%,"-34,606"
37,00830 國泰費城半導體,89.25,-0.60,-0.67%,"-34,323"
38,00990A主動元大AI新經濟,17.37,-0.23,-1.31%,"-33,720"
39,3706 神達,89.70,-1.10,-1.21%,"-32,613"
40,00631L元大台灣50正2,35.88,-0.98,-2.66%,"-32,579"
41,2347 聯強,83.10,+ 0.60,+0.73%,"-29,550"
42,2834 臺企銀,17.65,-0.10,-0.56%,"-28,950"
43,3711 日月光投控,641.00,-29.00,-4.33%,"-28,219"
44,8422 可寧衛*,26.05,-0.50,-1.88%,"-26,470"
45,2609 陽明,48.00,-0.10,-0.21%,"-24,793"
46,2313 華通,225.50,-9.50,-4.04%,"-23,587"
47,2382 廣達,380.00,+ 2.00,+0.53%,"-21,936"
48,2885 元大金,66.70,-1.60,-2.34%,"-21,386"
49,00982A主動群益台灣強棒,22.96,-0.83,-3.49%,"-20,943"
50,9904 寶成,24.05,-0.20,-0.82%,"-20,403"
