Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,103.30,-0.50,-0.48%,"-555,328"
2,00403A主動統一升級50,9.91,+ 0.10,+1.02%,"-465,221"
3,1303 南亞,178.50,+ 1.50,+0.85%,"-243,570"
4,6770 力積電,66.60,+ 0.50,+0.76%,"-193,424"
5,2303 聯電,121.50,-0.50,-0.41%,"-160,711"
6,2330 台積電,"2,365.00",-40.00,-1.66%,"-126,138"
7,2801 彰銀,23.15,-0.50,-2.11%,"-106,402"
8,2834 臺企銀,16.55,-0.20,-1.19%,"-101,061"
9,2887 台新新光金,34.50,-1.20,-3.36%,"-97,673"
10,2880 華南金,44.05,+ 0.25,+0.57%,"-97,487"
11,1314 中石化,7.81,-0.03,-0.38%,"-91,838"
12,2449 京元電子,249.00,+ 2.00,+0.81%,"-73,522"
13,2337 旺宏,129.00,+ 11.50,+9.79%,"-71,019"
14,2892 第一金,35.50,-0.40,-1.11%,"-64,931"
15,3711 日月光投控,595.00,+ 2.00,+0.34%,"-51,047"
16,00878 國泰永續高股息,32.84,-0.31,-0.94%,"-47,787"
17,2886 兆豐金,50.30,-0.90,-1.76%,"-42,707"
18,1802 台玻,54.60,+ 0.70,+1.30%,"-41,438"
19,1409 新纖,22.60,0.00,0.00%,"-41,299"
20,1718 中纖,10.20,+ 0.21,+2.10%,"-39,426"
21,2382 廣達,302.00,-2.00,-0.66%,"-39,014"
22,00919 群益台灣精選高息,29.60,-0.34,-1.14%,"-38,053"
23,2542 興富發,44.10,+ 0.05,+0.11%,"-37,917"
24,009820元大納斯達克精選,9.95,-0.04,-0.40%,"-35,512"
25,00881 國泰台灣科技龍頭,52.75,+ 0.10,+0.19%,"-35,021"
26,00891 中信關鍵半導體,35.09,-0.04,-0.11%,"-33,770"
27,2406 國碩,32.15,-0.70,-2.13%,"-32,616"
28,2515 中工,11.85,-0.05,-0.42%,"-32,540"
29,2344 華邦電,171.00,+ 2.00,+1.18%,"-31,660"
30,8150 南茂,86.90,+ 0.40,+0.46%,"-31,055"
31,3037 欣興,973.00,+ 4.00,+0.41%,"-25,547"
32,6282 康舒,48.30,+ 0.30,+0.63%,"-25,083"
33,2308 台達電,"1,680.00",+ 30.00,+1.82%,"-24,644"
34,1717 長興,66.20,-0.30,-0.45%,"-24,108"
35,1710 東聯,13.85,-0.05,-0.36%,"-22,309"
36,2327 國巨*,570.00,-8.00,-1.38%,"-21,237"
37,6239 力成,269.50,+ 13.00,+5.07%,"-21,102"
38,2323 中環,10.35,+ 0.05,+0.49%,"-20,588"
39,2369 菱生,34.25,+ 0.55,+1.63%,"-20,344"
40,8926 台汽電,63.50,+ 0.20,+0.32%,"-20,277"
41,4958 臻鼎-KY,482.00,-6.00,-1.23%,"-19,812"
42,2332 友訊,22.70,-0.20,-0.87%,"-18,342"
43,3702 大聯大,125.50,-3.50,-2.71%,"-18,157"
44,00830 國泰費城半導體,85.90,-1.80,-2.05%,"-17,594"
45,2352 佳世達,28.80,+ 0.35,+1.23%,"-16,864"
46,2104 國際中橡,9.85,+ 0.08,+0.82%,"-16,427"
47,2481 強茂,139.00,+ 5.00,+3.73%,"-15,526"
48,1102 亞泥,32.95,+ 0.35,+1.07%,"-15,269"
49,2363 矽統,53.00,+ 0.30,+0.57%,"-15,097"
50,8046 南電,"1,105.00",+ 45.00,+4.25%,"-14,989"
