Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,11.04,-0.06,-0.54%,"5,345,973","9,234,776","-3,888,802"
2,00631L元大台灣50正2,38.08,-2.12,-5.27%,"1,072,905","2,384,866","-1,311,961"
3,009816凱基台灣TOP50,15.56,-0.41,-2.57%,"1,028,201","2,301,940","-1,273,739"
4,00405A主動富邦台灣龍耀,9.42,-0.09,-0.95%,"328,650","1,352,200","-1,023,549"
5,0050 元大台灣50,107.15,-2.95,-2.68%,"721,729","1,564,472","-842,743"
6,00988A主動統一全球創新,22.53,-0.38,-1.66%,"604,308","1,276,198","-671,889"
7,00991A主動復華未來50,20.39,-0.17,-0.83%,"629,758","1,245,322","-615,563"
8,00407A主動凱基台灣,9.88,-0.03,-0.30%,"93,021","605,748","-512,726"
9,3481 群創,69.40,+ 3.40,+5.15%,"2,418,966","2,908,831","-489,865"
10,00712 復華富時不動產,8.60,+ 0.07,+0.82%,"279,343","691,249","-411,905"
11,00918 大華優利高填息30,32.08,+ 0.08,+0.25%,"530,990","842,599","-311,609"
12,00981A主動統一台股增長,31.48,-0.12,-0.38%,"1,741,425","2,005,386","-263,961"
13,009821野村稀土關鍵資源,15.03,-0.67,-4.27%,"68,694","331,794","-263,100"
14,00990A主動元大AI新經濟,20.51,-0.57,-2.70%,"418,276","667,517","-249,241"
15,2303 聯電,178.00,+ 8.00,+4.71%,"2,120,084","2,292,600","-172,516"
16,2002 中鋼,19.35,+ 0.15,+0.78%,"825,847","985,088","-159,241"
17,00402A主動安聯美國科技,9.81,-0.16,-1.60%,"141,569","295,836","-154,266"
18,2409 友達,30.50,+ 1.45,+4.99%,"1,769,194","1,918,882","-149,687"
19,00984D主動聯博全球非投,10.11,+ 0.02,+0.20%,"157,158","286,007","-128,848"
20,00935 野村臺灣新科技50,61.90,-1.30,-2.06%,"127,966","246,188","-118,221"
21,2324 仁寶,37.90,+ 1.35,+3.69%,"1,024,030","1,140,021","-115,991"
22,2313 華通,240.00,-3.00,-1.23%,"280,680","391,992","-111,311"
23,00919 群益台灣精選高息,30.21,-0.37,-1.21%,"1,166,070","1,267,917","-101,846"
24,00896 中信綠能及電動車,28.08,-0.03,-0.11%,"73,082","173,165","-100,083"
25,9904 寶成,25.95,-0.05,-0.19%,"199,492","296,382","-96,890"
26,00665L富邦恒生國企正2,7.98,-0.02,-0.25%,"213,709","305,001","-91,291"
27,1504 東元,71.90,-0.30,-0.42%,"202,163","292,537","-90,373"
28,00404A主動聯博動能50,10.20,-0.15,-1.45%,"55,167","141,628","-86,460"
29,00406A主動中信台灣收益,10.21,-0.09,-0.87%,"108,093","194,012","-85,919"
30,2330 台積電,"2,390.00",-100.00,-4.02%,"279,772","361,568","-81,796"
31,00753L中信中國50正2,8.55,0.00,0.00%,"173,459","247,176","-73,717"
32,2301 光寶科,216.50,-7.00,-3.13%,"264,368","334,076","-69,707"
33,2371 大同,27.55,-0.15,-0.54%,"117,582","182,364","-64,782"
34,6116 彩晶,19.40,+ 0.40,+2.11%,"595,960","659,521","-63,561"
35,00961 FT臺灣永續高息,12.73,+ 0.01,+0.08%,"75,196","137,551","-62,355"
36,00916 國泰全球品牌50,25.04,+ 0.19,+0.76%,"47,496","106,781","-59,284"
37,00632R元大台灣50反1,10.04,+ 0.22,+2.24%,"1,063,703","1,122,407","-58,704"
38,00927 群益半導體收益,42.15,-0.55,-1.29%,"133,426","185,528","-52,102"
39,2474 可成,210.50,0.00,0.00%,"88,918","139,303","-50,385"
40,00891 中信關鍵半導體,37.76,-0.94,-2.43%,"379,662","426,610","-46,947"
41,00685L群益臺灣加權正2,304.20,-14.35,-4.50%,"27,731","74,033","-46,301"
42,00662 富邦NASDAQ,120.45,-1.05,-0.86%,"71,568","115,643","-44,074"
43,6239 力成,338.00,-6.00,-1.74%,"192,247","236,282","-44,034"
44,2812 台中銀,19.85,-0.15,-0.75%,"186,546","228,261","-41,715"
45,9907 統一實,15.05,-0.10,-0.66%,"54,495","94,744","-40,248"
46,00984A主動安聯台灣高息,16.75,-0.13,-0.77%,"84,295","124,317","-40,022"
47,2633 台灣高鐵,25.95,+ 0.20,+0.78%,"254,906","294,625","-39,718"
48,00715L期街口布蘭特正2,36.46,-0.76,-2.04%,"80,504","120,105","-39,600"
49,2382 廣達,372.00,-0.50,-0.13%,"461,686","500,978","-39,292"
50,00947 台新臺灣IC設計,40.70,-0.54,-1.31%,"83,297","122,508","-39,210"
