Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2303 聯電,170.00,+ 10.00,+6.25%,"94,917,149","10,587,420","84,329,728"
2,2454 聯發科,"4,535.00",+ 70.00,+1.57%,"85,339,643","51,923,218","33,416,424"
3,6770 力積電,78.60,-3.00,-3.68%,"41,433,242","10,776,448","30,656,794"
4,2408 南亞科,454.50,-50.50,-10.00%,"77,273,681","48,012,641","29,261,039"
5,1303 南亞,154.50,+ 2.00,+1.31%,"35,239,392","8,669,098","26,570,293"
6,2409 友達,29.05,-1.90,-6.14%,"29,442,304","9,054,098","20,388,206"
7,8046 南電,909.00,+ 45.00,+5.21%,"32,059,820","18,598,541","13,461,278"
8,2337 旺宏,172.00,-13.50,-7.28%,"37,084,992","24,825,451","12,259,541"
9,2481 強茂,193.50,+ 17.50,+9.94%,"12,562,811","710,224","11,852,586"
10,3189 景碩,727.00,-69.00,-8.67%,"27,638,749","15,996,985","11,641,763"
11,2492 華新科,577.00,-40.00,-6.48%,"23,270,434","12,292,491","10,977,943"
12,2317 鴻海,259.50,-9.00,-3.35%,"24,189,817","18,191,564","5,998,252"
13,8261 富鼎,260.00,+ 23.50,+9.94%,"5,679,201","329,368","5,349,833"
14,3711 日月光投控,662.00,-12.00,-1.78%,"30,149,725","24,919,260","5,230,465"
15,4919 新唐,194.50,-21.50,-9.95%,"7,156,768","2,164,574","4,992,194"
16,2368 金像電,"1,265.00",-120.00,-8.66%,"12,015,364","7,146,829","4,868,535"
17,6442 光聖,"1,980.00",-105.00,-5.04%,"7,714,451","3,155,930","4,558,520"
18,2316 楠梓電,217.50,-8.50,-3.76%,"4,561,204","497,015","4,064,189"
19,3035 智原,233.00,+ 3.50,+1.53%,"7,362,058","3,721,792","3,640,265"
20,3006 晶豪科,245.00,-9.00,-3.54%,"7,693,480","4,283,821","3,409,659"
21,8150 南茂,106.50,-7.50,-6.58%,"9,242,125","5,857,888","3,384,236"
22,2301 光寶科,223.50,-8.00,-3.46%,"13,489,880","10,314,867","3,175,012"
23,6531 愛普*,"1,050.00",-65.00,-5.83%,"8,828,892","6,139,398","2,689,493"
24,2313 華通,243.00,-16.50,-6.36%,"10,187,800","7,578,435","2,609,365"
25,2357 華碩,785.00,-3.00,-0.38%,"5,158,042","2,733,592","2,424,449"
26,2351 順德,198.00,-16.50,-7.69%,"4,053,091","1,798,250","2,254,840"
27,00631L元大台灣50正2,40.20,-1.12,-2.71%,"14,074,929","11,837,273","2,237,655"
28,3149 正達,94.10,-10.40,-9.95%,"2,926,822","759,113","2,167,709"
29,2363 矽統,65.90,-3.20,-4.63%,"3,180,290","1,027,292","2,152,998"
30,4958 臻鼎-KY,587.00,-35.00,-5.63%,"23,864,039","21,810,095","2,053,944"
31,3450 聯鈞,612.00,+ 55.00,+9.87%,"12,038,481","9,985,446","2,053,035"
32,3034 聯詠,544.00,-23.00,-4.06%,"8,213,622","6,248,594","1,965,028"
33,2474 可成,210.50,+ 4.50,+2.18%,"3,024,505","1,213,690","1,810,814"
34,0050 元大台灣50,110.10,-1.05,-0.94%,"14,517,633","12,844,178","1,673,454"
35,6202 盛群,70.90,-2.80,-3.80%,"2,135,446","489,462","1,645,983"
36,2369 菱生,44.55,+ 4.05,+10.00%,"3,606,594","1,989,079","1,617,515"
37,00991A主動復華未來50,20.56,-0.77,-3.61%,"4,603,405","3,004,755","1,598,649"
38,2618 長榮航,42.95,+ 1.30,+3.12%,"3,729,694","2,237,456","1,492,237"
39,00830 國泰費城半導體,99.30,-1.30,-1.29%,"2,091,802","815,218","1,276,584"
40,2345 智邦,"2,435.00",-160.00,-6.17%,"10,001,722","8,738,747","1,262,974"
41,2426 鼎元,94.70,+ 4.80,+5.34%,"4,502,900","3,273,026","1,229,873"
42,6451 訊芯-KY,596.00,-21.00,-3.40%,"5,421,009","4,263,814","1,157,194"
43,00685L群益臺灣加權正2,318.55,-11.00,-3.34%,"3,083,046","1,973,159","1,109,886"
44,009821野村稀土關鍵資源,15.70,-1.51,-8.77%,"2,787,993","1,696,835","1,091,157"
45,6269 台郡,83.80,-3.70,-4.23%,"2,509,435","1,426,507","1,082,928"
46,1409 新纖,28.55,+ 0.40,+1.42%,"2,078,701","995,908","1,082,793"
47,1326 台化,53.10,-3.10,-5.52%,"2,921,380","1,869,194","1,052,186"
48,2603 長榮,189.00,-4.00,-2.07%,"4,154,537","3,142,220","1,012,316"
49,4764 雙鍵,346.50,+ 14.50,+4.37%,"1,900,995","940,499","960,496"
50,3026 禾伸堂,808.00,-89.00,-9.92%,"2,267,363","1,444,630","822,732"
