Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,1802 台玻,57.70,+ 0.60,+1.05%,"75,513","26,388","49,125"
2,2609 陽明,60.30,+ 1.30,+2.20%,"153,031","114,832","38,199"
3,2344 華邦電,176.50,+ 8.50,+5.06%,"149,810","113,062","36,747"
4,2615 萬海,113.50,+ 7.00,+6.57%,"76,407","41,216","35,191"
5,2002 中鋼,19.35,+ 0.40,+2.11%,"61,777","31,131","30,646"
6,1101 台泥,24.80,+ 0.75,+3.12%,"44,230","16,533","27,697"
7,2891 中信金,63.40,-1.50,-2.31%,"60,861","34,561","26,300"
8,009821野村稀土關鍵資源,15.16,+ 0.53,+3.62%,"29,428","4,689","24,739"
9,00680L元大美債20正2,6.53,+ 0.17,+2.67%,"35,383","10,666","24,717"
10,1402 遠東新,29.20,+ 1.20,+4.29%,"37,826","13,262","24,564"
11,2313 華通,217.50,+ 10.00,+4.82%,"35,269","13,398","21,872"
12,2634 漢翔,72.30,+ 3.70,+5.39%,"79,874","59,904","19,969"
13,2408 南亞科,517.00,+ 36.00,+7.48%,"88,103","69,158","18,945"
14,2426 鼎元,74.80,+ 6.80,+10.00%,"29,242","10,942","18,300"
15,3042 晶技,188.50,+ 2.50,+1.34%,"34,753","20,472","14,282"
16,1102 亞泥,34.70,+ 0.90,+2.66%,"25,215","11,995","13,220"
17,3532 台勝科,340.00,-16.50,-4.63%,"19,359","7,432","11,927"
18,2892 第一金,33.30,-0.30,-0.89%,"27,060","16,300","10,761"
19,2603 長榮,246.00,+ 5.50,+2.29%,"31,259","20,580","10,679"
20,2845 遠東銀,13.60,+ 0.10,+0.74%,"15,636","5,890","9,747"
21,3673 TPK-KY,65.10,+ 5.60,+9.41%,"11,689","2,613","9,076"
22,00712 復華富時不動產,8.94,+ 0.11,+1.25%,"16,841","8,478","8,363"
23,6456 GIS-KY,71.20,+ 6.10,+9.37%,"9,149","1,773","7,377"
24,2630 亞航,52.30,+ 0.40,+0.77%,"11,835","4,608","7,227"
25,2618 長榮航,42.25,+ 0.65,+1.56%,"24,897","17,735","7,162"
26,00753L中信中國50正2,9.85,+ 0.32,+3.36%,"12,724","5,786","6,938"
27,2478 大毅,128.50,-6.00,-4.46%,"18,350","11,551","6,799"
28,2886 兆豐金,46.40,-0.65,-1.38%,"31,912","25,322","6,589"
29,2486 一詮,251.00,+ 16.00,+6.81%,"16,748","10,319","6,429"
30,2454 聯發科,"3,700.00",-145.00,-3.77%,"13,214","7,037","6,177"
31,2882 國泰金,97.70,-0.60,-0.61%,"17,053","11,073","5,980"
32,2881 富邦金,128.00,-0.50,-0.39%,"18,713","12,786","5,928"
33,1810 和成,26.05,-0.05,-0.19%,"13,153","7,308","5,845"
34,1504 東元,73.10,+ 1.30,+1.81%,"16,925","11,123","5,803"
35,3231 緯創,180.00,-2.00,-1.10%,"33,489","28,163","5,327"
36,2049 上銀,366.50,-0.50,-0.14%,"11,847","6,810","5,037"
37,00708L期元大S＆P黃金正2,85.05,+ 5.40,+6.78%,"8,392","3,528","4,865"
38,2377 微星,140.00,-2.50,-1.75%,"17,528","12,789","4,739"
39,00897 富邦基因免疫生技,13.52,+ 1.52,+12.67%,"5,251",569,"4,682"
40,00635U期元大S＆P黃金,46.51,+ 1.54,+3.42%,"6,435","1,763","4,672"
41,00688L國泰20年美債正2,6.51,+ 0.17,+2.68%,"9,754","5,175","4,579"
42,00738U期元大道瓊白銀,53.50,+ 3.40,+6.79%,"7,410","3,133","4,277"
43,4142 國光生,18.10,+ 0.85,+4.93%,"4,568",451,"4,116"
44,00898 國泰基因免疫革命,11.08,+ 0.91,+8.95%,"5,105","1,029","4,076"
45,6919 康霈*,109.00,+ 6.50,+6.34%,"6,035","2,105","3,930"
46,6108 競國,26.00,+ 1.25,+5.05%,"9,856","5,933","3,922"
47,4576 大銀微系統,208.00,0.00,0.00%,"5,311","1,529","3,783"
48,2498 宏達電,40.00,+ 0.15,+0.38%,"7,696","4,136","3,560"
49,3605 宏致,110.00,-9.00,-7.56%,"9,699","6,294","3,405"
50,9904 寶成,25.05,+ 0.35,+1.42%,"20,673","17,299","3,374"
