Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.34,-0.01,-0.10%,"631,409"
2,2409 友達,31.20,+ 0.70,+2.30%,"417,863"
3,00981A主動統一台股增長,29.89,-0.03,-0.10%,"156,658"
4,2892 第一金,38.00,+ 0.20,+0.53%,"155,635"
5,2886 兆豐金,49.90,-0.40,-0.80%,"144,540"
6,0050 元大台灣50,109.15,-0.50,-0.46%,"111,658"
7,6770 力積電,73.50,+ 1.10,+1.52%,"105,463"
8,00991A主動復華未來50,17.74,+ 0.04,+0.23%,"82,998"
9,5880 合庫金,26.85,0.00,0.00%,"82,523"
10,2880 華南金,44.80,+ 0.45,+1.01%,"77,821"
11,1326 台化,71.30,-0.50,-0.70%,"77,118"
12,1301 台塑,65.60,-1.10,-1.65%,"70,056"
13,3481 群創,49.35,-0.75,-1.50%,"65,584"
14,00878 國泰永續高股息,34.15,+ 0.02,+0.06%,"59,936"
15,2883 凱基金,37.20,+ 0.45,+1.22%,"58,191"
16,2834 臺企銀,17.90,-0.05,-0.28%,"57,415"
17,00407A主動凱基台灣,9.68,-0.06,-0.62%,"55,743"
18,2885 元大金,69.70,0.00,0.00%,"53,871"
19,00405A主動富邦台灣龍耀,8.77,-0.01,-0.11%,"52,850"
20,009802富邦旗艦50,20.27,-0.14,-0.69%,"50,357"
21,2889 國票金,16.55,-0.15,-0.90%,"48,593"
22,2845 遠東銀,13.45,-0.10,-0.74%,"47,640"
23,2812 台中銀,19.10,-0.05,-0.26%,"46,147"
24,2890 永豐金,42.90,-0.30,-0.69%,"41,794"
25,00992A主動群益科技創新,18.16,-0.09,-0.49%,"38,293"
26,5876 上海商銀,47.90,+ 0.40,+0.84%,"37,816"
27,00400A主動國泰動能高息,15.01,-0.05,-0.33%,"36,183"
28,009816凱基台灣TOP50,16.03,-0.08,-0.50%,"34,556"
29,00982A主動群益台灣強棒,22.78,-0.11,-0.48%,"32,521"
30,3711 日月光投控,650.00,+ 10.00,+1.56%,"29,429"
31,00891 中信關鍵半導體,35.87,+ 0.05,+0.14%,"29,192"
32,1312 國喬,14.95,+ 0.30,+2.05%,"28,113"
33,3045 台灣大,120.00,+ 0.50,+0.42%,"27,494"
34,0052 富邦科技,63.60,-0.15,-0.24%,"25,497"
35,2412 中華電,139.50,0.00,0.00%,"24,996"
36,2303 聯電,142.50,+ 1.00,+0.71%,"24,827"
37,00988A主動統一全球創新,16.27,-0.01,-0.06%,"23,148"
38,00927 群益半導體收益,37.72,-0.02,-0.05%,"22,304"
39,2897 王道銀行,10.80,-0.05,-0.46%,"21,648"
40,00881 國泰台灣科技龍頭,50.50,-0.45,-0.88%,"21,182"
41,00935 野村臺灣新科技50,59.70,-0.30,-0.50%,"21,038"
42,00922 國泰台灣領袖50,42.36,-0.17,-0.40%,"19,200"
43,3037 欣興,994.00,+ 1.00,+0.10%,"18,845"
44,1216 統一,75.60,-0.40,-0.53%,"18,691"
45,8150 南茂,90.90,-0.60,-0.66%,"18,446"
46,00990A主動元大AI新經濟,15.14,-0.02,-0.13%,"17,732"
47,2382 廣達,336.00,-6.00,-1.75%,"17,311"
48,0056 元大高股息,55.70,-0.05,-0.09%,"16,049"
49,2354 鴻準,65.00,+ 0.50,+0.78%,"14,649"
50,00900 富邦特選高股息30,19.46,-0.12,-0.61%,"14,531"
