Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3037 欣興,388.00,+ 3.00,+0.78%,"39,477,514","26,583,878","12,893,635"
2,3715 定穎投控,157.50,+ 14.00,+9.76%,"8,718,839","2,621,383","6,097,456"
3,2383 台光電,"2,040.00",+ 185.00,+9.97%,"12,251,066","7,499,412","4,751,653"
4,3481 群創,23.00,+ 2.05,+9.79%,"10,386,538","6,583,646","3,802,891"
5,3189 景碩,270.50,+ 24.50,+9.96%,"20,779,608","17,128,581","3,651,026"
6,3019 亞光,155.00,-3.50,-2.21%,"5,344,623","2,553,482","2,791,140"
7,2455 全新,181.50,+ 9.50,+5.52%,"5,371,000","2,682,670","2,688,330"
8,7769 鴻勁,"3,805.00",-50.00,-1.30%,"5,664,618","3,199,495","2,465,123"
9,8210 勤誠,988.00,+ 33.00,+3.46%,"4,071,424","2,038,986","2,032,437"
10,2301 光寶科,173.50,+ 3.00,+1.76%,"5,788,102","3,801,499","1,986,602"
11,8996 高力,848.00,+ 31.00,+3.79%,"5,828,618","4,213,101","1,615,516"
12,6443 元晶,44.10,+ 1.90,+4.50%,"10,582,684","8,989,914","1,592,769"
13,2409 友達,15.15,+ 1.35,+9.78%,"2,855,180","1,263,176","1,592,004"
14,3450 聯鈞,263.00,+ 13.00,+5.20%,"2,775,820","1,191,968","1,583,851"
15,2355 敬鵬,43.75,+ 3.95,+9.92%,"2,514,113","1,097,940","1,416,173"
16,6451 訊芯-KY,208.00,+ 18.50,+9.76%,"2,122,837","797,384","1,325,452"
17,6213 聯茂,118.00,+ 10.50,+9.77%,"1,670,817","405,392","1,265,425"
18,1711 永光,23.90,+ 2.15,+9.89%,"1,468,225","232,918","1,235,306"
19,1303 南亞,77.60,+ 4.60,+6.30%,"5,810,680","4,632,516","1,178,163"
20,6271 同欣電,157.00,+ 14.00,+9.79%,"1,850,425","805,277","1,045,148"
21,6282 康舒,50.60,+ 2.60,+5.42%,"2,239,238","1,204,250","1,034,987"
22,2406 國碩,29.70,+ 1.85,+6.64%,"1,381,231","424,133","957,098"
23,4958 臻鼎-KY,199.00,+ 18.00,+9.94%,"11,526,229","10,630,694","895,534"
24,6116 彩晶,8.85,+ 0.58,+7.01%,"1,047,866","162,639","885,226"
25,2464 盟立,72.00,+ 2.60,+3.75%,"1,304,574","451,420","853,153"
26,3034 聯詠,367.50,-6.00,-1.61%,"1,565,288","768,885","796,403"
27,6412 群電,92.50,+ 8.40,+9.99%,"874,033","97,743","776,289"
28,00923 群益台ESG低碳50,29.19,+ 0.05,+0.17%,"1,015,516","304,958","710,558"
29,3138 耀登,198.00,+ 18.00,+10.00%,"1,491,784","799,271","692,513"
30,2413 環科,48.40,+ 3.85,+8.64%,"1,012,900","340,792","672,108"
31,00708L期元大S＆P黃金正2,118.95,+ 10.40,+9.58%,"2,601,387","1,949,805","651,581"
32,7750 新代,"1,080.00",+ 84.00,+8.43%,"842,913","343,806","499,107"
33,6409 旭隼,953.00,+ 34.00,+3.70%,"1,289,653","828,359","461,293"
34,3376 新日興,213.50,+ 10.50,+5.17%,"1,807,279","1,350,822","456,457"
35,5469 瀚宇博,104.00,+ 5.30,+5.37%,"1,026,621","580,280","446,341"
36,2379 瑞昱,476.00,-11.00,-2.26%,"2,075,858","1,667,595","408,262"
37,00715L期街口布蘭特正2,24.48,+ 1.25,+5.38%,"633,743","227,653","406,090"
38,8249 菱光,61.50,+ 4.00,+6.96%,"492,632","92,691","399,940"
39,2485 兆赫,45.25,+ 4.10,+9.96%,"3,712,005","3,315,094","396,910"
40,2881 富邦金,92.70,+ 0.90,+0.98%,"1,650,579","1,269,093","381,485"
41,6191 精成科,113.00,+ 4.50,+4.15%,"914,373","547,909","366,464"
42,6189 豐藝,53.70,+ 2.00,+3.87%,"861,579","515,404","346,174"
43,2882 國泰金,76.20,+ 1.50,+2.01%,"1,368,594","1,055,211","313,382"
44,6830 汎銓,207.00,+ 18.50,+9.81%,"984,297","687,290","297,007"
45,00980A主動野村臺灣優選,16.66,+ 0.15,+0.91%,"529,304","238,524","290,780"
46,2467 志聖,277.00,+ 10.50,+3.94%,"2,226,588","1,947,068","279,520"
47,2887 台新新光金,23.05,+ 0.30,+1.32%,"1,334,559","1,065,436","269,123"
48,1326 台化,40.55,+ 1.15,+2.92%,"1,241,823","976,647","265,176"
49,2368 金像電,797.00,+ 42.00,+5.56%,"8,586,031","8,323,925","262,105"
50,2891 中信金,51.20,+ 0.10,+0.20%,"1,238,823","981,038","257,784"
