Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.96,+ 0.29,+3.00%,"137,655","463,250","-325,594"
2,00918 大華優利高填息30,35.29,+ 0.68,+1.96%,"17,543","90,210","-72,666"
3,00953B群益優選非投等債,9.63,-0.01,-0.10%,"28,904","92,744","-63,840"
4,00712 復華富時不動產,8.68,-0.04,-0.46%,"16,060","72,390","-56,330"
5,2344 華邦電,176.00,-6.50,-3.56%,"163,504","213,334","-49,830"
6,00984D主動聯博全球非投,9.91,-0.01,-0.10%,"19,925","67,498","-47,573"
7,00632R元大台灣50反1,9.73,-0.22,-2.21%,"112,885","160,047","-47,162"
8,00919 群益台灣精選高息,32.31,+ 0.35,+1.10%,"28,384","73,871","-45,487"
9,00673R期元大S＆P原油反1,11.89,-0.17,-1.41%,"13,155","53,340","-40,184"
10,2408 南亞科,518.00,-25.00,-4.60%,"64,076","95,653","-31,577"
11,2303 聯電,132.50,+ 3.50,+2.71%,"79,960","109,521","-29,560"
12,3481 群創,49.30,-0.55,-1.10%,"23,908","52,680","-28,772"
13,009826貝萊德世界股票,10.07,-0.03,-0.30%,"11,794","35,726","-23,932"
14,2327 國巨*,568.00,+ 23.00,+4.22%,"15,558","34,867","-19,309"
15,6919 康霈*,91.20,-3.60,-3.80%,"51,893","65,073","-13,179"
16,2002 中鋼,19.05,+ 0.10,+0.53%,"15,491","26,491","-10,999"
17,2492 華新科,302.50,+ 7.50,+2.54%,"8,887","19,492","-10,605"
18,2337 旺宏,122.50,-3.50,-2.78%,"11,046","21,358","-10,312"
19,009805台新美國電力基建,14.77,-0.16,-1.07%,"5,094","14,927","-9,833"
20,2889 國票金,15.65,+ 0.35,+2.29%,"22,704","32,493","-9,789"
21,1409 新纖,25.65,+ 1.05,+4.27%,"8,013","17,725","-9,712"
22,00664R國泰臺灣加權反1,1.57,-0.04,-2.48%,"16,883","25,859","-8,976"
23,8039 台虹,319.00,-8.00,-2.45%,"4,286","11,973","-7,686"
24,3049 精金,13.30,-0.25,-1.85%,"6,447","13,836","-7,389"
25,2301 光寶科,300.50,-4.50,-1.48%,"4,963","12,322","-7,358"
26,00830 國泰費城半導體,81.05,+ 0.05,+0.06%,"2,792","10,054","-7,262"
27,00985B群益ESG投等債0-5,10.16,-0.03,-0.29%,"14,597","21,811","-7,213"
28,009829大華韓國KOSPI50,10.46,+ 0.06,+0.58%,"13,158","19,886","-6,727"
29,6770 力積電,70.80,-2.20,-3.01%,"93,151","99,258","-6,106"
30,2634 漢翔,67.00,+ 0.10,+0.15%,"3,313","9,194","-5,881"
31,009819中信數據及電力,9.74,-0.04,-0.41%,"2,322","7,640","-5,318"
32,6226 光鼎,34.00,+ 2.40,+7.59%,"7,234","12,515","-5,280"
33,3711 日月光投控,610.00,+ 26.00,+4.45%,"13,607","18,822","-5,214"
34,00708L期元大S＆P黃金正2,82.05,-0.65,-0.79%,"5,533","10,656","-5,122"
35,3702 大聯大,100.50,+ 0.90,+0.90%,"4,415","9,142","-4,726"
36,2481 強茂,157.00,+ 6.00,+3.97%,"6,718","11,432","-4,714"
37,00686R群益臺灣加權反1,0.96,-0.02,-2.04%,"13,505","18,201","-4,696"
38,00410A主動永豐科技趨勢,12.57,+ 0.35,+2.86%,"11,774","16,421","-4,646"
39,6269 台郡,75.20,+ 0.30,+0.40%,"10,639","14,805","-4,165"
40,00635U期元大S＆P黃金,45.80,-0.09,-0.20%,"2,809","6,960","-4,151"
41,3645 達邁,73.50,-1.00,-1.34%,"1,801","5,740","-3,939"
42,2332 友訊,19.85,-0.05,-0.25%,"3,223","7,060","-3,837"
43,6257 矽格,221.50,+ 13.00,+6.24%,"4,520","8,317","-3,796"
44,3042 晶技,182.00,-3.50,-1.89%,"10,214","13,986","-3,771"
45,3450 聯鈞,625.00,-21.00,-3.25%,"6,011","9,549","-3,537"
46,6446 藥華藥,"1,310.00",-85.00,-6.09%,"3,442","6,787","-3,344"
47,009802富邦旗艦50,20.49,+ 1.14,+5.89%,"78,769","82,108","-3,339"
48,00753L中信中國50正2,9.36,-0.12,-1.27%,"3,826","6,963","-3,136"
49,3605 宏致,125.50,-13.50,-9.71%,"4,540","7,635","-3,094"
50,6116 彩晶,14.30,-0.20,-1.38%,"7,183","10,222","-3,038"
