Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.31,-0.03,-0.32%,"661,249","2,776,175","-2,114,925"
2,00918 大華優利高填息30,36.25,+ 0.57,+1.60%,"196,716","1,035,169","-838,453"
3,00712 復華富時不動產,8.02,+ 0.01,+0.12%,"223,028","965,621","-742,592"
4,00919 群益台灣精選高息,32.11,+ 0.12,+0.38%,"341,237","1,004,890","-663,653"
5,009828中信台日韓PCB,9.18,-0.18,-1.92%,"127,390","576,605","-449,215"
6,00673R期元大S＆P原油反1,10.15,+ 0.20,+2.01%,"212,834","622,082","-409,248"
7,00961 FT臺灣永續高息,13.31,+ 0.14,+1.06%,"104,677","352,643","-247,966"
8,00953B群益優選非投等債,9.58,+ 0.04,+0.42%,"248,230","487,770","-239,539"
9,00929 復華台灣科技優息,28.56,+ 0.10,+0.35%,"135,800","353,490","-217,689"
10,00984D主動聯博全球非投,9.87,+ 0.02,+0.20%,"126,255","310,972","-184,717"
11,009826貝萊德世界股票,10.00,+ 0.02,+0.20%,"98,453","234,263","-135,809"
12,00632R元大台灣50反1,9.84,-0.11,-1.11%,"912,407","1,027,174","-114,766"
13,00981A主動統一台股增長,28.13,-0.20,-0.71%,"838,363","948,267","-109,904"
14,00404A主動聯博動能50,9.52,+ 0.06,+0.63%,"74,917","182,517","-107,599"
15,00896 中信綠能及電動車,26.63,+ 0.21,+0.79%,"46,586","148,150","-101,563"
16,2324 仁寶,37.40,+ 0.05,+0.13%,"260,672","354,619","-93,946"
17,009803玉山市值動能50,20.82,+ 0.19,+0.92%,"38,399","114,807","-76,408"
18,2634 漢翔,63.90,-1.10,-1.69%,"56,653","122,311","-65,657"
19,1101 台泥,24.45,+ 0.40,+1.66%,"507,366","572,885","-65,518"
20,2344 華邦電,170.00,+ 1.00,+0.59%,"533,507","597,738","-64,230"
21,009829大華韓國KOSPI50,10.40,-0.01,-0.10%,"223,934","279,106","-55,171"
22,00409A主動復華全球50,9.53,+ 0.07,+0.74%,"140,010","191,480","-51,470"
23,009827玉山未來全球算力,10.01,+ 0.10,+1.01%,"40,755","89,422","-48,666"
24,2408 南亞科,488.00,-4.50,-0.91%,"238,273","282,188","-43,914"
25,2002 中鋼,18.70,+ 0.05,+0.27%,"160,261","204,050","-43,789"
26,6919 康霈*,82.90,+ 1.30,+1.59%,"73,783","117,433","-43,649"
27,00664R國泰臺灣加權反1,1.59,-0.02,-1.24%,"185,994","227,439","-41,444"
28,00962 台新AI優息動能,14.90,+ 0.16,+1.09%,"24,518","63,704","-39,186"
29,00985B群益ESG投等債0-5,10.13,+ 0.02,+0.20%,"78,909","117,699","-38,789"
30,00830 國泰費城半導體,80.45,+ 1.00,+1.26%,"40,721","79,055","-38,334"
31,2327 國巨*,529.00,-7.00,-1.31%,"123,614","161,540","-37,926"
32,3231 緯創,186.50,+ 3.50,+1.91%,"251,402","288,077","-36,675"
33,00400A主動國泰動能高息,14.57,+ 0.05,+0.34%,"224,263","258,717","-34,453"
34,8112 至上,82.80,+ 0.30,+0.36%,"30,433","63,750","-33,316"
35,00753L中信中國50正2,8.74,-0.08,-0.91%,"63,826","96,492","-32,665"
36,1409 新纖,24.80,+ 0.85,+3.55%,"82,770","111,632","-28,861"
37,009819中信數據及電力,9.55,+ 0.13,+1.38%,"27,564","55,920","-28,356"
38,2889 國票金,17.30,0.00,0.00%,"185,195","212,976","-27,780"
39,9904 寶成,24.80,+ 0.30,+1.22%,"84,977","112,240","-27,263"
40,009805台新美國電力基建,14.85,+ 0.25,+1.71%,"39,090","64,416","-25,326"
41,00410A主動永豐科技趨勢,11.65,-0.04,-0.34%,"69,476","94,202","-24,726"
42,8039 台虹,257.00,-18.50,-6.72%,"72,263","96,191","-23,927"
43,3036 文曄,204.00,+ 13.00,+6.81%,"48,630","70,610","-21,979"
44,6949 沛爾生醫*-創,54.40,+ 1.30,+2.45%,"45,069","66,892","-21,823"
45,1714 和桐,16.05,+ 0.45,+2.88%,"64,322","85,880","-21,558"
46,00708L期元大S＆P黃金正2,76.70,-1.35,-1.73%,"30,747","50,321","-19,573"
47,00935 野村臺灣新科技50,56.55,+ 0.20,+0.35%,"92,151","109,824","-17,672"
48,00637L元大滬深300正2,19.25,+ 0.08,+0.42%,"83,543","101,177","-17,634"
49,3706 神達,80.50,+ 1.50,+1.90%,"53,047","70,374","-17,326"
50,2105 正新,30.10,+ 0.20,+0.67%,"28,346","45,602","-17,256"
