Rank,Stock,Price,Change,ChangePercent,NetSell
1,2303 聯電,121.50,-0.50,-0.41%,"-126,086"
2,2834 臺企銀,16.55,-0.20,-1.19%,"-89,592"
3,2801 彰銀,23.15,-0.50,-2.11%,"-75,321"
4,1303 南亞,178.50,+ 1.50,+0.85%,"-65,879"
5,2892 第一金,35.50,-0.40,-1.11%,"-62,759"
6,2812 台中銀,18.50,-0.30,-1.60%,"-62,622"
7,1718 中纖,10.20,+ 0.21,+2.10%,"-58,227"
8,2886 兆豐金,50.30,-0.90,-1.76%,"-38,369"
9,3481 群創,50.00,+ 2.20,+4.60%,"-36,222"
10,9904 寶成,23.75,+ 0.30,+1.28%,"-32,542"
11,2880 華南金,44.05,+ 0.25,+0.57%,"-32,156"
12,2409 友達,24.55,+ 0.10,+0.41%,"-31,189"
13,2337 旺宏,129.00,+ 11.50,+9.79%,"-21,763"
14,1301 台塑,55.10,-0.90,-1.61%,"-20,663"
15,3711 日月光投控,595.00,+ 2.00,+0.34%,"-17,737"
16,1101 台泥,24.35,+ 0.30,+1.25%,"-17,561"
17,00881 國泰台灣科技龍頭,52.75,+ 0.10,+0.19%,"-17,110"
18,2327 國巨*,570.00,-8.00,-1.38%,"-16,421"
19,1714 和桐,16.20,+ 1.45,+9.83%,"-16,061"
20,2481 強茂,139.00,+ 5.00,+3.73%,"-15,619"
21,4958 臻鼎-KY,482.00,-6.00,-1.23%,"-14,920"
22,3036 文曄,233.50,+ 8.50,+3.78%,"-14,866"
23,1326 台化,58.10,-0.50,-0.85%,"-14,425"
24,2449 京元電子,249.00,+ 2.00,+0.81%,"-13,443"
25,2492 華新科,256.50,-3.00,-1.16%,"-13,340"
26,6116 彩晶,14.00,-0.20,-1.41%,"-12,237"
27,009820元大納斯達克精選,9.95,-0.04,-0.40%,"-12,209"
28,00878 國泰永續高股息,32.84,-0.31,-0.94%,"-10,600"
29,2489 瑞軒,31.70,-1.40,-4.23%,"-9,643"
30,6239 力成,269.50,+ 13.00,+5.07%,"-9,535"
31,2382 廣達,302.00,-2.00,-0.66%,"-9,515"
32,00712 復華富時不動產,8.80,-0.05,-0.56%,"-8,371"
33,1210 大成,55.20,+ 0.20,+0.36%,"-8,335"
34,6505 台塑化,67.10,-0.50,-0.74%,"-7,536"
35,6005 群益證,34.55,-0.30,-0.86%,"-7,391"
36,8150 南茂,86.90,+ 0.40,+0.46%,"-7,265"
37,6271 同欣電,192.00,+ 2.00,+1.05%,"-7,147"
38,2889 國票金,15.30,-0.05,-0.33%,"-6,782"
39,3048 益登,58.40,+ 0.10,+0.17%,"-6,288"
40,9907 統一實,14.40,-0.15,-1.03%,"-6,188"
41,2511 太子,8.30,-0.03,-0.36%,"-6,126"
42,8926 台汽電,63.50,+ 0.20,+0.32%,"-6,084"
43,00953B群益優選非投等債,9.75,-0.02,-0.20%,"-5,925"
44,6165 浪凡,49.50,+ 0.10,+0.20%,"-5,739"
45,2308 台達電,"1,680.00",+ 30.00,+1.82%,"-5,667"
46,2633 台灣高鐵,25.80,-0.10,-0.39%,"-5,487"
47,00940 元大台灣價值高息,12.45,-0.02,-0.16%,"-5,282"
48,2515 中工,11.85,-0.05,-0.42%,"-5,146"
49,4989 榮科,67.70,+ 0.80,+1.20%,"-5,119"
50,2836 高雄銀,11.80,0.00,0.00%,"-5,079"
