Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,9.52,-0.76,-7.39%,"308,577","1,110,373","-801,796"
2,00685L群益臺灣加權正2,10.54,-1.63,-13.39%,"223,991","863,032","-639,041"
3,00631L元大台灣50正2,32.17,-5.02,-13.50%,"169,649","557,666","-388,016"
4,0050 元大台灣50,100.15,-6.25,-5.87%,"152,026","481,062","-329,036"
5,009816凱基台灣TOP50,14.28,-1.01,-6.61%,"156,723","481,634","-324,910"
6,00991A主動復華未來50,16.82,-1.71,-9.23%,"80,213","319,648","-239,435"
7,00981A主動統一台股增長,26.43,-2.52,-8.70%,"134,466","340,875","-206,409"
8,00406A主動中信台灣收益,8.82,-0.82,-8.51%,"50,952","228,092","-177,140"
9,00405A主動富邦台灣龍耀,7.75,-0.69,-8.18%,"57,759","207,688","-149,929"
10,0056 元大高股息,50.75,-1.90,-3.61%,"48,512","196,312","-147,799"
11,00407A主動凱基台灣,8.58,-0.64,-6.94%,"66,085","184,236","-118,150"
12,00988A主動統一全球創新,16.24,-1.97,-10.82%,"47,516","132,073","-84,556"
13,00929 復華台灣科技優息,28.52,-1.38,-4.62%,"18,974","97,789","-78,815"
14,2303 聯電,144.00,-16.00,-10.00%,"87,350","163,186","-75,836"
15,00927 群益半導體收益,35.68,-3.02,-7.80%,"18,506","78,452","-59,946"
16,00919 群益台灣精選高息,28.93,-0.62,-2.10%,"38,861","95,888","-57,027"
17,00990A主動元大AI新經濟,15.49,-1.70,-9.89%,"30,322","79,149","-48,827"
18,2330 台積電,"2,290.00",-180.00,-7.29%,"21,320","66,257","-44,937"
19,00992A主動群益科技創新,15.22,-1.53,-9.13%,"23,182","61,340","-38,158"
20,00400A主動國泰動能高息,12.99,-1.00,-7.15%,"27,228","64,656","-37,428"
21,2409 友達,25.80,-1.85,-6.69%,"50,234","87,367","-37,132"
22,00982A主動群益台灣強棒,21.43,-2.14,-9.08%,"21,325","54,451","-33,126"
23,00961 FT臺灣永續高息,12.34,-0.18,-1.44%,"10,193","42,369","-32,175"
24,0052 富邦科技,57.90,-4.30,-6.91%,"19,956","52,069","-32,113"
25,2891 中信金,62.10,-0.90,-1.43%,"68,274","98,006","-29,732"
26,00878 國泰永續高股息,31.81,-1.14,-3.46%,"30,905","58,232","-27,326"
27,2337 旺宏,125.00,-11.50,-8.42%,"37,581","60,780","-23,199"
28,00891 中信關鍵半導體,33.35,-2.66,-7.39%,"11,737","33,848","-22,111"
29,2408 南亞科,395.50,-43.50,-9.91%,"28,508","48,828","-20,320"
30,2344 華邦電,155.00,-17.00,-9.88%,"69,919","89,897","-19,978"
31,4958 臻鼎-KY,521.00,-57.00,-9.86%,"6,960","26,633","-19,673"
32,2353 宏碁,29.60,-1.15,-3.74%,"38,904","58,147","-19,243"
33,2382 廣達,325.50,-26.50,-7.53%,"26,867","45,703","-18,835"
34,3481 群創,52.60,-4.70,-8.20%,"98,881","117,444","-18,563"
35,00984A主動安聯台灣高息,14.80,-0.82,-5.25%,"8,378","26,806","-18,428"
36,2356 英業達,58.50,-2.20,-3.62%,"35,610","52,506","-16,895"
37,00935 野村臺灣新科技50,53.40,-4.55,-7.85%,"11,305","27,973","-16,668"
38,2327 國巨*,699.00,-77.00,-9.92%,"22,408","37,980","-15,572"
39,1303 南亞,199.00,-22.00,-9.95%,"132,501","148,030","-15,528"
40,00997A主動群益美國增長,11.00,-0.89,-7.49%,"18,182","33,442","-15,259"
41,1802 台玻,56.60,-5.10,-8.27%,"15,388","29,181","-13,792"
42,6282 康舒,48.80,-4.20,-7.92%,"7,743","21,481","-13,737"
43,00922 國泰台灣領袖50,37.91,-2.49,-6.16%,"7,143","20,441","-13,298"
44,2885 元大金,65.00,-1.70,-2.55%,"43,807","56,037","-12,229"
45,2449 京元電子,286.50,-31.50,-9.91%,"18,463","30,541","-12,078"
46,1314 中石化,8.64,-0.42,-4.64%,"31,377","43,181","-11,803"
47,2515 中工,12.25,-0.75,-5.77%,"16,760","27,316","-10,555"
48,00830 國泰費城半導體,83.10,-5.95,-6.68%,"9,704","20,089","-10,384"
49,1810 和成,27.15,-1.75,-6.06%,"8,419","18,680","-10,260"
50,1326 台化,66.10,-2.80,-4.06%,"20,926","30,964","-10,038"
