Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,42.15,+ 1.35,+3.31%,"223,296"
2,5880 合庫金,25.35,+ 0.15,+0.60%,"44,465"
3,2892 第一金,33.10,-0.45,-1.34%,"43,886"
4,2891 中信金,63.50,-1.50,-2.31%,"39,351"
5,2610 華航,21.20,+ 0.80,+3.92%,"39,058"
6,2883 凱基金,30.15,+ 0.65,+2.20%,"37,618"
7,6505 台塑化,72.80,+ 6.60,+9.97%,"36,321"
8,3045 台灣大,109.00,0.00,0.00%,"36,046"
9,2884 玉山金,34.45,-0.05,-0.14%,"34,772"
10,2353 宏碁,31.05,+ 0.30,+0.98%,"34,144"
11,2867 三商壽,8.85,+ 0.02,+0.23%,"28,263"
12,1301 台塑,65.70,+ 2.10,+3.30%,"27,404"
13,2603 長榮,199.50,+ 5.00,+2.57%,"27,159"
14,00919 群益台灣精選高息,29.77,+ 0.35,+1.19%,"26,337"
15,2409 友達,28.30,+ 0.75,+2.72%,"25,121"
16,3576 聯合再生,17.70,+ 0.20,+1.14%,"24,126"
17,00712 復華富時不動產,8.95,+ 0.15,+1.70%,"22,648"
18,2303 聯電,166.00,+ 15.00,+9.93%,"19,902"
19,2890 永豐金,39.95,+ 0.30,+0.76%,"19,631"
20,5876 上海商銀,44.60,-0.10,-0.22%,"18,995"
21,00405A主動富邦台灣龍耀,8.62,+ 0.33,+3.98%,"18,327"
22,2377 微星,148.50,+ 1.50,+1.02%,"17,482"
23,00990A主動元大AI新經濟,18.16,+ 0.79,+4.55%,"16,196"
24,1718 中纖,14.90,+ 1.00,+7.19%,"15,849"
25,2845 遠東銀,13.45,+ 0.15,+1.13%,"14,865"
26,009824群益美國科技巨頭,10.34,+ 0.23,+2.27%,"14,575"
27,8039 台虹,181.50,-4.00,-2.16%,"14,512"
28,2324 仁寶,36.15,+ 0.60,+1.69%,"14,163"
29,6770 力積電,76.10,+ 6.90,+9.97%,"13,904"
30,2615 萬海,81.70,+ 2.30,+2.90%,"13,746"
31,4958 臻鼎-KY,618.00,-11.00,-1.75%,"13,701"
32,2313 華通,248.00,+ 22.50,+9.98%,"13,519"
33,2105 正新,32.85,+ 0.20,+0.61%,"13,406"
34,00753L中信中國50正2,9.34,+ 0.33,+3.66%,"12,833"
35,3033 威健,55.60,+ 5.00,+9.88%,"12,199"
36,3006 晶豪科,239.00,+ 21.50,+9.89%,"11,834"
37,2889 國票金,15.80,+ 0.10,+0.64%,"11,665"
38,2357 華碩,712.00,+ 9.00,+1.28%,"10,687"
39,2347 聯強,87.20,+ 4.10,+4.93%,"9,953"
40,3034 聯詠,472.00,+ 4.00,+0.85%,"9,058"
41,2886 兆豐金,46.00,-1.00,-2.13%,"8,933"
42,2881 富邦金,128.50,+ 3.50,+2.80%,"8,848"
43,5388 中磊,89.40,+ 3.70,+4.32%,"8,651"
44,6116 彩晶,16.70,+ 1.00,+6.37%,"8,116"
45,1434 福懋,19.55,+ 1.25,+6.83%,"8,024"
46,1216 統一,78.60,+ 0.10,+0.13%,"7,925"
47,009819中信數據及電力,10.17,+ 0.08,+0.79%,"7,912"
48,6202 盛群,70.90,+ 3.20,+4.73%,"7,661"
49,2027 大成鋼,41.30,+ 2.20,+5.63%,"7,416"
50,9105 泰金寶-DR,8.96,+ 0.19,+2.17%,"7,375"
