Rank,Stock,Price,Change,ChangePercent,NetSell
1,3481 群創,50.70,+ 0.30,+0.60%,"-62,999"
2,1303 南亞,195.50,+ 9.00,+4.83%,"-23,552"
3,2409 友達,25.60,+ 0.20,+0.79%,"-23,202"
4,2887 台新新光金,34.70,+ 0.90,+2.66%,"-21,391"
5,6770 力積電,65.10,+ 2.10,+3.33%,"-20,196"
6,8150 南茂,104.00,+ 1.00,+0.97%,"-15,725"
7,2303 聯電,134.50,+ 4.50,+3.46%,"-11,396"
8,2542 興富發,44.10,+ 0.80,+1.85%,"-7,894"
9,1301 台塑,63.00,+ 2.40,+3.96%,"-7,796"
10,2890 永豐金,40.20,+ 0.50,+1.26%,"-7,226"
11,2880 華南金,40.80,+ 0.90,+2.26%,"-7,098"
12,2481 強茂,143.50,+ 4.00,+2.87%,"-6,999"
13,2327 國巨*,670.00,+ 40.00,+6.35%,"-6,734"
14,4958 臻鼎-KY,509.00,+ 30.50,+6.37%,"-6,640"
15,2344 華邦電,155.50,+ 4.50,+2.98%,"-6,029"
16,1216 統一,79.60,-0.70,-0.87%,"-5,084"
17,2332 友訊,22.30,+ 1.65,+7.99%,"-4,969"
18,1714 和桐,15.20,+ 0.20,+1.33%,"-4,834"
19,0050 元大台灣50,102.50,+ 3.90,+3.96%,"-4,227"
20,1409 新纖,24.10,+ 0.40,+1.69%,"-3,572"
21,8046 南電,"1,190.00",+ 85.00,+7.69%,"-3,460"
22,4989 榮科,69.00,+ 4.10,+6.32%,"-3,272"
23,1802 台玻,54.10,+ 0.80,+1.50%,"-3,266"
24,2886 兆豐金,48.60,+ 0.40,+0.83%,"-3,031"
25,2408 南亞科,405.00,+ 24.00,+6.30%,"-2,986"
26,6239 力成,272.00,+ 5.50,+2.06%,"-2,848"
27,00985B群益ESG投等債0-5,10.40,-0.01,-0.10%,"-2,811"
28,00631L元大台灣50正2,34.34,+ 2.28,+7.11%,"-2,777"
29,2369 菱生,33.55,-0.20,-0.59%,"-2,754"
30,2337 旺宏,123.00,+ 5.50,+4.68%,"-2,688"
31,8033 雷虎,214.00,+ 9.50,+4.65%,"-2,554"
32,2486 一詮,218.50,+ 2.00,+0.92%,"-2,492"
33,2892 第一金,34.45,+ 0.50,+1.47%,"-2,392"
34,00753L中信中國50正2,9.55,+ 0.03,+0.32%,"-2,087"
35,8028 昇陽半導體,305.00,+ 5.00,+1.67%,"-2,079"
36,2449 京元電子,279.00,+ 8.50,+3.14%,"-2,075"
37,8131 福懋科,67.40,+ 0.20,+0.30%,"-2,058"
38,00953B群益優選非投等債,9.81,+ 0.01,+0.10%,"-1,988"
39,2484 希華,71.50,-1.20,-1.65%,"-1,936"
40,6834 天二科技,99.10,+ 4.50,+4.76%,"-1,900"
41,00673R期元大S＆P原油反1,13.24,+ 0.21,+1.61%,"-1,837"
42,00984D主動聯博全球非投,10.24,-0.02,-0.19%,"-1,832"
43,00945B凱基美國非投等債,14.66,0.00,0.00%,"-1,748"
44,2105 正新,32.25,-0.95,-2.86%,"-1,675"
45,8039 台虹,212.00,+ 19.00,+9.84%,"-1,567"
46,1608 華榮,31.80,+ 0.35,+1.11%,"-1,541"
47,3036 文曄,196.00,+ 9.00,+4.81%,"-1,535"
48,00665L富邦恒生國企正2,9.34,-0.03,-0.32%,"-1,464"
49,00988A主動統一全球創新,17.20,+ 0.64,+3.86%,"-1,458"
50,00885 富邦越南,17.82,-0.09,-0.50%,"-1,458"
