Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,2409 友達,21.80,-0.20,-0.91%,"299,331","474,685","-175,353"
2,3481 群創,50.20,+ 4.50,+9.85%,"321,571","485,924","-164,352"
3,00988A主動統一全球創新,22.07,+ 0.15,+0.68%,"72,867","212,410","-139,542"
4,1402 遠東新,23.45,-2.60,-9.98%,"108,176","198,361","-90,185"
5,2892 第一金,27.60,-0.10,-0.36%,"88,067","162,975","-74,908"
6,00991A主動復華未來50,19.74,+ 0.41,+2.12%,"94,688","155,369","-60,681"
7,00632R元大台灣50反1,10.50,-0.22,-2.05%,"88,856","147,567","-58,710"
8,2002 中鋼,19.10,-0.40,-2.05%,"104,735","157,010","-52,274"
9,2884 玉山金,31.15,0.00,0.00%,"67,431","103,200","-35,769"
10,2887 台新新光金,23.30,-0.30,-1.27%,"244,351","278,830","-34,479"
11,00984D主動聯博全球非投,10.07,+ 0.01,+0.10%,"29,626","63,913","-34,287"
12,2880 華南金,29.95,-0.20,-0.66%,"100,284","134,061","-33,777"
13,2890 永豐金,29.65,+ 0.10,+0.34%,"43,386","77,033","-33,646"
14,00712 復華富時不動產,8.77,+ 0.02,+0.23%,"17,959","49,798","-31,838"
15,2801 彰銀,20.15,0.00,0.00%,"33,093","61,638","-28,545"
16,1102 亞泥,33.00,-0.25,-0.75%,"23,535","50,495","-26,959"
17,2610 華航,18.45,-0.20,-1.07%,"56,196","79,692","-23,495"
18,2633 台灣高鐵,25.25,+ 0.20,+0.80%,"26,528","47,617","-21,088"
19,00935 野村臺灣新科技50,62.10,+ 2.10,+3.50%,"41,440","61,545","-20,105"
20,9904 寶成,25.35,-0.20,-0.78%,"18,149","36,607","-18,457"
21,2356 英業達,62.00,-0.60,-0.96%,"101,886","120,097","-18,211"
22,1216 統一,70.20,-0.60,-0.85%,"29,660","46,522","-16,862"
23,00753L中信中國50正2,9.80,-0.19,-1.90%,"14,610","29,241","-14,631"
24,6116 彩晶,14.50,+ 0.85,+6.23%,"133,506","147,951","-14,445"
25,00990A主動元大AI新經濟,19.88,+ 0.50,+2.58%,"64,553","78,866","-14,312"
26,2402 毅嘉,68.70,-1.40,-2.00%,"7,210","21,522","-14,312"
27,2355 敬鵬,62.60,-2.50,-3.84%,"12,569","25,581","-13,012"
28,2408 南亞科,312.00,+ 8.50,+2.80%,"48,952","61,447","-12,495"
29,00715L期街口布蘭特正2,54.70,-0.75,-1.35%,"7,347","19,836","-12,488"
30,3714 富采,74.30,-5.10,-6.42%,"32,491","44,751","-12,259"
31,3045 台灣大,110.00,-0.50,-0.45%,"32,238","44,064","-11,825"
32,1101 台泥,23.85,-0.10,-0.42%,"43,670","54,897","-11,227"
33,4960 誠美材,33.15,-1.10,-3.21%,"7,368","17,904","-10,535"
34,3035 智原,202.50,-5.50,-2.64%,"6,830","17,213","-10,383"
35,00665L富邦恒生國企正2,9.43,-0.27,-2.78%,"21,394","31,674","-10,279"
36,00953B群益優選非投等債,9.56,0.00,0.00%,"50,846","60,854","-10,008"
37,2912 統一超,206.50,-3.00,-1.43%,"16,036","25,944","-9,907"
38,2382 廣達,312.00,-4.50,-1.42%,"70,258","79,889","-9,631"
39,6209 今國光,81.90,+ 0.90,+1.11%,"9,377","18,947","-9,570"
40,009816凱基台灣TOP50,15.15,+ 0.39,+2.64%,"195,281","204,764","-9,483"
41,8112 至上,86.00,+ 2.70,+3.24%,"17,805","27,174","-9,368"
42,5880 合庫金,22.75,+ 0.05,+0.22%,"20,095","29,438","-9,343"
43,2388 威盛,75.90,-2.10,-2.69%,"8,013","17,262","-9,248"
44,00664R國泰臺灣加權反1,1.70,-0.03,-1.73%,"49,465","58,323","-8,858"
45,2515 中工,12.85,0.00,0.00%,"15,268","23,814","-8,545"
46,00927 群益半導體收益,40.86,+ 1.40,+3.55%,"28,513","36,986","-8,473"
47,2412 中華電,137.00,+ 1.00,+0.74%,"25,255","33,274","-8,018"
48,1301 台塑,45.45,+ 0.70,+1.56%,"16,611","24,487","-7,875"
49,2618 長榮航,34.80,-0.40,-1.14%,"115,808","123,650","-7,842"
50,009802富邦旗艦50,20.49,+ 0.89,+4.54%,"21,205","28,793","-7,587"
