Rank,Stock,Price,Change,ChangePercent,NetSell
1,2892 第一金,27.55,-0.15,-0.54%,"-278,207"
2,2303 聯電,114.00,-2.00,-1.72%,"-41,683"
3,2884 玉山金,31.30,-0.25,-0.79%,"-37,729"
4,2890 永豐金,29.10,-0.60,-2.02%,"-37,550"
5,2002 中鋼,18.15,-0.05,-0.27%,"-32,828"
6,1101 台泥,24.10,-0.10,-0.41%,"-28,549"
7,2887 台新新光金,23.80,-0.05,-0.21%,"-27,253"
8,2883 凱基金,21.70,+ 0.30,+1.40%,"-25,657"
9,9904 寶成,25.80,0.00,0.00%,"-23,061"
10,2880 華南金,31.95,-0.10,-0.31%,"-20,755"
11,1216 統一,71.50,-1.60,-2.19%,"-20,600"
12,5880 合庫金,22.70,0.00,0.00%,"-20,361"
13,2801 彰銀,20.30,0.00,0.00%,"-18,759"
14,8150 南茂,79.10,+ 3.20,+4.22%,"-18,365"
15,2355 敬鵬,65.20,+ 0.20,+0.31%,"-17,958"
16,2886 兆豐金,39.90,-0.30,-0.75%,"-17,902"
17,2412 中華電,137.00,-0.50,-0.36%,"-17,439"
18,2618 長榮航,35.50,+ 0.20,+0.57%,"-15,204"
19,3045 台灣大,112.00,-1.50,-1.32%,"-14,404"
20,6443 元晶,40.05,-0.05,-0.12%,"-11,822"
21,2327 國巨*,629.00,+ 57.00,+9.97%,"-10,909"
22,2481 強茂,133.50,+ 1.00,+0.75%,"-10,179"
23,9945 潤泰新,23.30,-0.10,-0.43%,"-9,853"
24,2330 台積電,"2,255.00",+ 25.00,+1.12%,"-9,284"
25,3702 大聯大,118.00,-5.50,-4.45%,"-9,210"
26,1102 亞泥,34.40,-0.55,-1.57%,"-8,632"
27,2515 中工,13.35,-0.50,-3.61%,"-8,509"
28,3036 文曄,289.00,-2.50,-0.86%,"-7,820"
29,2834 臺企銀,16.00,-0.10,-0.62%,"-7,742"
30,2912 統一超,220.00,-1.00,-0.45%,"-6,832"
31,00738U期元大道瓊白銀,61.80,+ 1.05,+1.73%,"-6,774"
32,1301 台塑,45.25,-0.50,-1.09%,"-6,732"
33,2105 正新,31.90,-0.55,-1.69%,"-6,298"
34,2812 台中銀,18.95,-0.05,-0.26%,"-5,993"
35,2486 一詮,271.00,-7.50,-2.69%,"-5,915"
36,2449 京元電子,296.00,+ 10.00,+3.50%,"-5,814"
37,1326 台化,45.55,+ 0.10,+0.22%,"-5,715"
38,3576 聯合再生,18.25,+ 0.80,+4.58%,"-5,392"
39,9907 統一實,15.95,-0.10,-0.62%,"-5,379"
40,4960 誠美材,35.80,-0.65,-1.78%,"-5,288"
41,00637L元大滬深300正2,20.91,-0.57,-2.65%,"-4,847"
42,4904 遠傳,95.50,-0.20,-0.21%,"-4,739"
43,5876 上海商銀,40.05,-0.10,-0.25%,"-4,530"
44,2633 台灣高鐵,25.80,-0.15,-0.58%,"-4,524"
45,2472 立隆電,260.00,-6.00,-2.26%,"-4,297"
46,2610 華航,18.55,-0.15,-0.80%,"-4,231"
47,2867 三商壽,7.63,-0.03,-0.39%,"-4,016"
48,00635U期元大S＆P黃金,47.35,-0.02,-0.04%,"-4,014"
49,00712 復華富時不動產,8.77,+ 0.01,+0.11%,"-3,723"
50,2301 光寶科,207.00,+ 2.50,+1.22%,"-3,723"
