Rank,Stock,Price,Change,ChangePercent,NetBuy
1,1314 中石化,9.77,-0.63,-6.06%,"151,095"
2,2303 聯電,155.00,-11.00,-6.63%,"145,260"
3,2882 國泰金,97.00,+ 3.60,+3.85%,"118,540"
4,2883 凱基金,30.10,+ 1.10,+3.79%,"109,280"
5,00712 復華富時不動產,8.87,+ 0.03,+0.34%,"103,230"
6,2887 台新新光金,34.90,+ 0.60,+1.75%,"75,553"
7,2881 富邦金,123.00,+ 1.50,+1.23%,"69,582"
8,2834 臺企銀,18.10,+ 0.10,+0.56%,"68,005"
9,2353 宏碁,32.00,-0.80,-2.44%,"57,324"
10,2105 正新,32.45,-0.10,-0.31%,"52,788"
11,1301 台塑,57.30,-3.10,-5.13%,"52,217"
12,5880 合庫金,24.90,+ 0.05,+0.20%,"45,554"
13,2812 台中銀,20.65,+ 0.10,+0.49%,"44,065"
14,1102 亞泥,36.30,-0.25,-0.68%,"41,794"
15,4938 和碩,82.30,-2.20,-2.60%,"36,946"
16,2610 華航,22.00,-0.45,-2.00%,"32,422"
17,00918 大華優利高填息30,31.67,-0.39,-1.22%,"29,051"
18,6239 力成,323.50,-21.00,-6.10%,"28,311"
19,2449 京元電子,317.00,-34.00,-9.69%,"27,890"
20,1717 長興,77.10,-8.30,-9.72%,"27,383"
21,8033 雷虎,207.00,-15.00,-6.76%,"20,414"
22,2885 元大金,69.80,+ 1.40,+2.05%,"20,205"
23,6176 瑞儀,91.20,-0.80,-0.87%,"19,752"
24,00662 富邦NASDAQ,121.05,-0.65,-0.53%,"19,388"
25,6505 台塑化,58.00,-1.50,-2.52%,"18,479"
26,2515 中工,14.00,-0.25,-1.75%,"16,970"
27,1710 東聯,17.35,-1.30,-6.97%,"16,388"
28,2006 東和鋼鐵,68.90,+ 0.30,+0.44%,"16,372"
29,9907 統一實,15.40,0.00,0.00%,"16,193"
30,1313 聯成,13.05,-0.50,-3.69%,"16,012"
31,6005 群益證,38.05,-0.40,-1.04%,"14,516"
32,4989 榮科,99.90,-11.10,-10.00%,"14,392"
33,2634 漢翔,58.40,-1.90,-3.15%,"14,383"
34,1909 榮成,10.75,+ 0.10,+0.94%,"14,246"
35,1409 新纖,31.70,+ 1.45,+4.79%,"14,197"
36,00999A主動野村臺灣高息,10.73,-0.30,-2.72%,"13,915"
37,2103 台橡,24.65,+ 0.45,+1.86%,"13,789"
38,1609 大亞,41.95,-1.80,-4.11%,"13,158"
39,1312 國喬,13.90,-0.25,-1.77%,"13,108"
40,3036 文曄,214.00,-5.00,-2.28%,"12,973"
41,3005 神基,107.00,-3.00,-2.73%,"12,217"
42,2603 長榮,188.00,-7.50,-3.84%,"11,958"
43,00983A主動中信ARK創新,12.53,+ 0.06,+0.48%,"11,566"
44,00945B凱基美國非投等債,14.65,+ 0.01,+0.07%,"10,900"
45,3605 宏致,84.90,-2.80,-3.19%,"10,775"
46,8046 南電,"1,030.00",-45.00,-4.19%,"10,565"
47,2301 光寶科,213.00,-11.00,-4.91%,"10,542"
48,1304 台聚,14.20,-0.50,-3.40%,"9,915"
49,00753L中信中國50正2,8.67,-0.04,-0.46%,"9,279"
50,1319 東陽,77.60,-0.40,-0.51%,"8,750"
