Rank,Stock,Price,Change,ChangePercent,NetSell
1,2834 臺企銀,16.95,+ 0.50,+3.04%,"-155,730"
2,2884 玉山金,39.75,+ 1.00,+2.58%,"-132,130"
3,2610 華航,20.25,-0.10,-0.49%,"-129,027"
4,3481 群創,49.85,+ 1.25,+2.57%,"-112,343"
5,2327 國巨*,545.00,-52.00,-8.71%,"-88,471"
6,2492 華新科,295.00,-18.50,-5.90%,"-65,397"
7,2812 台中銀,19.05,+ 0.20,+1.06%,"-59,699"
8,5880 合庫金,25.55,+ 0.30,+1.19%,"-49,511"
9,1303 南亞,242.50,+ 22.00,+9.98%,"-46,352"
10,2885 元大金,65.40,+ 1.40,+2.19%,"-46,166"
11,00712 復華富時不動產,8.72,-0.01,-0.11%,"-45,985"
12,9904 寶成,24.85,+ 0.50,+2.05%,"-42,911"
13,6005 群益證,31.00,-0.45,-1.43%,"-42,838"
14,00878 國泰永續高股息,33.18,+ 0.18,+0.55%,"-42,121"
15,2801 彰銀,25.15,+ 0.30,+1.21%,"-40,078"
16,00891 中信關鍵半導體,34.34,-0.24,-0.69%,"-36,717"
17,5388 中磊,77.20,-0.30,-0.39%,"-35,172"
18,2449 京元電子,257.00,-13.00,-4.81%,"-32,220"
19,3702 大聯大,99.60,-0.40,-0.40%,"-32,029"
20,1718 中纖,10.90,+ 0.15,+1.40%,"-31,876"
21,4958 臻鼎-KY,500.00,+ 19.50,+4.06%,"-30,764"
22,6239 力成,277.00,-10.00,-3.48%,"-28,195"
23,8150 南茂,89.10,-1.40,-1.55%,"-27,150"
24,2412 中華電,136.00,+ 0.50,+0.37%,"-25,262"
25,2481 強茂,151.00,-3.00,-1.95%,"-24,939"
26,2332 友訊,19.90,-0.50,-2.45%,"-24,221"
27,2633 台灣高鐵,26.00,-0.25,-0.95%,"-23,271"
28,3090 日電貿,175.00,+ 1.00,+0.57%,"-20,759"
29,3036 文曄,196.00,0.00,0.00%,"-20,485"
30,00406A主動中信台灣收益,9.67,-0.14,-1.43%,"-19,431"
31,2645 長榮航太,173.00,-1.00,-0.57%,"-18,718"
32,2409 友達,26.65,+ 0.80,+3.09%,"-17,909"
33,8033 雷虎,187.00,-2.50,-1.32%,"-16,565"
34,2352 佳世達,28.35,+ 0.15,+0.53%,"-15,913"
35,2368 金像電,"1,165.00",+ 35.00,+3.10%,"-15,233"
36,6116 彩晶,14.50,0.00,0.00%,"-15,075"
37,2478 大毅,123.50,-6.00,-4.63%,"-15,038"
38,2880 華南金,41.35,+ 1.10,+2.73%,"-14,838"
39,2458 義隆,135.50,-3.00,-2.17%,"-14,619"
40,8926 台汽電,55.90,-0.90,-1.58%,"-14,400"
41,00881 國泰台灣科技龍頭,49.58,-0.42,-0.84%,"-14,250"
42,3596 智易,158.00,-3.50,-2.17%,"-13,987"
43,6919 康霈*,94.80,-4.80,-4.82%,"-13,981"
44,8996 高力,"1,175.00",-90.00,-7.11%,"-13,932"
45,009820元大納斯達克精選,9.76,-0.07,-0.71%,"-13,491"
46,3703 欣陸,19.55,+ 0.15,+0.77%,"-12,660"
47,6505 台塑化,73.50,+ 2.10,+2.94%,"-12,235"
48,8046 南電,"1,230.00",-10.00,-0.81%,"-12,234"
49,1409 新纖,24.60,+ 0.30,+1.23%,"-12,077"
50,1714 和桐,16.90,+ 0.20,+1.20%,"-11,729"
