Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2344 華邦電,183.50,-6.50,-3.42%,"41,390"
2,2881 富邦金,119.50,-3.00,-2.45%,"37,126"
3,1314 中石化,8.99,+ 0.61,+7.28%,"32,887"
4,2882 國泰金,93.50,-1.50,-1.58%,"25,492"
5,1301 台塑,59.70,+ 5.40,+9.94%,"25,123"
6,1312 國喬,14.45,+ 0.65,+4.71%,"16,571"
7,2883 凱基金,27.90,-0.40,-1.41%,"15,067"
8,2105 正新,31.70,+ 1.60,+5.32%,"14,764"
9,2812 台中銀,20.15,+ 0.25,+1.26%,"8,163"
10,2324 仁寶,34.80,+ 0.20,+0.58%,"8,125"
11,1313 聯成,13.00,+ 0.80,+6.56%,"7,743"
12,1718 中纖,13.60,+ 1.20,+9.68%,"6,878"
13,2408 南亞科,407.00,-14.00,-3.33%,"6,209"
14,1303 南亞,197.00,+ 14.00,+7.65%,"5,873"
15,3605 宏致,90.10,+ 4.50,+5.26%,"5,766"
16,2867 三商壽,8.50,+ 0.25,+3.03%,"5,732"
17,1409 新纖,28.20,+ 2.55,+9.94%,"5,523"
18,1102 亞泥,36.40,+ 1.30,+3.70%,"4,492"
19,4526 東台,42.00,+ 0.85,+2.07%,"4,423"
20,2834 臺企銀,17.75,+ 0.15,+0.85%,"4,406"
21,2353 宏碁,32.00,-0.10,-0.31%,"4,038"
22,4938 和碩,83.20,+ 0.60,+0.73%,"3,693"
23,1444 力麗,10.00,+ 0.65,+6.95%,"3,562"
24,2401 凌陽,34.30,+ 3.10,+9.94%,"3,503"
25,00403A主動統一升級50,11.14,-0.01,-0.09%,"3,391"
26,2515 中工,13.65,+ 0.35,+2.63%,"3,326"
27,6505 台塑化,57.60,+ 4.00,+7.46%,"3,183"
28,2301 光寶科,221.50,+ 2.00,+0.91%,"3,176"
29,8033 雷虎,186.00,0.00,0.00%,"3,160"
30,3042 晶技,226.50,+ 20.50,+9.95%,"2,999"
31,00983A主動中信ARK創新,12.44,+ 0.09,+0.73%,"2,871"
32,1304 台聚,14.10,+ 0.60,+4.44%,"2,865"
33,2484 希華,87.70,+ 7.90,+9.90%,"2,855"
34,1447 力鵬,9.09,+ 0.82,+9.92%,"2,712"
35,1310 台苯,10.40,+ 0.25,+2.46%,"2,569"
36,3044 健鼎,506.00,0.00,0.00%,"2,538"
37,1326 台化,61.90,+ 5.60,+9.95%,"2,353"
38,00918 大華優利高填息30,31.82,-0.02,-0.06%,"2,336"
39,6176 瑞儀,87.50,+ 0.60,+0.69%,"2,301"
40,00753L中信中國50正2,8.40,+ 0.13,+1.57%,"2,273"
41,2340 台亞,38.65,+ 3.50,+9.96%,"2,185"
42,2645 長榮航太,197.00,-7.00,-3.43%,"2,119"
43,1210 大成,57.60,+ 1.80,+3.23%,"2,109"
44,1717 長興,74.20,+ 2.30,+3.20%,"2,099"
45,2436 偉詮電,76.20,+ 5.30,+7.48%,"2,087"
46,1440 南紡,13.95,+ 0.75,+5.68%,"2,012"
47,3550 聯穎,36.70,+ 3.30,+9.88%,"1,990"
48,8105 凌巨,22.15,+ 0.50,+2.31%,"1,966"
49,1909 榮成,9.85,+ 0.28,+2.93%,"1,866"
50,2912 統一超,228.50,+ 5.00,+2.24%,"1,846"
