Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.81,+ 0.11,+1.13%,"142,652","557,668","-415,015"
2,00953B群益優選非投等債,9.63,-0.05,-0.52%,"64,445","186,619","-122,173"
3,00632R元大台灣50反1,9.89,-0.06,-0.60%,"207,292","310,930","-103,638"
4,00712 復華富時不動產,8.73,-0.02,-0.23%,"31,499","117,618","-86,119"
5,00984D主動聯博全球非投,10.01,-0.03,-0.30%,"40,360","121,383","-81,023"
6,009829大華韓國KOSPI50,10.41,-0.13,-1.23%,"49,830","104,249","-54,418"
7,009826貝萊德世界股票,10.13,-0.03,-0.30%,"29,688","61,420","-31,732"
8,00961 FT臺灣永續高息,13.17,0.00,0.00%,"18,447","45,881","-27,434"
9,1101 台泥,24.30,+ 0.20,+0.83%,"45,886","72,400","-26,513"
10,3231 緯創,178.00,-1.50,-0.84%,"31,326","52,529","-21,203"
11,2634 漢翔,67.80,-2.50,-3.56%,"27,700","48,421","-20,720"
12,3702 大聯大,100.00,-1.50,-1.48%,"20,545","40,528","-19,982"
13,2834 臺企銀,16.45,+ 0.10,+0.61%,"61,924","80,420","-18,495"
14,00664R國泰臺灣加權反1,1.60,-0.02,-1.23%,"42,106","60,287","-18,181"
15,9904 寶成,24.35,-0.45,-1.81%,"21,079","37,918","-16,838"
16,2889 國票金,15.90,-0.30,-1.85%,"42,263","56,704","-14,441"
17,1402 遠東新,28.10,-0.30,-1.06%,"20,882","35,222","-14,340"
18,00985B群益ESG投等債0-5,10.17,-0.04,-0.39%,"20,194","34,186","-13,992"
19,2324 仁寶,39.70,-0.05,-0.13%,"76,632","89,938","-13,306"
20,2609 陽明,56.20,-1.70,-2.94%,"84,901","97,629","-12,727"
21,2002 中鋼,19.05,-0.10,-0.52%,"32,322","44,501","-12,178"
22,2489 瑞軒,40.20,+ 0.15,+0.37%,"31,514","43,451","-11,937"
23,6505 台塑化,71.40,-1.30,-1.79%,"21,214","33,020","-11,806"
24,00830 國泰費城半導體,82.85,-0.80,-0.96%,"12,660","24,309","-11,649"
25,00918 大華優利高填息30,34.26,+ 0.14,+0.41%,"11,574","23,181","-11,606"
26,6919 康霈*,99.60,-3.40,-3.30%,"6,829","17,346","-10,517"
27,2845 遠東銀,13.40,-0.05,-0.37%,"28,134","38,319","-10,185"
28,009805台新美國電力基建,15.25,-0.16,-1.04%,"10,196","19,948","-9,751"
29,2601 益航,6.78,-0.08,-1.17%,"8,838","18,399","-9,561"
30,2484 希華,76.10,-0.50,-0.65%,"12,199","21,751","-9,551"
31,2885 元大金,64.00,+ 0.80,+1.27%,"21,546","31,011","-9,464"
32,009819中信數據及電力,9.89,-0.02,-0.20%,"6,966","15,728","-8,761"
33,4763 材料*-KY,45.65,-0.15,-0.33%,"8,724","17,172","-8,448"
34,2317 鴻海,253.00,+ 1.00,+0.40%,"43,404","51,845","-8,441"
35,00990A主動元大AI新經濟,15.37,-0.19,-1.22%,"18,798","27,173","-8,374"
36,4906 正文,36.40,-0.80,-2.15%,"7,521","15,512","-7,991"
37,00637L元大滬深300正2,20.05,-0.02,-0.10%,"25,605","33,396","-7,790"
38,3036 文曄,196.00,+ 3.00,+1.55%,"9,027","16,147","-7,119"
39,2605 新興,35.05,+ 0.65,+1.89%,"15,980","23,016","-7,036"
40,5608 四維航,16.70,-0.20,-1.18%,"13,588","20,405","-6,817"
41,9945 潤泰新,28.00,-0.60,-2.10%,"12,613","19,389","-6,776"
42,00919 群益台灣精選高息,31.44,+ 0.13,+0.42%,"83,415","89,882","-6,466"
43,00881 國泰台灣科技龍頭,50.00,+ 0.39,+0.79%,"46,172","52,124","-5,952"
44,2105 正新,30.55,-0.55,-1.77%,"6,561","12,381","-5,819"
45,00686R群益臺灣加權反1,0.99,0.00,0.00%,"24,277","29,887","-5,610"
46,2891 中信金,64.40,+ 0.60,+0.94%,"46,052","51,393","-5,340"
47,2451 創見,294.00,-4.00,-1.34%,"5,901","11,043","-5,141"
48,8112 至上,90.90,-1.30,-1.41%,"13,364","18,392","-5,027"
49,1314 中石化,8.05,-0.11,-1.35%,"38,360","43,352","-4,992"
50,00676R富邦臺灣加權反1,5.48,-0.02,-0.36%,"13,926","18,660","-4,734"
