Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.49,+ 0.16,+1.55%,"272,166"
2,2409 友達,33.35,+ 3.00,+9.88%,"251,669"
3,6770 力積電,72.70,-1.30,-1.76%,"56,884"
4,00631L元大台灣50正2,38.45,+ 0.80,+2.12%,"51,357"
5,1314 中石化,9.18,+ 0.22,+2.46%,"44,823"
6,2609 陽明,61.10,+ 0.10,+0.16%,"37,833"
7,2412 中華電,144.50,-1.00,-0.69%,"36,242"
8,8150 南茂,103.00,+ 9.00,+9.57%,"28,679"
9,2408 南亞科,516.00,-9.00,-1.71%,"28,359"
10,2891 中信金,70.40,+ 0.90,+1.29%,"28,316"
11,6257 矽格,250.50,+ 6.00,+2.45%,"25,385"
12,2449 京元電子,301.50,+ 10.00,+3.43%,"24,677"
13,2344 華邦電,174.00,-5.50,-3.06%,"23,696"
14,00405A主動富邦台灣龍耀,8.97,+ 0.10,+1.13%,"23,602"
15,3481 群創,50.40,+ 2.15,+4.46%,"21,048"
16,00409A主動復華全球50,9.89,+ 0.11,+1.12%,"19,965"
17,00981A主動統一台股增長,29.57,+ 0.50,+1.72%,"18,634"
18,00400A主動國泰動能高息,15.22,+ 0.22,+1.47%,"16,871"
19,2371 大同,30.00,+ 0.80,+2.74%,"16,121"
20,6116 彩晶,14.80,+ 0.80,+5.71%,"15,741"
21,2303 聯電,157.00,+ 1.00,+0.64%,"15,160"
22,2883 凱基金,40.45,+ 1.15,+2.93%,"14,727"
23,2880 華南金,46.65,-1.00,-2.10%,"13,934"
24,00406A主動中信台灣收益,9.70,+ 0.11,+1.15%,"13,921"
25,00712 復華富時不動產,7.87,-0.10,-1.25%,"13,605"
26,2892 第一金,39.75,-0.05,-0.13%,"13,434"
27,009824群益美國科技巨頭,10.35,+ 0.16,+1.57%,"12,901"
28,00407A主動凱基台灣,9.84,+ 0.14,+1.44%,"12,453"
29,3711 日月光投控,663.00,+ 25.00,+3.92%,"12,311"
30,2353 宏碁,32.15,+ 0.20,+0.63%,"11,945"
31,6168 宏齊,42.70,+ 3.85,+9.91%,"11,123"
32,1718 中纖,10.75,+ 0.15,+1.42%,"10,540"
33,6226 光鼎,44.50,-1.20,-2.63%,"10,061"
34,6239 力成,292.50,+ 8.50,+2.99%,"8,936"
35,3042 晶技,183.50,-1.00,-0.54%,"8,785"
36,00891 中信關鍵半導體,36.90,+ 0.53,+1.46%,"7,824"
37,2820 華票,17.50,+ 0.05,+0.29%,"7,787"
38,2605 新興,37.30,+ 1.20,+3.32%,"7,710"
39,2305 全友,58.80,+ 0.10,+0.17%,"7,638"
40,3045 台灣大,124.50,+ 0.50,+0.40%,"7,465"
41,00404A主動聯博動能50,9.80,+ 0.09,+0.93%,"7,262"
42,2615 萬海,117.00,-3.50,-2.90%,"7,109"
43,3717 聯嘉投控,24.90,-0.20,-0.80%,"6,844"
44,2363 矽統,59.00,+ 5.30,+9.87%,"6,800"
45,5880 合庫金,27.20,-0.10,-0.37%,"6,725"
46,2885 元大金,70.40,+ 0.40,+0.57%,"6,641"
47,1312 國喬,14.60,-0.10,-0.68%,"6,515"
48,2454 聯發科,"5,010.00",+ 300.00,+6.37%,"6,341"
49,2337 旺宏,120.00,-1.00,-0.83%,"6,068"
50,2399 映泰,49.45,+ 1.00,+2.06%,"6,030"
